# Digested data for unloaded_w4 experiment, run at 2026-04-21 03:59:05.049299
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005169      500    16.2     34.1     67.7   1.0    2.1     4.2
      72  0.010339      500    15.7     33.6    232.7   1.0    2.1    14.8
      92  0.015508      500    15.5     33.1     47.9   1.0    2.1     3.1
     119  0.020678      500    15.3     33.4     43.5   1.0    2.2     2.8
     154  0.025847      500    15.1     32.5     41.1   1.0    2.2     2.7
     199  0.031017      500    15.0     32.7    234.4   1.0    2.2    15.6
     222  0.036186      500    14.9     32.7     38.2   1.0    2.2     2.6
     227  0.041356      500    14.8     32.7     44.6   1.0    2.2     3.0
     232  0.046525      500    14.7     32.3     35.1   1.0    2.2     2.4
     237  0.051695      500    14.6     32.0     37.4   1.0    2.2     2.6
     243  0.056864      500    14.5     32.2     34.8   1.0    2.2     2.4
     248  0.062033      500    14.4     32.0     42.0   1.0    2.2     2.9
     254  0.067203      500    14.4     31.0     37.4   1.0    2.2     2.6
     259  0.072372      500    14.4     31.0     38.4   1.0    2.2     2.7
     265  0.077542      500    14.3     32.0     41.2   1.0    2.2     2.9
     271  0.082711      500    14.3     31.9     32.1   1.0    2.2     2.2
     279  0.087881      500    14.3     31.8     45.1   1.0    2.2     3.2
     288  0.093050      500    14.3     31.7    222.8   1.0    2.2    15.5
     297  0.098220      500    14.3     30.9     32.6   1.0    2.2     2.3
     303  0.103389      500    14.4     31.6     32.2   1.0    2.2     2.2
     305  0.108559      500    14.3     31.6     33.2   1.0    2.2     2.3
     308  0.113728      500    14.4     31.8    231.0   1.0    2.2    16.1
     310  0.118897      500    14.3     31.3     31.8   1.0    2.2     2.2
     313  0.124067      500    14.4     31.4     31.8   1.0    2.2     2.2
     315  0.129236      500    14.3     31.8     40.4   1.0    2.2     2.8
     318  0.134406      500    14.4     31.6     32.2   1.0    2.2     2.2
     321  0.139575      500    14.3     31.8     32.3   1.0    2.2     2.3
     323  0.144745      500    14.3     31.5     32.8   1.0    2.2     2.3
     326  0.149914      500    14.4     30.0     31.9   1.0    2.1     2.2
     331  0.155084      500    14.4     29.7     37.4   1.0    2.1     2.6
     335  0.160253      500    14.3     32.6     47.5   1.0    2.3     3.3
     340  0.165423      500    14.3     32.4     43.4   1.0    2.3     3.0
     345  0.170592      500    14.3     31.2     44.8   1.0    2.2     3.1
     350  0.175761      500    14.4     34.5    223.9   1.0    2.4    15.6
     355  0.180931      500    14.4     32.4     43.9   1.0    2.3     3.1
     360  0.186100      500    14.4     31.5     32.6   1.0    2.2     2.3
     365  0.191270      500    14.5     30.6     43.4   1.0    2.1     3.0
     371  0.196439      500    14.4     32.2    229.7   1.0    2.2    15.9
     376  0.201609      500    14.4     31.9     43.4   1.0    2.2     3.0
     385  0.206778      500    14.4     31.5     45.1   1.0    2.2     3.1
     395  0.211948      500    14.4     32.3     44.3   1.0    2.2     3.1
     405  0.217117      500    14.4     31.6     32.5   1.0    2.2     2.3
     415  0.222287      500    14.4     32.2     46.1   1.0    2.2     3.2
     425  0.227456      500    14.4     32.1     40.2   1.0    2.2     2.8
     430  0.232625      500    14.4     32.1     43.2   1.0    2.2     3.0
     435  0.237795      500    14.4     31.4     32.2   1.0    2.2     2.2
     441  0.242964      500    14.4     31.5     33.1   1.0    2.2     2.3
     446  0.248134      500    14.4     31.6     45.0   1.0    2.2     3.1
     452  0.253303      500    14.4     32.1     39.2   1.0    2.2     2.7
     457  0.258473      500    14.5     32.4    219.8   1.0    2.2    15.1
     463  0.263642      500    14.4     31.8     33.1   1.0    2.2     2.3
     468  0.268812      500    14.4     31.6     32.4   1.0    2.2     2.2
     474  0.273981      500    14.4     31.7     32.7   1.0    2.2     2.3
     480  0.279151      500    14.5     32.3    230.5   1.0    2.2    15.9
     491  0.284320      500    14.5     31.7     33.0   1.0    2.2     2.3
     502  0.289489      500    14.5     32.0     39.9   1.0    2.2     2.8
     513  0.294659      500    14.5     31.8     35.5   1.0    2.2     2.4
     525  0.299828      500    14.5     30.2     32.7   1.0    2.1     2.3
     537  0.304998      500    14.5     31.6     34.0   1.0    2.2     2.3
     549  0.310167      500    14.5     31.7     32.4   1.0    2.2     2.2
     561  0.315337      500    14.5     31.9     39.5   1.0    2.2     2.7
     574  0.320506      500    14.7     30.8     32.1   1.0    2.1     2.2
     587  0.325676      500    14.6     31.7     36.1   1.0    2.2     2.5
     600  0.330845      500    14.6     32.2     47.6   1.0    2.2     3.3
     607  0.336015      500    14.6     32.0     35.7   1.0    2.2     2.4
     615  0.341184      500    14.6     31.6    217.3   1.0    2.2    14.9
     623  0.346353      500    14.6     31.8     32.6   1.0    2.2     2.2
     630  0.351523      500    14.6     31.7     32.4   1.0    2.2     2.2
     638  0.356692      500    14.6     32.3     36.5   1.0    2.2     2.5
     646  0.361862      500    14.7     32.2    310.6   1.0    2.2    21.2
     654  0.367031      500    14.7     31.8     37.4   1.0    2.2     2.6
     662  0.372201      500    14.7     31.9     33.0   1.0    2.2     2.2
     671  0.377370      500    14.7     32.2     33.0   1.0    2.2     2.2
     679  0.382540      500    14.8     32.2     48.2   1.0    2.2     3.3
     685  0.387709      500    14.8     32.3     46.1   1.0    2.2     3.1
     690  0.392879      500    14.8     32.7     46.0   1.0    2.2     3.1
     696  0.398048      500    14.8     32.1     40.9   1.0    2.2     2.8
     702  0.403217      500    14.9     32.3     33.0   1.0    2.2     2.2
     707  0.408387      500    14.8     32.1     39.3   1.0    2.2     2.7
     713  0.413556      500    14.8     32.2     41.6   1.0    2.2     2.8
     719  0.418726      500    14.8     32.5     44.2   1.0    2.2     3.0
     725  0.423895      500    15.0     32.5    228.3   1.0    2.2    15.2
     731  0.429065      500    14.8     32.2     32.7   1.0    2.2     2.2
     737  0.434234      500    14.8     32.3     33.0   1.0    2.2     2.2
     749  0.439404      500    14.8     32.4     33.4   1.0    2.2     2.3
     762  0.444573      500    14.9     32.7    232.7   1.0    2.2    15.7
     774  0.449743      500    14.9     32.4     44.0   1.0    2.2     3.0
     787  0.454912      500    14.9     32.5     32.7   1.0    2.2     2.2
     800  0.460081      500    15.0     32.8     42.1   1.0    2.2     2.8
     816  0.465251      500    15.0     32.5     33.5   1.0    2.2     2.2
     833  0.470420      500    15.0     32.0     33.3   1.0    2.1     2.2
     850  0.475590      500    14.9     32.3     33.2   1.0    2.2     2.2
     867  0.480759      500    15.0     32.5     34.7   1.0    2.2     2.3
     885  0.485929      500    15.0     32.5     46.6   1.0    2.2     3.1
     914  0.491098      500    15.0     33.6     39.5   1.0    2.2     2.6
     945  0.496268      500    15.1     32.8     47.9   1.0    2.2     3.2
     976  0.501437      500    15.1     32.7     42.9   1.0    2.2     2.8
    1009  0.506607      500    15.2     33.0    220.2   1.0    2.2    14.5
    1042  0.511776      500    15.2     33.1     45.1   1.0    2.2     3.0
    1085  0.516945      500    15.2     32.2     43.2   1.0    2.1     2.8
    1130  0.522115      500    15.4     33.4    221.7   1.0    2.2    14.3
    1177  0.527284      500    15.6     33.0     44.2   1.0    2.1     2.8
    1226  0.532454      500    15.5     33.0     42.4   1.0    2.1     2.7
    1277  0.537623      500    15.5     32.5     33.4   1.0    2.1     2.2
    1316  0.542793      500    15.6     33.2     33.5   1.0    2.1     2.1
    1357  0.547962      500    15.7     33.1     49.9   1.0    2.1     3.2
    1399  0.553132      500    15.8     33.4     50.5   1.0    2.1     3.2
    1436  0.558301      500    23.7    131.2    142.0   1.0    5.5     6.0
    1484  0.563471      500    23.6     39.6     41.4   1.0    1.7     1.8
    1534  0.568640      500    23.9     42.8    230.0   1.0    1.8     9.6
    1559  0.573809      500    23.7     39.7     42.2   1.0    1.7     1.8
    1585  0.578979      500    23.6     29.4     41.5   1.0    1.2     1.8
    1611  0.584148      500    23.6     41.5    294.3   1.0    1.8    12.5
    1637  0.589318      500    23.6     39.6     41.0   1.0    1.7     1.7
    1664  0.594487      500    23.6     36.6     39.1   1.0    1.6     1.7
    1865  0.599657      500    23.6     40.1     41.6   1.0    1.7     1.8
    2091  0.604826      500    23.6     39.6     40.7   1.0    1.7     1.7
    2412  0.609996      500    23.7     39.7     41.2   1.0    1.7     1.7
    2742  0.615165      500    23.8     40.1     50.1   1.0    1.7     2.1
    3118  0.620335      500    25.6    150.9    239.0   1.0    5.9     9.3
    3544  0.625504      500    25.7    128.3    153.3   1.0    5.0     6.0
    4030  0.630673      500    25.9    153.7    294.5   1.0    5.9    11.4
    4582  0.635843      500    27.2     44.4     45.1   1.0    1.6     1.7
    5210  0.641012      500    27.3     43.7     45.0   1.0    1.6     1.6
    5652  0.646182      500    27.2     38.0     44.5   1.0    1.4     1.6
    6132  0.651351      500    29.0     45.0     49.4   1.0    1.6     1.7
    6653  0.656521      500    29.1     45.4     47.3   1.0    1.6     1.6
    7217  0.661690      500    69.6    144.0    235.2   1.0    2.1     3.4
    7830  0.666860      500    97.6    145.8    265.6   1.0    1.5     2.7
   10373  0.672029      500    34.9    145.2    178.2   1.0    4.2     5.1
   13741  0.677199      500    37.8     75.1    306.8   1.0    2.0     8.1
   18203  0.682368      500    42.5     58.7     59.3   1.0    1.4     1.4
   24115  0.687537      500    55.2     86.0    308.8   1.0    1.6     5.6
   31946  0.692707      500    64.9     87.0     89.1   1.0    1.3     1.4
   33343  0.697876      500    66.1     87.5     90.5   1.0    1.3     1.4
   34801  0.703046      500    68.1    189.8    389.5   1.0    2.8     5.7
   36322  0.708215      500    73.8     91.1     93.2   1.0    1.2     1.3
   37450  0.713385      500    79.4     95.1     96.3   1.0    1.2     1.2
   38377  0.718554      500    82.2    186.5    338.0   1.0    2.3     4.1
   39327  0.723724      500    82.3    100.8    101.9   1.0    1.2     1.2
   40382  0.728893      500    83.4    103.1    108.7   1.0    1.2     1.3
   41214  0.734063      500    85.8    198.3    333.5   1.0    2.3     3.9
   42062  0.739232      500    85.5    102.9    104.9   1.0    1.2     1.2
   42928  0.744401      500    87.4    191.4    296.8   1.0    2.2     3.4
   43811  0.749571      500    90.2    200.3    351.4   1.0    2.2     3.9
   44531  0.754740      500    90.0    108.0    124.1   1.0    1.2     1.4
   45079  0.759910      500    91.2    190.2    327.7   1.0    2.1     3.6
   45634  0.765079      500    91.4    117.5    162.5   1.0    1.3     1.8
   46195  0.770249      500    92.2    187.2    302.7   1.0    2.0     3.3
   46763  0.775418      500    91.7    185.9    296.2   1.0    2.0     3.2
   47435  0.780588      500    92.6    110.3    112.8   1.0    1.2     1.2
   47823  0.785757      500    93.5    137.1    349.4   1.0    1.5     3.7
   48215  0.790927      500    93.0    111.1    112.4   1.0    1.2     1.2
   48609  0.796096      500    95.1    201.4    309.4   1.0    2.1     3.3
   49007  0.801265      500    95.6    187.0    393.0   1.0    2.0     4.1
   49408  0.806435      500    95.1    112.6    114.9   1.0    1.2     1.2
   49813  0.811604      500   150.0    224.2    391.2   1.0    1.5     2.6
   50221  0.816774      500   123.6    202.6    343.9   1.0    1.6     2.8
   50632  0.821943      500    97.5    189.1    334.2   1.0    1.9     3.4
   51046  0.827113      500    95.5    113.8    116.3   1.0    1.2     1.2
   55381  0.832282      500   156.0    214.8    344.7   1.0    1.4     2.2
   60084  0.837452      500   159.8    241.9    332.0   1.0    1.5     2.1
   64132  0.842621      500   151.7    205.9    363.4   1.0    1.4     2.4
   66528  0.847791      500   157.5    289.0    330.6   1.0    1.8     2.1
   69014  0.852960      500   147.6    246.8    395.3   1.0    1.7     2.7
   71156  0.858129      500   162.5    218.5    369.8   1.0    1.3     2.3
   72473  0.863299      500   165.5    310.8    566.3   1.0    1.9     3.4
   73814  0.868468      500   161.9    288.8    340.4   1.0    1.8     2.1
   75180  0.873638      500   169.8    347.8    437.8   1.0    2.0     2.6
   75795  0.878807      500   155.1    428.8    509.2   1.0    2.8     3.3
   76416  0.883977      500   152.5    249.3    377.5   1.0    1.6     2.5
   77041  0.889146      500   158.4    408.5    625.4   1.0    2.6     3.9
   77672  0.894316      500   169.3    407.7    557.5   1.0    2.4     3.3
   78948  0.903621      900   207.0    445.1    543.3   1.0    2.2     2.9
   80246  0.911437      756   262.9    445.8    542.8   1.0    1.8     2.0
   81565  0.919160      747   269.6    442.4    561.6   1.0    1.7     2.2
   89216  0.927648      821   232.8    436.0    498.8   1.0    1.9     2.2
   97584  0.935992      807   202.6    478.6    660.8   1.0    2.4     2.7
  105871  0.942950      673   304.5    529.3    592.9   1.0    1.9     2.3
  113929  0.949856      668   305.8    519.5    584.0   1.0    1.7     1.9
  123857  0.956876      679   240.5    568.2    645.4   1.0    2.3     2.5
  135199  0.962366      531   370.4    595.8    715.2   1.0    1.7     1.9
  156563  0.969386      679   437.1    687.7    771.0   1.0    1.5     1.9
  181304  0.975693      610   485.1    704.4    761.8   1.0    1.5     1.6
  206566  0.981400      552   536.7    767.5    885.0   1.0    1.5     1.7
  231530  0.986590      502   585.1    837.6    948.5   1.0    1.4     1.7
  283277  0.992835      604   650.3    911.4   1025.3   1.0    1.4     1.6
  643946  0.998346      533   868.6   1572.2   1702.6   1.0    1.3     1.5
 1000000  1.000000      160  1917.5   2337.9   2364.7   1.0    1.2     1.2
