# Digested data for homa_w4 experiment, run at 2026-04-21 03:59:05.049299
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002412      526   121.3    377.3    494.7   7.5   23.3    30.6
      92  0.007700     1153   122.1    345.1    581.5   7.8   22.1    37.4
     154  0.011919      920   119.3    339.1    551.7   7.8   22.3    36.0
     222  0.017404     1196   121.3    395.6    512.7   8.1   26.4    34.5
     227  0.020078      583   122.1    426.7    793.2   8.2   28.8    53.6
     232  0.022715      575   117.7    316.8    636.3   8.0   21.6    43.3
     237  0.025219      546   120.1    394.9   1113.8   8.2   27.0    76.2
     243  0.027774      557   117.6    349.5    634.0   8.1   24.1    43.7
     248  0.030466      587   122.8    336.2    480.7   8.5   23.3    33.3
     254  0.032846      519   119.1    396.3   1338.5   8.3   27.5    92.9
     259  0.035336      543   114.9    348.0    497.7   8.0   24.2    34.7
     265  0.037982      577   121.2    404.2   1010.1   8.5   28.2    70.5
     271  0.040762      606   122.4    355.1    500.9   8.5   24.8    35.0
     279  0.043853      674   113.7    334.9    419.4   8.0   23.4    29.3
     288  0.047228      736   130.4    435.4    681.8   9.1   30.4    47.6
     297  0.050571      729   115.2    358.3    533.9   8.0   25.0    37.3
     303  0.060267     2114   117.8    354.9    552.2   8.2   24.7    38.5
     305  0.068723     1844   121.7    362.8    565.6   8.5   25.3    39.5
     308  0.077662     1949   120.3    346.4    601.7   8.4   24.1    41.9
     310  0.085921     1801   116.8    355.8   1243.5   8.2   24.8    86.8
     313  0.094667     1907   121.1    389.7    811.1   8.4   27.1    56.4
     315  0.103142     1848   121.8    386.8    613.4   8.5   27.0    42.9
     318  0.111654     1856   119.7    364.4    791.8   8.3   25.4    55.1
     321  0.120359     1898   122.6    375.7    710.7   8.6   26.2    49.6
     323  0.128866     1855   119.3    397.7    688.9   8.3   27.8    48.1
     326  0.137323     1844   116.5    381.2    576.9   8.1   26.5    40.2
     331  0.143606     1370   119.5    377.8    825.2   8.3   26.3    57.5
     335  0.150155     1428   117.3    382.8    722.0   8.2   26.7    50.3
     340  0.156672     1421   116.9    401.1    830.1   8.1   28.0    57.9
     345  0.163065     1394   113.8    334.3    467.2   7.9   23.3    32.6
     350  0.169894     1489   119.8    386.4    494.4   8.3   26.9    34.4
     355  0.176324     1402   120.2    360.9    820.2   8.4   25.1    57.1
     360  0.182909     1436   119.5    364.4    600.8   8.3   25.3    41.8
     365  0.189467     1430   121.6    400.2    673.6   8.4   27.6    46.5
     371  0.195961     1416   118.2    360.2    489.6   8.2   25.0    34.0
     376  0.202478     1421   119.1    396.7    640.4   8.3   27.5    44.4
     385  0.206725      926   119.8    393.2    674.7   8.3   27.3    46.9
     395  0.210701      867   121.7    344.8    498.4   8.4   23.9    34.6
     405  0.214742      881   122.2    331.3    484.5   8.5   23.0    33.6
     415  0.218695      862   118.2    326.2    968.7   8.2   22.6    67.1
     425  0.222951      928   121.3    362.9    680.6   8.4   25.1    47.1
     430  0.226950      872   119.4    381.3   1366.1   8.3   26.5    94.9
     435  0.231009      885   121.5    391.7   2139.2   8.4   27.2   148.7
     441  0.235095      891   119.0    416.4   1140.0   8.3   28.9    79.1
     446  0.239062      865   120.3    393.9    758.5   8.4   27.4    52.8
     452  0.242965      851   120.8    327.0    872.1   8.4   22.7    60.5
     457  0.247065      894   120.7    363.9    541.1   8.3   25.0    37.2
     463  0.250871      830   115.9    339.4    424.6   8.0   23.5    29.4
     468  0.255164      936   119.1    325.4    551.2   8.3   22.6    38.2
     474  0.259585      964   118.6    368.0    635.0   8.2   25.5    44.0
     480  0.263813      922   121.7    355.8    651.7   8.4   24.6    45.1
     491  0.283447     4281   118.3    352.8    534.1   8.2   24.4    36.9
     502  0.302901     4242   121.3    383.6    642.5   8.4   26.4    44.2
     513  0.322268     4223   119.4    384.4    746.9   8.2   26.5    51.5
     525  0.341998     4302   119.7    359.8    897.8   8.2   24.8    61.8
