# Digested data for dctcp_tfo_w4 experiment, run at 2026-04-20 23:51:43.674257
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.010596      500  6580.6 1155848.2 3139552.3 414.4 72396.7 196344.7
     232  0.023015      586  6970.9 1143773.4 3078208.7 442.6 74082.2 198594.1
     259  0.036112      618  6932.5 1148428.5 1421705.5 459.1 76577.2 95224.7
     288  0.048235      572 13678.0 1213788.4 3989575.7 916.1 81571.8 267756.8
     303  0.061395      621  5369.4 1149266.3 3156668.1 360.6 77183.8 211999.2
     308  0.079261      843 12554.5 1170398.5 3156073.9 839.8 78130.7 211085.2
     313  0.096321      805 13384.6 1130209.0 3212100.5 897.7 75903.9 215432.6
     318  0.113593      815 13592.6 1203113.3 3222644.8 911.0 80637.6 215995.0
     323  0.130844      814 12528.0 1169757.0 3235662.6 841.4 78559.9 217304.4
     331  0.146103      720  6313.1 1163009.5 3175878.5 420.7 77793.3 210741.8
     340  0.158585      589  7215.9 1175983.6 3156850.0 484.6 78746.8 212011.4
     350  0.171301      600 15788.0 1183279.1 3161298.8 1055.3 79096.2 211316.8
     360  0.184695      632 13288.4 1171003.7 3147670.0 885.3 78014.9 209704.9
     371  0.198046      630 14215.9 1148922.8 2115509.8 939.0 76442.0 139453.5
     385  0.208706      503  5575.0 2114852.1 3202976.1 369.0 140802.4 211977.2
     415  0.221273      593  3968.8 1136857.8 3037376.5 264.4 75794.2 202356.9
     435  0.232908      549 15621.9 1175299.2 3174743.0 1043.6 78405.5 212499.5
     452  0.244882      565 14300.9 1365068.2 4511518.7 950.0 90883.4 300367.4
     468  0.256877      566 16249.9 1306110.9 3260922.6 1079.0 87132.1 217539.9
     491  0.285763     1363  7241.6 1167980.1 3189978.6 476.7 77718.9 210005.2
     502  0.305451      929  5316.7 1148013.3 3217967.0 352.6 76128.2 213393.0
     513  0.325287      936 13961.5 1157601.2 7223376.9 922.8 76510.3 477420.8
     525  0.344657      914  6870.6 1188861.0 3193910.2 454.1 78576.4 211097.8
     537  0.364388      931 12248.6 1169877.8 3456828.2 811.7 77526.7 229080.7
     549  0.384500      949  7930.8 1261792.2 5218440.0 524.5 83451.9 345134.9
     561  0.404018      921 12674.4 1155561.6 3117006.8 841.0 76679.6 206835.2
     574  0.422986      895  7834.5 1141594.4 3119016.5 517.1 75352.8 205875.7
     587  0.443034      946  7701.9 1157787.8 4088895.8 508.4 76421.6 269894.1
     600  0.461747      883  6653.2 1169826.3 3170652.2 439.7 77318.3 209560.6
     615  0.472619      513 12258.7 1263428.9 3123153.6 808.1 83284.7 205877.0
     630  0.484042      539  5216.7 1159609.4 1623003.7 338.7 75299.3 105389.8
     646  0.494850      510 13977.1 1160917.6 3169661.5 915.3 76026.0 206492.6
     662  0.506379      544  5693.2 1162429.7 3187749.4 372.6 76075.2 207806.3
     679  0.518014      549 13345.3 1204944.9 3458465.3 873.4 78703.1 225895.8
     702  0.531874      654  4588.8 1212081.2 3180859.0 299.1 79014.4 207357.2
     725  0.546052      669 13841.2 1117584.0 3101594.1 901.7 72806.8 201533.1
     749  0.557559      543 13204.4 1156438.3 7269095.9 858.5 75191.0 472633.0
     787  0.572649      712 12884.2 1163405.3 3179088.3 831.8 75301.3 205234.9
     833  0.584093      540 11231.5 1155309.3 1958281.7 725.1 74584.2 126422.3
     914  0.596215      572 14039.3 1646645.6 3149553.3 901.7 105757.6 201120.9
    1009  0.607511      533 14505.4 1170077.8 4265098.0 919.7 73948.9 271662.3
    1130  0.618510      519 13253.9 1315791.1 3440111.2 832.3 82754.2 215007.0
