# Digested data for unloaded_w4 experiment, run at 2026-04-20 23:51:43.674257
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005019      500    16.7     34.7    233.8   1.0    2.1    14.0
      72  0.010038      500    16.1     32.9     36.2   1.0    2.0     2.3
      92  0.015057      500    15.9     33.5     70.8   1.0    2.1     4.5
     119  0.020076      500    16.0     33.1     33.5   1.0    2.1     2.1
     154  0.025095      500    15.7     31.9     33.2   1.0    2.0     2.1
     199  0.030114      500    15.8     31.9     33.0   1.0    2.0     2.1
     222  0.035132      500    15.5     32.7     33.2   1.0    2.1     2.1
     227  0.040151      500    15.3     32.2     33.2   1.0    2.1     2.2
     232  0.045170      500    15.3     32.0     34.7   1.0    2.1     2.3
     237  0.050189      500    15.2     31.6     40.6   1.0    2.1     2.7
     243  0.055208      500    15.1     31.6     32.3   1.0    2.1     2.1
     248  0.060227      500    15.0     32.0     33.6   1.0    2.1     2.2
     254  0.065246      500    14.9     30.1    229.8   1.0    2.0    15.4
     259  0.070265      500    14.9     30.4     33.0   1.0    2.0     2.2
     265  0.075284      500    14.9     31.9     33.7   1.0    2.1     2.3
     271  0.080303      500    14.9     30.0     32.3   1.0    2.0     2.2
     279  0.085322      500    14.9     30.9    229.0   1.0    2.1    15.3
     288  0.090341      500    14.9     31.7     44.5   1.0    2.1     3.0
     297  0.095360      500    14.9     30.6     32.3   1.0    2.0     2.2
     303  0.100378      500    14.9     29.9     31.3   1.0    2.0     2.1
     305  0.105397      500    15.0     31.5     32.9   1.0    2.1     2.2
     308  0.110416      500    14.9     31.3     32.5   1.0    2.1     2.2
     310  0.115435      500    14.9     31.6     32.7   1.0    2.1     2.2
     313  0.120454      500    14.9     31.6     32.6   1.0    2.1     2.2
     315  0.125473      500    14.9     31.5     38.9   1.0    2.1     2.6
     318  0.130492      500    14.9     30.6     31.9   1.0    2.0     2.1
     321  0.135511      500    14.9     30.4     32.3   1.0    2.0     2.2
     323  0.140530      500    14.9     29.8     32.6   1.0    2.0     2.2
     326  0.145549      500    14.9     30.6    231.5   1.0    2.0    15.5
     331  0.150568      500    15.1     31.5     32.8   1.0    2.1     2.2
     335  0.155587      500    14.9     31.6     38.0   1.0    2.1     2.5
     340  0.160605      500    14.9     30.4     32.7   1.0    2.0     2.2
     345  0.165624      500    15.0     31.4    215.4   1.0    2.1    14.4
     350  0.170643      500    14.9     29.8     30.6   1.0    2.0     2.0
     355  0.175662      500    15.0     30.6     32.2   1.0    2.0     2.2
     360  0.180681      500    15.0     31.1     41.1   1.0    2.1     2.7
     365  0.185700      500    15.0     31.7     46.4   1.0    2.1     3.1
     371  0.190719      500    15.2     32.2     38.8   1.0    2.1     2.6
     376  0.195738      500    15.1     32.3     47.0   1.0    2.1     3.1
     385  0.200757      500    15.0     32.0     32.6   1.0    2.1     2.2
     395  0.205776      500    15.0     32.0     34.2   1.0    2.1     2.3
     405  0.210795      500    15.0     30.8     34.4   1.0    2.1     2.3
     415  0.215814      500    14.9     30.8     32.1   1.0    2.1     2.1
     425  0.220833      500    15.0     31.8     33.8   1.0    2.1     2.3
     430  0.225851      500    15.0     32.0    230.8   1.0    2.1    15.4
     435  0.230870      500    14.9     31.7     33.0   1.0    2.1     2.2
     441  0.235889      500    15.0     30.7     32.9   1.0    2.1     2.2
     446  0.240908      500    15.0     32.4    224.9   1.0    2.2    15.0
     452  0.245927      500    15.1     31.3     32.7   1.0    2.1     2.2
     457  0.250946      500    15.0     32.1     32.6   1.0    2.1     2.2
     463  0.255965      500    15.1     32.1     36.5   1.0    2.1     2.4
     468  0.260984      500    15.0     30.5     32.5   1.0    2.0     2.2
     474  0.266003      500    15.0     30.4     34.4   1.0    2.0     2.3
     480  0.271022      500    15.0     32.1     32.3   1.0    2.1     2.2
     491  0.276041      500    15.2     31.4     32.6   1.0    2.1     2.1
     502  0.281060      500    15.1     30.1     32.6   1.0    2.0     2.2
     513  0.286079      500    15.1     30.2     31.3   1.0    2.0     2.1
     525  0.291097      500    15.1     29.1     32.6   1.0    1.9     2.2
     537  0.296116      500    15.1     31.1     32.5   1.0    2.1     2.2
     549  0.301135      500    15.1     32.2     32.5   1.0    2.1     2.1
     561  0.306154      500    15.1     31.0    233.0   1.0    2.1    15.5
     574  0.311173      500    15.2     31.5     32.7   1.0    2.1     2.2
     587  0.316192      500    15.2     30.6     32.6   1.0    2.0     2.1
     600  0.321211      500    15.1     31.2    217.4   1.0    2.1    14.4
     607  0.326230      500    15.2     30.8     32.6   1.0    2.0     2.1
     615  0.331249      500    15.2     30.7     33.0   1.0    2.0     2.2
     623  0.336268      500    15.4     31.2     33.2   1.0    2.0     2.2
     630  0.341287      500    15.4     30.8     33.0   1.0    2.0     2.1
     638  0.346306      500    15.3     30.8     32.6   1.0    2.0     2.1
     646  0.351324      500    15.3     30.8     33.0   1.0    2.0     2.1
     654  0.356343      500    15.3     32.1     33.3   1.0    2.1     2.2
     662  0.361362      500    15.3     30.4     32.5   1.0    2.0     2.1
     671  0.366381      500    15.3     32.2     32.9   1.0    2.1     2.2
     679  0.371400      500    15.3     31.5     33.3   1.0    2.1     2.2
     685  0.376419      500    15.3     31.9     32.9   1.0    2.1     2.1
     690  0.381438      500    15.3     31.6     34.1   1.0    2.1     2.2
     696  0.386457      500    15.3     32.5    231.7   1.0    2.1    15.1
     702  0.391476      500    15.3     31.5     44.3   1.0    2.1     2.9
     707  0.396495      500    15.4     32.2     32.9   1.0    2.1     2.1
     713  0.401514      500    15.3     32.1    214.8   1.0    2.1    14.0
     719  0.406533      500    15.4     32.2     33.4   1.0    2.1     2.2
     725  0.411552      500    15.4     32.1     32.5   1.0    2.1     2.1
     731  0.416570      500    15.4     31.5     33.1   1.0    2.1     2.2
     737  0.421589      500    15.4     32.4     34.1   1.0    2.1     2.2
     749  0.426608      500    15.4     31.5     39.2   1.0    2.0     2.5
     762  0.431627      500    15.4     31.4     32.6   1.0    2.0     2.1
     774  0.436646      500    15.5     32.4     32.8   1.0    2.1     2.1
     787  0.441665      500    15.5     32.0     32.6   1.0    2.1     2.1
     800  0.446684      500    15.5     32.1     33.0   1.0    2.1     2.1
     816  0.451703      500    15.5     31.2     33.2   1.0    2.0     2.1
     833  0.456722      500    15.5     31.6     43.6   1.0    2.0     2.8
     850  0.461741      500    15.5     31.9    231.6   1.0    2.1    15.0
     867  0.466760      500    15.6     31.4     33.0   1.0    2.0     2.1
     885  0.471779      500    15.6     31.8     33.8   1.0    2.0     2.2
     914  0.476798      500    15.7     32.6    228.9   1.0    2.1    14.6
     945  0.481816      500    15.7     31.5     33.0   1.0    2.0     2.1
     976  0.486835      500    15.7     32.7     33.3   1.0    2.1     2.1
    1009  0.491854      500    15.8     32.9     33.1   1.0    2.1     2.1
    1042  0.496873      500    15.9     31.7     38.3   1.0    2.0     2.4
    1085  0.501892      500    15.9     31.5     35.3   1.0    2.0     2.2
    1130  0.506911      500    16.0     32.6     46.3   1.0    2.0     2.9
    1177  0.511930      500    16.0     32.9     34.1   1.0    2.1     2.1
    1226  0.516949      500    16.1     32.8     34.0   1.0    2.0     2.1
    1277  0.521968      500    16.2     32.0     33.6   1.0    2.0     2.1
    1316  0.526987      500    16.2     33.1     33.7   1.0    2.0     2.1
    1357  0.532006      500    16.3     33.3     48.6   1.0    2.0     3.0
    1399  0.537025      500    16.4     33.4    232.4   1.0    2.0    14.2
    1436  0.542044      500    24.1    147.9    155.5   1.0    6.1     6.4
    1484  0.547062      500    24.2    137.8    236.5   1.0    5.7     9.8
    1534  0.552081      500    24.1     40.4     43.1   1.0    1.7     1.8
    1559  0.557100      500    24.1     40.2     42.0   1.0    1.7     1.7
    1585  0.562119      500    24.1     40.0     42.7   1.0    1.7     1.8
    1611  0.567138      500    24.1     40.2     41.4   1.0    1.7     1.7
    1637  0.572157      500    24.1     42.0     46.6   1.0    1.7     1.9
    1664  0.577176      500    24.1     40.0     49.6   1.0    1.7     2.1
    1865  0.582195      500    24.0     49.7    294.9   1.0    2.1    12.3
    2091  0.587214      500    24.1     41.3     42.0   1.0    1.7     1.7
    2412  0.592233      500    24.1     56.1    226.6   1.0    2.3     9.4
    2742  0.597252      500    24.0     40.6     42.2   1.0    1.7     1.8
    3118  0.602271      500    25.5     42.6     49.4   1.0    1.7     1.9
    3544  0.607289      500    25.7     42.3     44.3   1.0    1.6     1.7
    4030  0.612308      500    25.9     43.0     65.0   1.0    1.7     2.5
    4582  0.617327      500    27.4     44.5     47.0   1.0    1.6     1.7
    5210  0.622346      500    27.6     45.7     53.3   1.0    1.7     1.9
    5652  0.627365      500    27.7    153.0    303.4   1.0    5.5    11.0
    6132  0.632384      500    94.2    153.5    297.9   1.0    1.6     3.2
    6653  0.637403      500    94.9    155.6    171.6   1.0    1.6     1.8
    7217  0.642422      500    31.4    141.4    247.0   1.0    4.5     7.9
