# Digested data for dctcp_http2_s1_w4 experiment, run at 2026-04-20 22:06:50.283378
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     232  0.025527      207 57593.1 2117012.7 2117944.5 3560.9 131571.8 132313.3
     297  0.052781      221 56152.7 2117254.2 3105965.2 3420.2 134581.9 186208.9
     308  0.080898      228 58670.1 2112923.2 3099119.4 3760.8 135691.3 200072.3
     315  0.107781      218 56146.6 2117445.1 3103857.6 3466.0 134526.4 197195.5
     323  0.132815      203 56664.2 2113195.4 3103317.4 3452.7 127908.7 189111.4
     340  0.162042      237 55765.0 2115911.5 2117826.9 3379.7 127864.2 128408.1
     365  0.194475      263 56301.2 2117194.2 3103346.7 3417.5 129306.1 187740.3
     405  0.220249      209 55949.2 2112367.8 3103399.6 3427.3 130621.0 193962.5
     452  0.247503      221 56671.5 2110321.3 3278635.8 3521.5 131381.1 200038.8
     491  0.289555      341 56430.7 2117763.9 3103912.6 3628.3 135928.4 199994.4
     513  0.328894      319 56806.6 2097309.6 2112544.6 3648.5 134734.8 135767.7
     537  0.370576      338 56653.6 2114954.9 3106105.3 3596.6 134122.6 197338.3
     561  0.409545      316 56431.7 2115502.1 3103853.7 3617.4 135624.0 199092.6
     587  0.448884      319 57110.2 2101409.7 2117866.1 3643.9 134683.9 135760.6
     607  0.475521      216 54138.7 2118902.3 3103763.8 3405.7 133432.1 195451.1
     646  0.503638      228 55967.8 2115924.0 3106220.5 3478.4 130888.3 192813.2
     690  0.531015      222 57893.3 2110142.7 2117216.9 3550.2 129377.2 129731.4
     731  0.557899      218 57239.2 2099006.8 2117086.1 3527.9 129967.5 130603.7
     787  0.583179      205 55918.8 2112543.9 2115865.1 3453.9 129341.8 130082.7
     914  0.608090      202 58313.6 2112987.9 3106466.8 3474.8 127216.0 180818.8
    1177  0.633740      208 58015.2 2115771.1 2118636.8 3266.9 121039.5 123704.0
    1534  0.661857      228 59151.7 2115583.0 3305918.7 3021.7 115200.0 176787.1
    2412  0.688618      217 57237.6 2114485.8 2115269.3 2335.1 86349.4 87155.7
    6653  0.714145      207 55835.0 2113478.4 3099052.6 2058.1 86367.3 112203.2
   34801  0.739795      208 58137.3 2115743.9 2117789.2 1446.7 64088.0 67293.6
   42928  0.766926      220 56761.1 2116353.8 3104129.2 658.7 26307.2 31119.1
   46763  0.793069      212 56882.9 2113784.2 2115587.6 630.0 23432.6 23542.6
   49408  0.817980      202 55979.4 2115141.5 3103523.4 491.0 22391.2 22592.8
   64132  0.842891      202 58169.2 2115372.3 3106458.9 380.3 14254.8 21243.6
   77041  0.868541      208 60661.2 2118738.1 3106547.7 348.7 12489.3 18368.9
   85305  0.896041      223 60164.5 2115319.7 3107347.4 314.5 11532.1 17150.6
  118669  0.921075      203 121709.8 3170449.4 4163957.9 448.6 10075.7 11884.5
  181304  0.947712      216 133529.8 3172673.3 4166078.1 278.9 8296.0  8853.5
  318166  0.975336      224 1129761.2 4235362.4 4274137.4 1582.7 6061.1  7861.3
 1000000  1.000000      200 2578795.9 6706314.7 6766398.2 330.7 4653.5  4678.8
