# Digested data for dctcp_http2_s4_w4 experiment, run at 2026-04-20 22:06:50.283378
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     237  0.025323      202 14537.7 1096057.5 1104254.7 887.7 66835.9 67291.6
     303  0.060674      282 14479.0 1110090.0 2143008.8 905.6 70037.2 128477.7
     310  0.087251      212 15161.6 1103167.3 1115605.6 968.1 70648.9 71218.0
     318  0.114830      220 14523.6 1094986.9 1133167.9 887.5 66602.8 69604.9
     331  0.145543      245 15747.0 1105328.9 2098989.6 954.4 67280.2 127211.5
     350  0.170866      202 14380.6 1060052.7 1103896.5 865.8 64323.6 66984.0
     371  0.198446      220 14633.0 1097964.1 2100694.8 895.8 67067.8 128404.3
     425  0.225523      216 15479.5 1104023.1 2149788.6 961.6 68170.4 128729.9
     463  0.253353      222 14904.7 1102792.1 1114223.0 940.0 68189.9 68871.9
     491  0.284693      250 17412.9 1102243.4 1108272.3 1122.7 71020.8 71389.3
     513  0.322427      301 14591.9 1105601.8 2100656.1 937.2 71008.5 135003.6
     537  0.361414      311 15011.2 1219928.0 2102272.9 953.7 77308.5 133223.9
     561  0.394258      262 18331.9 1118864.3 2105560.9 1175.1 71768.1 134971.9
     587  0.433872      316 15051.0 1100656.9 1102935.9 956.2 69629.8 70692.1
     607  0.463081      233 14187.8 1116649.2 2105372.5 893.4 70318.0 132580.1
     646  0.489407      210 12203.0 1102998.1 2149594.2 754.2 68424.2 133432.3
     685  0.516109      213 15238.4 1095531.6 1100858.8 928.6 66899.2 67454.6
     719  0.541306      201 15668.5 1082726.4 1119891.9 971.9 67401.1 69086.5
     774  0.567256      207 15000.1 1099908.1 1103615.7 922.0 67964.0 68420.1
     914  0.594208      215 13744.6 1098578.0 1133496.6 826.5 66075.3 66637.3
    1130  0.619406      201 17189.9 1138740.9 1183771.7 978.3 64484.4 67145.3
    1534  0.646609      217 17937.7 1100711.6 2058498.9 855.4 60004.4 108857.7
    2091  0.671932      202 16042.7 2057956.7 2105496.3 661.3 83998.2 85938.6
    6132  0.699386      219 16986.7 1110469.7 2149716.3 604.9 45604.5 76556.8
   34801  0.724332      199 14968.6 1097232.1 1103071.9 295.9 33905.8 35107.3
   42928  0.749279      199 17070.5 1103729.8 1110564.1 197.4 12917.0 13835.3
   46763  0.776482      217 12658.8 1116595.8 2150032.5 140.4 12327.6 23425.9
   49813  0.804062      220 14376.3 1102296.9 1119660.5 117.6 11348.7 11959.6
   71156  0.831766      221 13962.4 1116391.4 1121851.9  86.7 7548.9  7715.2
   78948  0.858092      210 16004.6 1219436.8 2117111.0  82.7 7225.9 11685.1
   97584  0.885671      220 23516.4 1104179.1 2147565.4 109.4 6006.3 11624.8
  141975  0.911997      210 28470.6 2149066.0 2168212.6  75.5 5731.6  6804.7
  223195  0.940078      224 32378.8 2154678.2 3188746.1  54.6 4004.7  5142.5
  514641  0.967532      219 41850.0 3183366.6 4215349.7  53.1 4522.9  4605.5
 1000000  1.000000      259 84471.9 3110304.0 4234120.8   9.6  710.5  1716.8
