# Digested data for unloaded_w4 experiment, run at 2026-04-21 00:09:15.835317
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005040      500    16.5     33.5    233.9   1.0    2.0    14.2
      72  0.010080      500    16.0     33.3     40.9   1.0    2.1     2.6
      92  0.015120      500    15.7     32.5     34.9   1.0    2.1     2.2
     119  0.020160      500    15.6     32.8     48.1   1.0    2.1     3.1
     154  0.025200      500    15.5     32.6     34.5   1.0    2.1     2.2
     199  0.030240      500    15.4     31.9     33.6   1.0    2.1     2.2
     222  0.035280      500    15.2     31.6     32.7   1.0    2.1     2.2
     227  0.040321      500    15.1     40.1    234.5   1.0    2.6    15.5
     232  0.045361      500    15.2     32.2     49.3   1.0    2.1     3.3
     237  0.050401      500    15.1     31.8     41.2   1.0    2.1     2.7
     243  0.055441      500    15.1     31.9     47.5   1.0    2.1     3.1
     248  0.060481      500    15.0     30.9     35.0   1.0    2.1     2.3
     254  0.065521      500    14.9     31.0     38.2   1.0    2.1     2.6
     259  0.070561      500    14.9     31.9     32.2   1.0    2.1     2.2
     265  0.075601      500    14.9     32.2     46.2   1.0    2.2     3.1
     271  0.080641      500    14.9     31.5    249.9   1.0    2.1    16.8
     279  0.085681      500    14.9     31.5     32.0   1.0    2.1     2.2
     288  0.090721      500    14.9     31.6     31.9   1.0    2.1     2.1
     297  0.095761      500    14.9     31.3     32.1   1.0    2.1     2.2
     303  0.100801      500    14.9     31.1     32.7   1.0    2.1     2.2
     305  0.105841      500    14.9     31.7     32.6   1.0    2.1     2.2
     308  0.110882      500    14.9     31.2     32.0   1.0    2.1     2.2
     310  0.115922      500    14.9     31.2     32.6   1.0    2.1     2.2
     313  0.120962      500    14.9     31.6    232.1   1.0    2.1    15.6
     315  0.126002      500    14.9     31.5     32.3   1.0    2.1     2.2
     318  0.131042      500    15.0     30.4     32.9   1.0    2.0     2.2
     321  0.136082      500    14.9     32.0     43.1   1.0    2.1     2.9
     323  0.141122      500    14.9     32.1     35.8   1.0    2.2     2.4
     326  0.146162      500    14.9     31.6     32.1   1.0    2.1     2.2
     331  0.151202      500    15.0     31.4     33.0   1.0    2.1     2.2
     335  0.156242      500    14.9     32.0    227.4   1.0    2.1    15.2
     340  0.161282      500    14.9     31.9     32.7   1.0    2.1     2.2
     345  0.166322      500    14.9     31.8     33.1   1.0    2.1     2.2
