# Digested data for unloaded_w4 experiment, run at 2026-04-21 04:07:09.410260
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005138      500    17.8     33.9     69.1   1.0    1.9     3.9
      72  0.010275      500    17.1     34.8    240.1   1.0    2.0    14.0
      92  0.015413      500    16.8     34.3     51.1   1.0    2.0     3.0
     119  0.020550      500    16.6     34.1     35.3   1.0    2.1     2.1
     154  0.025688      500    16.5     34.6     51.5   1.0    2.1     3.1
     199  0.030825      500    16.4     43.8     49.5   1.0    2.7     3.0
     222  0.035963      500    16.3     33.8    256.2   1.0    2.1    15.7
     227  0.041100      500    16.2     34.5     50.0   1.0    2.1     3.1
     232  0.046238      500    16.2     33.8     41.7   1.0    2.1     2.6
     237  0.051375      500    16.0     33.3     49.9   1.0    2.1     3.1
     243  0.056513      500    16.1     33.4     46.8   1.0    2.1     2.9
     248  0.061650      500    15.9     32.8     33.8   1.0    2.1     2.1
     254  0.066788      500    15.9     32.7     49.6   1.0    2.1     3.1
     259  0.071925      500    16.0     40.5     48.5   1.0    2.5     3.0
     265  0.077063      500    15.9     33.1     33.8   1.0    2.1     2.1
     271  0.082201      500    16.1     33.3     47.2   1.0    2.1     2.9
     279  0.087338      500    16.0     34.3    244.9   1.0    2.1    15.3
     288  0.092476      500    16.0     41.4     49.8   1.0    2.6     3.1
     297  0.097613      500    16.0     36.3     49.8   1.0    2.3     3.1
     303  0.102751      500    16.0     32.2     37.1   1.0    2.0     2.3
     305  0.107888      500    16.0     33.2    226.7   1.0    2.1    14.1
     308  0.113026      500    16.0     32.7     33.1   1.0    2.0     2.1
     310  0.118163      500    16.0     33.0     33.5   1.0    2.1     2.1
     313  0.123301      500    16.0     32.9     35.4   1.0    2.1     2.2
     315  0.128438      500    16.0     33.1     33.7   1.0    2.1     2.1
     318  0.133576      500    15.9     33.0     34.6   1.0    2.1     2.2
     321  0.138713      500    16.0     32.9     34.7   1.0    2.1     2.2
     323  0.143851      500    16.0     32.8     42.2   1.0    2.1     2.6
     326  0.148988      500    15.9     32.6     33.1   1.0    2.0     2.1
     331  0.154126      500    16.0     33.1     53.9   1.0    2.1     3.4
     335  0.159263      500    15.9     32.8     33.4   1.0    2.1     2.1
     340  0.164401      500    16.0     33.7    228.3   1.0    2.1    14.3
     345  0.169539      500    16.0     33.2     36.2   1.0    2.1     2.3
     350  0.174676      500    16.0     33.0     33.8   1.0    2.1     2.1
     355  0.179814      500    16.0     45.0     48.5   1.0    2.8     3.0
     360  0.184951      500    16.1     33.3    226.9   1.0    2.1    14.1
     365  0.190089      500    16.0     33.1     33.5   1.0    2.1     2.1
     371  0.195226      500    16.1     33.3     50.3   1.0    2.1     3.1
     376  0.200364      500    16.0     33.4     44.2   1.0    2.1     2.8
     385  0.205501      500    16.1     31.1     33.2   1.0    1.9     2.1
     395  0.210639      500    16.0     32.9     33.8   1.0    2.1     2.1
     405  0.215776      500    16.1     33.1     35.0   1.0    2.1     2.2
     415  0.220914      500    16.0     33.0     47.7   1.0    2.1     3.0
     425  0.226051      500    16.1     31.3     32.9   1.0    2.0     2.1
     430  0.231189      500    16.0     33.0     35.8   1.0    2.1     2.2
     435  0.236326      500    16.2     33.0    228.0   1.0    2.0    14.1
     441  0.241464      500    16.0     33.2     41.6   1.0    2.1     2.6
     446  0.246602      500    15.9     32.9     37.4   1.0    2.1     2.3
     452  0.251739      500    15.9     33.0     33.6   1.0    2.1     2.1
     457  0.256877      500    16.0     32.6    225.7   1.0    2.0    14.1
     463  0.262014      500    15.9     32.9     33.0   1.0    2.1     2.1
     468  0.267152      500    16.1     33.2     45.7   1.0    2.1     2.8
     474  0.272289      500    15.9     32.6     33.4   1.0    2.0     2.1
     480  0.277427      500    15.9     32.5     33.1   1.0    2.0     2.1
     491  0.282564      500    16.0     33.3     35.2   1.0    2.1     2.2
     502  0.287702      500    16.0     33.1     34.1   1.0    2.1     2.1
     513  0.292839      500    16.0     33.0     33.8   1.0    2.1     2.1
     525  0.297977      500    16.0     32.7     33.3   1.0    2.0     2.1
     537  0.303114      500    16.0     32.9     34.3   1.0    2.1     2.1
     549  0.308252      500    16.0     32.9     33.9   1.0    2.1     2.1
     561  0.313389      500    16.1     33.3    218.7   1.0    2.1    13.6
     574  0.318527      500    16.1     32.9     47.2   1.0    2.0     2.9
     587  0.323664      500    16.1     33.0     36.7   1.0    2.0     2.3
     600  0.328802      500    16.1     33.1     33.7   1.0    2.1     2.1
     607  0.333940      500    16.1     33.1    232.6   1.0    2.1    14.4
