# Digested data for homa_w4 experiment, run at 2026-04-21 04:07:09.410260
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002465      530    86.8    389.0   4370.1   4.9   21.9   245.6
      92  0.007759     1138    91.0    333.1    511.7   5.4   19.6    30.0
     119  0.010112      506    92.6    356.0    499.8   5.6   21.4    30.1
     199  0.014624      970    91.5    390.4   4069.3   5.6   23.8   248.1
     222  0.017978      721    89.6    339.0    460.7   5.5   20.8    28.2
     227  0.020643      573    91.1    272.1    316.3   5.6   16.8    19.5
     232  0.023462      606    93.7    357.6   1971.5   5.8   22.0   121.3
     237  0.026099      567    92.6    377.5    536.4   5.8   23.5    33.5
     243  0.028629      544    88.0    337.2    417.2   5.5   21.0    26.0
     248  0.031016      513    92.8    313.0    537.4   5.8   19.6    33.7
     254  0.033509      536    88.7    340.1    517.0   5.6   21.4    32.5
     259  0.036248      589    88.9    389.0    645.6   5.6   24.3    40.4
     265  0.038755      539    88.4    324.7   3053.3   5.5   20.4   191.7
     271  0.041495      589    91.5    351.9    701.8   5.7   21.9    43.7
     279  0.044816      714    90.0    368.5    914.8   5.6   23.0    57.1
     288  0.048030      691    91.4    434.8   2456.4   5.7   27.2   153.7
     297  0.050998      638    91.8    326.3   1194.7   5.7   20.4    74.8
     303  0.060366     2014    92.1    308.9    472.5   5.8   19.3    29.6
     305  0.068617     1774    89.4    368.6    939.7   5.6   23.0    58.6
     308  0.077074     1818    90.4    353.5   3120.1   5.6   22.1   195.0
     310  0.085502     1812    88.2    316.1   1045.9   5.5   19.7    65.2
     313  0.094019     1831    90.9    368.3   3430.8   5.7   23.0   214.4
     315  0.102438     1810    92.3    344.5    984.4   5.8   21.5    61.5
     318  0.110717     1780    90.7    327.8   2719.9   5.7   20.6   170.5
     321  0.119192     1822    87.6    312.6    530.1   5.5   19.6    33.2
     323  0.127439     1773    86.8    316.7    975.7   5.4   19.8    61.1
     326  0.136012     1843    90.0    321.5    637.9   5.6   20.2    40.0
     331  0.142817     1463    88.0    307.9    725.8   5.5   19.3    45.4
     335  0.149310     1396    92.5    360.7   1223.9   5.8   22.6    76.7
     340  0.155603     1353    93.1    349.5    577.6   5.8   21.8    36.1
     345  0.161832     1339    87.6    334.3    800.6   5.5   20.9    50.1
     350  0.168427     1418    89.5    345.2    541.3   5.6   21.6    33.9
     355  0.175074     1429    91.6    308.1   1408.6   5.7   19.3    88.0
     360  0.181628     1409    90.1    303.9    461.1   5.6   18.9    28.7
     365  0.188065     1384    89.8    328.1    497.6   5.6   20.5    31.0
     371  0.194745     1436    94.1    351.8    688.8   5.9   21.9    42.9
     376  0.201382     1427    92.3    313.8    505.5   5.8   19.6    31.5
     385  0.205466      878    91.8    397.3   1522.1   5.7   24.7    94.7
     395  0.209513      870    90.8    338.1   2784.0   5.7   21.1   173.7
     405  0.213685      897    92.0    379.5   3860.8   5.7   23.6   240.2
     415  0.217676      858    94.1    322.3    445.0   5.9   20.1    27.8
     425  0.221779      882    88.8    360.7   1992.3   5.5   22.5   124.1
     430  0.225663      835    93.9    324.8    426.9   5.9   20.2    26.6
     435  0.229812      892    92.6    316.6    447.1   5.7   19.5    27.6
     441  0.233900      879    90.4    322.1    557.0   5.7   20.1    34.8
     446  0.237952      871    95.2    309.4    670.6   6.0   19.4    42.0
     452  0.242217      917    88.8    320.6   2003.2   5.6   20.1   125.6
     457  0.246315      881    92.6    372.6   3673.4   5.8   23.3   230.0
     463  0.250478      895    92.5    381.1   1076.5   5.8   23.9    67.5
     468  0.254618      890    88.1    393.2   2283.9   5.5   24.5   142.3
     474  0.258646      866    85.4    340.2   1235.5   5.4   21.3    77.5
     480  0.262781      889    91.7    361.1   3423.5   5.8   22.6   214.6
     491  0.282363     4210    91.6    308.1    799.0   5.7   19.3    50.0
     502  0.301620     4140    90.2    360.0    643.4   5.6   22.5    40.2
     513  0.321765     4331    92.5    321.0    590.0   5.8   20.0    36.8
     525  0.341827     4313    90.1    308.3    525.4   5.6   19.3    32.8
     537  0.361470     4223    89.3    335.5    540.8   5.6   21.0    33.8
     549  0.381126     4226    90.7    324.6    528.7   5.7   20.2    33.0
     561  0.401179     4311    89.0    343.6   1184.6   5.5   21.3    73.4
     574  0.420273     4105    90.6    313.9    659.9   5.6   19.5    41.0
     587  0.440213     4287    91.5    334.9    628.2   5.7   20.8    38.9
     600  0.458833     4003    90.2    327.4    617.4   5.6   20.3    38.3
     607  0.464721     1266    90.1    386.4    733.1   5.6   23.9    45.4
     615  0.470759     1298    87.8    319.3   1137.5   5.4   19.7    70.2
     623  0.476262     1183    88.6    336.0   2959.8   5.5   20.7   182.1
     630  0.481778     1186    91.6    301.1    434.6   5.6   18.5    26.7
     638  0.487760     1286    90.5    346.8    513.9   5.6   21.4    31.7
     646  0.493635     1263    88.8    338.4    521.0   5.4   20.8    32.0
     654  0.499542     1270    91.1    340.3   1049.8   5.6   20.8    64.3
     662  0.505486     1278    93.4    343.1    703.5   5.7   21.0    43.1
     671  0.511063     1199    90.9    343.1    588.5   5.6   21.0    36.0
     679  0.517087     1295    93.7    308.9    564.7   5.7   18.8    34.4
     685  0.520715      780    86.3    338.3   3003.2   5.3   20.6   183.1
     690  0.524297      770    89.1    366.9    541.7   5.4   22.4    33.0
     696  0.527692      730    90.2    318.1    640.3   5.5   19.3    38.9
     702  0.531302      776    91.1    387.6    925.5   5.5   23.6    56.3
     707  0.534660      722    86.2    361.2   2907.9   5.2   22.0   176.9
     713  0.538548      836    89.0    317.7   1566.8   5.4   19.3    95.2
     719  0.542111      766    93.7    406.5   1439.6   5.7   24.7    87.5
     725  0.545749      782    88.6    292.6    692.4   5.4   17.8    42.2
     731  0.549214      745    93.5    347.3    993.0   5.7   21.2    60.5
     737  0.552749      760    91.7    305.9    597.5   5.6   18.6    36.3
     749  0.557433     1007    90.8    349.5   1013.7   5.5   21.1    61.2
     762  0.562187     1022    88.2    352.5    497.4   5.4   21.4    30.2
     774  0.567066     1049    88.9    317.8    455.4   5.4   19.3    27.7
     787  0.572378     1142    91.4    365.0   1718.8   5.5   22.1   104.2
     800  0.577285     1055    92.0    356.7    449.4   5.6   21.6    27.2
     816  0.580620      717    91.5    372.1   1405.0   5.5   22.4    84.4
     833  0.583528      625    89.9    336.7    653.4   5.4   20.3    39.5
     850  0.586449      628    97.5    352.2    814.4   5.9   21.3    49.3
     867  0.589719      703    88.1    331.8   2731.2   5.3   20.0   164.9
     885  0.592849      673    91.5    404.8   3496.3   5.5   24.4   211.0
     914  0.596537      793    86.5    332.8   3247.9   5.2   20.1   196.0
     945  0.600026      750    89.9    352.8    921.2   5.4   21.2    55.3
     976  0.603747      800    92.3    395.4   1166.7   5.5   23.7    69.9
