# Digested data for homa_w4 experiment, run at 2026-04-21 06:11:05.628931
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      72  0.004715     1008    89.6    290.2    461.3   5.3   17.5    27.8
      92  0.007778      655    91.2    303.4    613.7   5.6   18.6    37.6
     154  0.012100      924    91.3    293.4    683.6   5.7   18.2    42.4
     199  0.014453      503    88.3    315.9    642.9   5.6   20.0    40.6
     222  0.017797      715    92.4    308.6    555.7   5.8   19.3    34.8
     227  0.020547      588    93.5    386.3    503.8   6.0   24.6    32.1
     232  0.023241      576    84.8    325.0   1047.5   5.5   21.0    67.7
     237  0.025921      573    94.4    291.2    445.9   6.1   18.9    28.9
     243  0.028527      557    92.3    340.0    445.2   6.0   22.2    29.1
     248  0.030907      509    90.7    400.2    613.1   6.0   26.4    40.5
     254  0.033457      545    91.3    336.6    543.6   6.1   22.3    36.0
     259  0.035861      514    90.6    394.9    686.0   6.0   26.2    45.5
     265  0.038826      634    86.5    308.8    567.9   5.8   20.5    37.7
     271  0.041646      603    91.9    280.6    466.8   6.1   18.7    31.1
     279  0.045075      733    94.7    310.9    512.3   6.3   20.7    34.1
     288  0.048251      679    89.1    343.0    759.4   5.9   22.8    50.6
     297  0.051688      735    88.6    276.4    458.9   5.9   18.4    30.6
     303  0.061239     2042    91.5    344.6    588.9   6.1   22.9    39.2
     305  0.069593     1786    88.7    336.7    627.8   5.9   22.4    41.8
     308  0.078372     1877    89.8    360.6    672.8   6.0   23.9    44.6
     310  0.086712     1783    92.3    297.4   1263.4   6.1   19.7    83.6
     313  0.095276     1831    92.1    372.2    883.5   6.1   24.6    58.4
     315  0.104158     1899    91.9    323.5    600.1   6.1   21.4    39.6
     318  0.112334     1748    87.6    292.3    464.9   5.8   19.4    30.8
     321  0.120758     1801    91.2    303.0    472.5   6.1   20.1    31.4
     323  0.129210     1807    90.6    333.0    754.6   6.0   22.1    50.0
     326  0.137965     1872    91.7    297.1    689.2   6.1   19.7    45.6
     331  0.144462     1389    90.7    299.4    549.8   6.0   19.9    36.5
     335  0.150702     1334    88.8    349.1    515.8   5.8   22.9    33.8
     340  0.157208     1391    87.2    332.1    517.2   5.8   22.0    34.2
     345  0.163920     1435    91.0    312.1    660.6   6.0   20.7    43.8
     350  0.170472     1401    92.0    312.4    431.2   6.1   20.7    28.6
     355  0.176801     1353    88.8    297.0    440.4   5.8   19.3    28.7
     360  0.182881     1300    91.0    329.3   1321.6   5.9   21.3    85.5
     365  0.189088     1327    90.9    304.2    509.3   6.0   20.0    33.5
     371  0.195524     1376    91.5    296.6    444.5   6.0   19.6    29.3
     376  0.202152     1417    91.8    288.5    413.1   6.0   18.9    27.1
     385  0.206165      858    87.9    323.9    462.9   5.8   21.3    30.5
     395  0.210313      887    92.6    341.5    449.0   6.1   22.5    29.5
     405  0.214196      830    87.5    283.6    505.0   5.8   18.7    33.4
     415  0.218045      823    92.6    308.8    947.5   6.1   20.4    62.5
     425  0.222138      875    88.8    352.8    536.5   5.9   23.3    35.5
     430  0.226244      878    90.1    294.2    591.5   6.0   19.5    39.1
     435  0.230295      866    95.1    338.0    472.7   6.3   22.4    31.3
     441  0.234312      859    94.8    324.6    423.9   6.2   21.3    27.9
     446  0.238653      928    91.8    317.2   1471.1   6.1   20.9    97.2
     452  0.242848      897    89.0    301.7    371.8   5.8   19.8    24.4
     457  0.246946      876    89.2    334.6    400.4   5.9   22.1    26.4
     463  0.250940      854    91.2    288.3    449.0   6.0   19.0    29.6
     468  0.254902      847    93.6    336.6    461.0   6.2   22.3    30.5
     474  0.259228      925    88.1    337.6    427.5   5.8   22.3    28.3
     480  0.263466      906    97.7    320.9    408.3   6.5   21.2    27.0
     491  0.283302     4241    91.3    302.4    498.8   6.0   19.7    32.5
     502  0.302933     4197    91.2    317.0    614.8   6.0   20.8    40.3
     513  0.322086     4095    90.5    321.9    714.8   5.9   21.1    46.9
     525  0.342250     4311    92.6    321.4    530.3   6.1   21.2    34.9
     537  0.361342     4082    91.1    288.3    532.8   6.0   18.9    35.0
     549  0.381487     4307    91.6    307.4    494.1   6.0   20.2    32.5
     561  0.401263     4228    89.3    305.7    564.8   5.9   20.1    37.2
     574  0.420037     4014    90.4    297.5    644.1   5.9   19.5    42.3
     587  0.439219     4101    89.4    307.6    609.0   5.9   20.1    39.9
     600  0.458676     4160    91.5    315.2    542.2   6.0   20.6    35.5
     607  0.464607     1268    89.6    332.9    592.0   5.9   21.8    38.7
     615  0.470192     1194    88.4    315.6    484.3   5.8   20.6    31.6
     623  0.475861     1212    91.9    286.6    524.0   6.0   18.7    34.2
     630  0.481857     1282    91.2    356.4    860.0   6.0   23.3    56.2
     638  0.487666     1242    87.0    311.4    648.4   5.7   20.3    42.2
     646  0.493676     1285    94.0    330.0    664.7   6.1   21.3    43.0
     654  0.499378     1219    91.3    332.8    604.1   5.9   21.5    39.1
     662  0.504986     1199    94.3    397.1    741.5   6.1   25.6    47.9
     671  0.510435     1165    90.2    315.9    361.1   5.8   20.4    23.4
     679  0.516202     1233    90.8    308.7    408.3   5.9   19.9    26.3
     685  0.519719      752    90.2    354.9    487.2   5.8   23.0    31.6
     690  0.523157      735    90.3    328.5    451.8   5.8   21.2    29.2
     696  0.526866      793    89.7    304.4   1340.8   5.8   19.7    86.7
     702  0.530491      775    94.5    374.9    713.1   6.1   24.2    45.9
     707  0.534041      759    92.7    352.0    837.5   6.0   22.8    54.1
     713  0.537493      738    94.2    337.6    528.6   6.1   21.8    34.1
     719  0.541048      760    92.2    382.3    796.4   5.9   24.6    51.3
