# Digested data for unloaded_w4 experiment, run at 2026-04-21 01:08:17.884497
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005025      500    16.5     34.6    130.8   1.0    2.1     7.9
      72  0.010049      500    16.0     34.4     36.1   1.0    2.1     2.3
      92  0.015074      500    15.9     33.5     35.7   1.0    2.1     2.3
     119  0.020098      500    15.7     34.0    254.5   1.0    2.2    16.2
     154  0.025123      500    15.6     33.0     39.7   1.0    2.1     2.6
     199  0.030148      500    15.4     33.3     41.7   1.0    2.2     2.7
     222  0.035172      500    15.5     32.5     33.6   1.0    2.1     2.2
     227  0.040197      500    15.4     32.2     34.2   1.0    2.1     2.2
     232  0.045222      500    15.3     31.6    252.3   1.0    2.1    16.5
     237  0.050246      500    15.0     32.3     48.3   1.0    2.2     3.2
     243  0.055271      500    14.9     31.9     32.9   1.0    2.1     2.2
     248  0.060295      500    14.8     31.8     34.1   1.0    2.1     2.3
     254  0.065320      500    14.8     31.8     32.7   1.0    2.1     2.2
     259  0.070345      500    14.8     31.9     33.7   1.0    2.2     2.3
     265  0.075369      500    14.8     31.9     35.9   1.0    2.1     2.4
     271  0.080394      500    14.8     32.0     39.1   1.0    2.2     2.6
     279  0.085419      500    14.8     31.2     32.5   1.0    2.1     2.2
     288  0.090443      500    14.8     30.8     32.2   1.0    2.1     2.2
     297  0.095468      500    14.8     33.8    228.1   1.0    2.3    15.4
     303  0.100492      500    14.9     32.0     45.1   1.0    2.2     3.0
     305  0.105517      500    14.8     31.7     32.3   1.0    2.1     2.2
     308  0.110542      500    14.8     31.7     33.8   1.0    2.1     2.3
     310  0.115566      500    14.8     32.1     33.3   1.0    2.2     2.2
     313  0.120591      500    14.8     31.8     32.6   1.0    2.1     2.2
     315  0.125616      500    14.8     32.0    243.3   1.0    2.2    16.4
     318  0.130640      500    14.9     31.6     36.1   1.0    2.1     2.4
     321  0.135665      500    14.9     32.5     33.4   1.0    2.2     2.2
     323  0.140689      500    14.9     32.0     38.9   1.0    2.2     2.6
     326  0.145714      500    14.9     31.2     33.5   1.0    2.1     2.3
     331  0.150739      500    14.8     32.2     44.0   1.0    2.2     3.0
     335  0.155763      500    14.9     31.7     46.3   1.0    2.1     3.1
     340  0.160788      500    14.8     32.1     32.5   1.0    2.2     2.2
     345  0.165812      500    14.8     31.0     32.7   1.0    2.1     2.2
     350  0.170837      500    14.9     32.0     33.8   1.0    2.1     2.3
     355  0.175862      500    15.0     32.2    218.7   1.0    2.2    14.6
     360  0.180886      500    15.0     32.5     48.9   1.0    2.2     3.3
     365  0.185911      500    14.9     31.7     35.4   1.0    2.1     2.4
     371  0.190936      500    14.9     32.4     44.9   1.0    2.2     3.0
     376  0.195960      500    14.9     32.0     32.5   1.0    2.1     2.2
     385  0.200985      500    15.0     32.0     34.7   1.0    2.1     2.3
     395  0.206009      500    14.9     32.4    225.8   1.0    2.2    15.1
     405  0.211034      500    14.9     32.1     47.5   1.0    2.2     3.2
     415  0.216059      500    14.9     32.1     32.5   1.0    2.2     2.2
     425  0.221083      500    14.9     31.8     32.4   1.0    2.1     2.2
     430  0.226108      500    14.9     32.5     49.8   1.0    2.2     3.3
     435  0.231133      500    14.8     31.0     44.9   1.0    2.1     3.0
     441  0.236157      500    14.8     32.0     32.7   1.0    2.2     2.2
     446  0.241182      500    14.9     32.5     36.4   1.0    2.2     2.4
     452  0.246206      500    14.9     32.9     49.1   1.0    2.2     3.3
     457  0.251231      500    14.9     34.4     43.0   1.0    2.3     2.9
     463  0.256256      500    14.9     31.3    214.5   1.0    2.1    14.4
     468  0.261280      500    14.9     31.9     34.1   1.0    2.1     2.3
     474  0.266305      500    15.0     31.1     33.9   1.0    2.1     2.3
     480  0.271330      500    14.9     31.8     33.5   1.0    2.1     2.2
     491  0.276354      500    15.0     32.0     44.0   1.0    2.1     2.9
     502  0.281379      500    15.0     32.0    225.3   1.0    2.1    15.0
     513  0.286403      500    15.0     31.9     48.0   1.0    2.1     3.2
     525  0.291428      500    15.0     31.9     32.4   1.0    2.1     2.2
     537  0.296453      500    15.0     31.9     32.5   1.0    2.1     2.2
     549  0.301477      500    15.0     32.0     38.3   1.0    2.1     2.6
     561  0.306502      500    15.1     31.8     32.7   1.0    2.1     2.2
     574  0.311526      500    15.0     32.4     33.4   1.0    2.2     2.2
     587  0.316551      500    15.0     32.7     35.7   1.0    2.2     2.4
     600  0.321576      500    15.0     32.4     44.6   1.0    2.2     3.0
     607  0.326600      500    15.0     32.1     32.6   1.0    2.1     2.2
     615  0.331625      500    15.1     32.4    226.4   1.0    2.1    15.0
     623  0.336650      500    15.1     32.1     43.6   1.0    2.1     2.9
     630  0.341674      500    15.1     32.4     33.2   1.0    2.1     2.2
     638  0.346699      500    15.1     32.4     39.6   1.0    2.1     2.6
     646  0.351723      500    15.1     32.0     46.1   1.0    2.1     3.0
     654  0.356748      500    15.2     32.8     49.3   1.0    2.2     3.3
     662  0.361773      500    15.1     32.9    231.4   1.0    2.2    15.3
     671  0.366797      500    15.2     40.5     44.4   1.0    2.7     2.9
     679  0.371822      500    15.2     32.6     33.4   1.0    2.1     2.2
     685  0.376847      500    15.2     32.8     49.4   1.0    2.2     3.2
     690  0.381871      500    15.2     39.8     43.9   1.0    2.6     2.9
     696  0.386896      500    15.3     32.5     37.0   1.0    2.1     2.4
     702  0.391920      500    15.3     32.5     33.3   1.0    2.1     2.2
     707  0.396945      500    15.3     34.7     40.4   1.0    2.3     2.6
     713  0.401970      500    15.3     32.7     34.5   1.0    2.1     2.3
     719  0.406994      500    15.3     35.5     40.7   1.0    2.3     2.7
     725  0.412019      500    15.3     40.8    220.9   1.0    2.7    14.5
     731  0.417044      500    15.3     32.1     40.1   1.0    2.1     2.6
     737  0.422068      500    15.4     33.9     43.5   1.0    2.2     2.8
     749  0.427093      500    15.3     32.3     34.0   1.0    2.1     2.2
     762  0.432117      500    15.4     32.5     33.3   1.0    2.1     2.2
     774  0.437142      500    15.4     32.5    227.9   1.0    2.1    14.8
     787  0.442167      500    15.4     32.4     33.9   1.0    2.1     2.2
     800  0.447191      500    15.4     32.4     34.2   1.0    2.1     2.2
