# Digested data for unloaded_w4 experiment, run at 2026-04-20 22:17:37.871767
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005007      500    16.7     34.0     37.4   1.0    2.0     2.2
      72  0.010014      500    16.2     33.1     44.9   1.0    2.0     2.8
      92  0.015021      500    16.0     32.2     35.2   1.0    2.0     2.2
     119  0.020028      500    15.9     32.4     33.7   1.0    2.0     2.1
     154  0.025035      500    15.6     31.8     43.9   1.0    2.0     2.8
     199  0.030041      500    15.7     33.7     50.0   1.0    2.2     3.2
     222  0.035048      500    15.5     32.7    218.4   1.0    2.1    14.1
     227  0.040055      500    15.3     31.6    241.2   1.0    2.1    15.8
     232  0.045062      500    15.2     31.0     44.3   1.0    2.0     2.9
     237  0.050069      500    15.1     31.1     32.4   1.0    2.1     2.1
     243  0.055076      500    15.1     31.0     33.0   1.0    2.0     2.2
     248  0.060083      500    15.1     30.9     37.6   1.0    2.1     2.5
     254  0.065090      500    15.0     31.5     32.4   1.0    2.1     2.2
     259  0.070097      500    14.9     30.8     44.8   1.0    2.1     3.0
     265  0.075104      500    14.8     29.6     30.8   1.0    2.0     2.1
     271  0.080111      500    14.8     29.4     35.2   1.0    2.0     2.4
     279  0.085117      500    14.8     30.7     32.8   1.0    2.1     2.2
     288  0.090124      500    14.8     29.6     30.5   1.0    2.0     2.1
     297  0.095131      500    14.9     30.7     33.5   1.0    2.1     2.3
     303  0.100138      500    14.9     30.0     32.4   1.0    2.0     2.2
     305  0.105145      500    14.9     31.1     32.4   1.0    2.1     2.2
     308  0.110152      500    15.0     30.9     32.3   1.0    2.1     2.2
     310  0.115159      500    14.9     30.6    221.9   1.0    2.0    14.8
     313  0.120166      500    15.0     31.1    237.5   1.0    2.1    15.9
     315  0.125173      500    15.0     30.8     31.3   1.0    2.1     2.1
     318  0.130180      500    15.0     30.7     32.2   1.0    2.0     2.1
     321  0.135187      500    15.0     31.0     36.2   1.0    2.1     2.4
     323  0.140193      500    14.9     31.1     32.6   1.0    2.1     2.2
     326  0.145200      500    15.0     30.8     32.0   1.0    2.1     2.1
     331  0.150207      500    15.1     31.9     46.6   1.0    2.1     3.1
     335  0.155214      500    15.0     31.5     33.3   1.0    2.1     2.2
     340  0.160221      500    15.0     31.8     35.1   1.0    2.1     2.3
     345  0.165228      500    15.0     31.3     33.9   1.0    2.1     2.3
     350  0.170235      500    15.1     31.2     33.9   1.0    2.1     2.2
     355  0.175242      500    15.0     31.3     32.3   1.0    2.1     2.1
     360  0.180249      500    15.1     30.8     32.2   1.0    2.0     2.1
     365  0.185256      500    15.0     31.1     32.3   1.0    2.1     2.1
     371  0.190263      500    15.1     32.3    220.9   1.0    2.1    14.6
     376  0.195269      500    15.1     31.8     33.3   1.0    2.1     2.2
     385  0.200276      500    15.0     31.2    235.1   1.0    2.1    15.7
     395  0.205283      500    15.0     31.0     39.0   1.0    2.1     2.6
