# Digested data for dctcp_w4 experiment, run at 2026-04-21 05:35:10.021851
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002154      666   294.8  16233.2 170177.6  17.7  975.0 10220.9
      72  0.004228      641   269.9  13086.0  77816.5  16.9  818.4  4866.6
      92  0.007320      956   287.1  10928.0 174119.1  18.3  697.8 11118.7
     119  0.009459      661   267.9   7476.1 160889.4  17.3  482.3 10380.0
     154  0.011606      664   255.2  10038.2 209545.3  16.6  653.5 13642.3
     199  0.013667      637   299.8  20697.3  63607.0  19.4 1342.2  4125.0
     222  0.016912     1003   287.4  12105.1  37179.8  18.9  797.4  2449.3
     227  0.019554      817   304.8  23051.8 107285.2  20.2 1524.6  7095.6
     232  0.021945      739   276.7  12664.0 194841.9  18.4  844.3 12989.5
     237  0.024546      804   286.3  14780.1  64179.2  19.2  989.3  4295.8
     243  0.027143      803   282.9  10195.2 580722.7  19.1  687.0 39132.3
     248  0.029783      816   270.9  10970.1 171518.8  18.3  740.7 11581.3
     254  0.032461      828   277.9   9117.0 146591.1  18.8  617.3  9924.9
     259  0.035068      806   294.8  14656.3  48876.5  20.0  995.0  3318.2
     265  0.037721      820   302.8   6737.6  61868.5  20.6  458.7  4211.6
     271  0.040438      840   290.8   7015.2 142632.0  19.8  477.9  9716.1
     279  0.044084     1127   290.9  15186.6 181604.9  19.9 1037.3 12404.7
     288  0.047590     1084   268.6  17582.1  40716.4  18.4 1201.8  2783.1
     297  0.050980     1048   290.4  16212.5  38740.9  19.9 1108.9  2649.9
     303  0.060623     2981   280.6  13625.5  50357.7  19.2  932.6  3446.8
     305  0.069141     2633   276.4  12462.4  99494.0  18.9  851.3  6796.0
     308  0.077642     2628   278.6  10564.8 149112.8  18.9  716.7 10116.2
     310  0.086670     2791   279.2  12767.3 119239.7  19.1  873.9  8161.5
     313  0.095042     2588   287.0  16067.1 194878.4  19.6 1098.2 13320.5
     315  0.103213     2526   284.7   9833.5  62240.9  19.4  671.2  4248.5
     318  0.111720     2630   287.9  22602.1 172533.5  19.6 1537.6 11737.0
     321  0.120348     2667   290.2  17450.3 185793.4  19.7 1185.5 12621.8
     323  0.128755     2599   287.1  12375.5 104698.9  19.5  840.2  7107.9
     326  0.137321     2648   278.5   7759.8 126993.8  18.9  527.9  8639.0
     331  0.143596     1940   282.7  14099.5 212187.5  19.1  952.0 14327.3
     335  0.150257     2059   287.4  13460.9 147067.5  19.5  915.1  9997.8
     340  0.156623     1968   271.4   9919.9 205771.6  18.5  676.2 14026.7
     345  0.163267     2054   277.1  10739.4 146061.7  18.8  730.6  9936.2
     350  0.169853     2036   281.5  10622.1  70500.1  19.1  719.7  4776.4
     355  0.176594     2084   288.9  16613.7 184011.2  19.2 1106.8 12259.2
     360  0.183339     2085   296.7  14477.2  59082.7  20.0  973.6  3973.3
     365  0.189980     2053   277.5  14181.3 155228.4  18.7  956.9 10474.3
     371  0.196702     2078   280.9  10707.8 112555.2  18.9  719.6  7564.2
     376  0.203272     2031   295.2  11318.3 101206.5  20.0  765.3  6842.9
     385  0.207296     1244   266.4  11315.8 149203.3  18.0  765.1 10088.1
     395  0.211572     1322   294.5  14503.6  52850.3  19.9  980.6  3573.4
     405  0.215431     1193   295.7  11183.0  59082.2  19.9  752.1  3973.2
     415  0.219510     1261   281.8  13512.1 151626.6  19.0  912.4 10238.1
     425  0.223551     1249   276.1   9096.1  38674.9  18.7  615.0  2614.9
     430  0.227529     1230   284.1   7806.5  55510.0  19.2  527.8  3753.2
     435  0.231550     1243   294.2  14506.7 207832.7  19.7  970.3 13901.9
     441  0.235464     1210   297.0  10915.6  46685.1  20.1  738.0  3156.5
     446  0.239789     1337   269.2  16167.0 182064.4  18.2 1095.3 12335.0
     452  0.243956     1288   263.8  10282.9 177456.2  17.8  692.5 11949.9
     457  0.247967     1240   283.7  11454.0 134345.5  19.1  770.3  9034.7
     463  0.251778     1178   280.7  24890.5  52563.8  18.8 1671.6  3530.1
     468  0.255646     1196   270.3  16280.9 189877.5  18.2 1098.6 12812.3
     474  0.259803     1285   273.3  10755.0  45595.8  18.5  726.2  3078.7
     480  0.263989     1294   287.1  13472.5  35521.2  19.4  910.9  2401.7
     491  0.283107     5910   291.5  13813.3 180709.4  19.6  928.3 12144.4
     502  0.302337     5945   286.2  11434.8  72529.8  19.3  771.1  4890.8
     513  0.321792     6014   286.2  13436.3 148835.6  19.2  903.6 10009.1
     525  0.341928     6225   290.2  13456.2 160752.8  19.5  904.9 10810.5
     537  0.361696     6111   280.6  14214.6 159932.1  18.8  952.7 10719.3
     549  0.381037     5979   271.9  13937.4 141593.9  18.2  935.4  9502.9
     561  0.400627     6056   282.2   9571.0 113469.6  19.0  644.1  7635.9
     574  0.419583     5860   292.0  13238.5 190866.1  19.5  885.5 12767.0
     587  0.438817     5946   282.3  10233.5  94656.5  18.9  683.6  6323.1
     600  0.458349     6038   278.2  10733.8 119760.5  18.5  715.6  7984.0
     607  0.464081     1772   290.6  13775.9 208194.7  19.4  920.9 13916.8
     615  0.469887     1795   276.0  13839.2  61744.2  18.4  923.2  4119.0
     623  0.475697     1796   278.4  14503.2 174735.8  18.5  964.9 11625.8
     630  0.481313     1736   284.8  11998.9  51344.4  19.0  802.1  3432.1
     638  0.486967     1748   283.3  16231.6 176119.8  18.9 1081.4 11733.5
     646  0.492870     1825   275.7  13602.2  81850.2  18.3  902.0  5427.7
     654  0.498735     1813   291.6  10706.4  59465.0  19.3  708.1  3932.9
     662  0.504548     1797   297.0  14157.1 216105.4  19.7  936.9 14302.1
     671  0.510161     1735   291.3  10476.6  52383.9  19.2  691.1  3455.4
