# Digested data for unloaded_w4 experiment, run at 2026-04-21 05:35:10.021851
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005114      500    16.6     33.7     63.6   1.0    2.0     3.8
      72  0.010227      500    16.0     33.3     35.9   1.0    2.1     2.2
      92  0.015341      500    15.7     33.4     43.9   1.0    2.1     2.8
     119  0.020454      500    15.5     32.1     33.7   1.0    2.1     2.2
     154  0.025568      500    15.4     32.1     35.1   1.0    2.1     2.3
     199  0.030681      500    15.4     32.8     34.8   1.0    2.1     2.3
     222  0.035795      500    15.2     32.1     38.5   1.0    2.1     2.5
     227  0.040908      500    15.1     32.1     47.1   1.0    2.1     3.1
     232  0.046022      500    15.0     31.9     32.8   1.0    2.1     2.2
     237  0.051135      500    14.9     32.2    255.6   1.0    2.2    17.1
     243  0.056249      500    14.8     32.4     44.8   1.0    2.2     3.0
     248  0.061362      500    14.8     31.7    231.9   1.0    2.1    15.7
     254  0.066476      500    14.8     31.6     33.9   1.0    2.1     2.3
     259  0.071589      500    14.7     31.5     32.6   1.0    2.1     2.2
     265  0.076703      500    14.7     31.4     33.2   1.0    2.1     2.3
     271  0.081816      500    14.7     31.8     37.8   1.0    2.2     2.6
     279  0.086930      500    14.6     31.1     32.1   1.0    2.1     2.2
     288  0.092043      500    14.6     31.5     32.2   1.0    2.2     2.2
     297  0.097157      500    14.6     31.5     32.0   1.0    2.2     2.2
     303  0.102270      500    14.6     31.0     32.3   1.0    2.1     2.2
     305  0.107384      500    14.6     31.5     32.3   1.0    2.1     2.2
     308  0.112497      500    14.7     31.8     32.1   1.0    2.2     2.2
     310  0.117611      500    14.6     31.4     32.9   1.0    2.2     2.3
     313  0.122724      500    14.6     31.8     39.6   1.0    2.2     2.7
     315  0.127838      500    14.7     31.6    224.9   1.0    2.2    15.4
     318  0.132952      500    14.7     31.5     32.0   1.0    2.1     2.2
     321  0.138065      500    14.7     37.9     44.1   1.0    2.6     3.0
     323  0.143179      500    14.7     37.7    227.3   1.0    2.6    15.4
     326  0.148292      500    14.7     31.4     47.5   1.0    2.1     3.2
     331  0.153406      500    14.8     31.4     31.8   1.0    2.1     2.1
     335  0.158519      500    14.7     31.7     32.4   1.0    2.2     2.2
     340  0.163633      500    14.7     31.6     34.2   1.0    2.2     2.3
     345  0.168746      500    14.7     31.9     35.2   1.0    2.2     2.4
     350  0.173860      500    14.8     31.5     32.4   1.0    2.1     2.2
     355  0.178973      500    15.0     32.2     33.4   1.0    2.1     2.2
     360  0.184087      500    14.9     31.6     33.8   1.0    2.1     2.3
     365  0.189200      500    14.8     32.2     32.9   1.0    2.2     2.2
     371  0.194314      500    14.9     31.7     32.2   1.0    2.1     2.2
     376  0.199427      500    14.8     32.1     38.0   1.0    2.2     2.6
     385  0.204541      500    14.8     31.5     38.9   1.0    2.1     2.6
     395  0.209654      500    14.8     31.4    233.6   1.0    2.1    15.8
     405  0.214768      500    14.9     31.5     36.0   1.0    2.1     2.4
     415  0.219881      500    14.8     34.6     47.9   1.0    2.3     3.2
     425  0.224995      500    14.8     31.6    232.2   1.0    2.1    15.7
     430  0.230108      500    14.8     31.7     32.8   1.0    2.1     2.2
     435  0.235222      500    14.9     32.3     41.8   1.0    2.2     2.8
