# Digested data for homa_w4 experiment, run at 2026-04-21 06:28:13.551056
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002356      508    90.7    365.0    762.3   5.4   21.6    45.1
      92  0.007422     1092    92.2    337.5    444.6   5.6   20.8    27.4
     119  0.009880      530    94.2    321.8    573.6   5.9   20.1    35.9
     199  0.014560     1009    93.4    333.1    552.0   6.0   21.4    35.2
     222  0.017872      714    97.5    376.8    687.3   6.3   24.3    44.4
     227  0.020549      577    96.7    349.9   1606.7   6.3   22.7   104.3
     232  0.023165      564    93.3    312.2    660.5   6.1   20.5    43.4
     237  0.025669      540    94.8    305.1    721.6   6.3   20.1    47.6
     243  0.028216      549    92.5    330.1    735.3   6.2   22.0    48.9
     248  0.031069      615   100.1    349.9    544.8   6.7   23.5    36.5
     254  0.033815      592    91.9    304.5    438.7   6.2   20.4    29.4
     259  0.036255      526    92.4    351.1    873.5   6.2   23.6    58.7
     271  0.041014     1026    93.3    339.2    512.8   6.3   22.9    34.6
     279  0.044446      740    95.6    368.1    669.1   6.5   24.9    45.2
     288  0.047804      724    96.4    368.4   1146.4   6.5   24.9    77.5
     297  0.050750      635    99.3    321.7    525.0   6.6   21.5    35.1
     303  0.060769     2160    91.8    345.3    739.1   6.1   23.1    49.5
     305  0.069327     1845    93.5    344.1    486.7   6.3   23.2    32.9
     308  0.077936     1856    91.3    350.9    601.6   6.2   23.7    40.6
     310  0.086383     1821    93.4    324.0    572.6   6.3   21.9    38.8
     313  0.094880     1832    92.0    343.0    767.1   6.2   23.2    51.9
     315  0.103118     1776    94.7    349.9    492.9   6.4   23.7    33.4
     318  0.111857     1884    93.5    331.2    632.2   6.3   22.4    42.7
     321  0.120355     1832    90.9    380.8    554.8   6.2   25.8    37.5
     323  0.128950     1853    92.0    352.1    648.1   6.2   23.7    43.7
     326  0.137624     1870    93.9    339.8    900.5   6.3   22.9    60.6
     331  0.143826     1337    93.4    338.2    488.6   6.3   22.7    32.8
     335  0.150287     1393    93.2    380.5    573.2   6.3   25.6    38.6
     340  0.156457     1330    93.5    314.0    614.5   6.3   21.1    41.4
     345  0.162649     1335    92.2    365.0    572.2   6.2   24.6    38.6
     350  0.169101     1391    92.3    325.1    654.9   6.2   22.0    44.2
     355  0.175692     1421    93.2    376.6    756.1   6.2   25.0    50.2
     360  0.182525     1473    91.5    375.5    605.0   6.1   25.2    40.6
     365  0.188458     1279    95.7    336.4    565.2   6.4   22.6    38.0
     371  0.194868     1382    91.5    339.0    555.5   6.2   22.8    37.4
     376  0.201306     1388    89.7    313.7    571.7   6.0   21.1    38.4
     385  0.205281      857    90.5    320.1    637.7   6.1   21.5    42.9
     395  0.209535      917    96.8    449.3    718.9   6.5   30.1    48.2
     405  0.213877      936    94.0    328.8    449.4   6.3   22.1    30.2
     415  0.218033      896    90.9    392.6   1181.3   6.1   26.4    79.6
     425  0.222017      859    94.0    290.9    497.5   6.3   19.5    33.4
     430  0.226280      919    92.9    303.9    461.2   6.2   20.2    30.6
     435  0.230250      856    97.8    365.1    746.3   6.4   24.1    49.2
     441  0.234592      936    91.7    296.0    635.7   6.1   19.6    42.0
     446  0.238799      907    96.2    351.4   4068.3   6.4   23.3   270.0
     452  0.242811      865    99.7    340.9    715.1   6.6   22.6    47.5
     457  0.246907      883    91.0    368.3    623.7   6.1   24.5    41.5
     463  0.250920      865    89.4    353.7    781.7   5.9   23.4    51.6
     468  0.255066      894    96.2    417.3   4016.6   6.4   27.6   265.8
     474  0.259376      929    94.6    357.9    538.6   6.3   23.7    35.6
     480  0.263355      858    96.8    288.3    444.8   6.4   19.1    29.5
     491  0.282986     4232    93.1    324.3    613.4   6.2   21.5    40.6
     502  0.302950     4304    93.5    331.4    569.8   6.2   21.9    37.7
     513  0.322032     4114    94.7    336.2    650.0   6.3   22.2    43.0
     525  0.341723     4245    94.6    356.3    549.0   6.3   23.6    36.4
     537  0.361177     4194    91.5    339.0    494.3   6.0   22.3    32.5
     549  0.380839     4239    92.1    343.6    631.3   6.1   22.6    41.5
     561  0.400822     4308    92.5    322.5    540.6   6.1   21.2    35.5
     574  0.420670     4279    94.0    332.6    594.2   6.2   21.8    39.0
     587  0.440361     4245    93.5    333.9    586.6   6.1   22.0    38.6
     600  0.460130     4262    93.4    337.1    696.8   6.2   22.2    45.9
     607  0.465988     1263    92.0    340.2    628.4   6.1   22.4    41.3
     615  0.471615     1213    90.7    334.2    571.7   6.0   21.9    37.5
     623  0.477506     1270    91.6    321.1    556.8   6.0   21.1    36.6
     630  0.483308     1251    95.5    328.4    476.8   6.3   21.5    31.3
     638  0.488879     1201    89.9    336.3    447.8   5.9   22.1    29.4
     646  0.494176     1142    96.0    365.5    546.6   6.3   23.9    35.7
     654  0.500211     1301    94.7    353.3    636.8   6.2   23.0    41.5
     662  0.506023     1253    95.9    312.9    549.6   6.3   20.4    35.9
     671  0.512123     1315    95.8    319.6    405.0   6.3   20.9    26.4
     679  0.517995     1266    96.7    324.3    537.9   6.3   21.1    35.0
     685  0.521692      797    97.7    364.8    820.1   6.3   23.7    53.2
     690  0.525180      752    93.5    305.2   1607.4   6.0   19.7   104.0
     696  0.528371      688    92.6    384.7    584.0   6.0   24.9    37.8
     702  0.531809      741    90.3    312.6    530.1   5.9   20.3    34.4
     707  0.535376      769    94.9    375.2   1121.4   6.2   24.4    72.8
     713  0.538905      761    95.8    311.8    414.6   6.2   20.2    26.9
     719  0.542324      737    93.4    396.5    805.2   6.1   25.7    52.2
     725  0.545617      710    94.6    328.4   1398.9   6.1   21.3    90.7
     731  0.548920      712    93.5    255.9    403.4   6.1   16.6    26.1
     737  0.552552      783    96.3    318.6    595.2   6.2   20.7    38.6
     749  0.557450     1056    92.6    352.0    490.4   6.0   22.8    31.7
     762  0.562223     1029    93.8    440.0    547.2   6.1   28.4    35.3
     774  0.567126     1057    90.2    332.4    535.1   5.8   21.5    34.6
     787  0.572219     1098    94.1    329.8    545.2   6.1   21.3    35.2
     800  0.576783      984    95.3    355.3    525.3   6.1   22.7    33.5
     816  0.579539      594    94.5    356.1    776.4   6.1   22.8    49.7
     833  0.582503      639    96.4    316.6    392.3   6.2   20.3    25.2
     850  0.585420      629    90.9    322.3    568.5   5.8   20.6    36.3
     867  0.588449      653    95.8    339.3    548.2   6.1   21.7    35.0
     885  0.591279      610    93.5    348.6   1259.8   6.0   22.3    80.5
     914  0.594623      721    88.7    332.2    489.8   5.7   21.2    31.3
     945  0.598403      815    93.5    421.0    654.8   5.9   26.8    41.6
     976  0.601957      766    92.2    312.5    372.0   5.9   19.9    23.7
    1009  0.605811      831    96.5    345.1    858.1   6.1   21.8    54.3
    1042  0.609271      746    98.3    357.0    558.3   6.2   22.6    35.4
    1085  0.612945      792    92.0    342.2    727.2   5.8   21.6    45.9
    1130  0.616517      770    95.9    368.6    640.2   6.0   23.1    40.2
    1177  0.620112      775    93.2    333.2    607.6   5.8   20.8    37.9
    1226  0.623781      791    97.3    352.0    587.4   6.1   21.9    36.6
    1277  0.627709      847    91.4    359.0    770.2   5.6   22.2    47.6
    1316  0.631007      711    98.9    308.9    658.1   6.1   19.0    40.5
    1357  0.634477      748    99.1    364.9    740.0   6.0   22.3    45.2
    1399  0.637659      686    96.5    308.9    581.7   5.9   18.8    35.4
    1436  0.640113      529   110.4    421.1    684.7   4.5   17.3    28.1
    1484  0.643188      663   103.1    348.1    653.1   4.3   14.4    27.0
    1534  0.646064      620   110.5    483.9    661.5   4.5   19.9    27.2
    1559  0.650192      890   107.5    400.6   2364.3   4.4   16.5    97.4
    1585  0.654103      843   111.6    429.1   1042.5   4.6   17.7    42.9
