# Digested data for dctcp_w4 experiment, run at 2026-04-21 04:52:11.922026
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002050      652   441.3   3980.1  19295.8  26.8  242.1  1173.7
      72  0.004273      707   462.4   3464.4  16467.9  29.4  220.5  1048.2
      92  0.007100      899   408.0   3749.6  12069.1  26.4  242.5   780.7
     119  0.009264      688   442.9   5721.1  39879.2  29.0  374.7  2611.6
     154  0.011453      696   457.0   3881.4  15188.1  30.1  255.7  1000.5
     199  0.013723      722   458.4   5190.9  20226.2  30.4  344.2  1341.3
     222  0.017044     1056   445.5   4356.2   8729.6  29.9  292.4   585.9
     227  0.019515      786   395.1   3444.2  54731.9  26.8  233.3  3708.1
     232  0.021827      735   438.2   6368.1  74910.0  29.6  430.0  5058.1
     237  0.024550      866   433.3   5162.5  23653.6  29.7  353.4  1619.0
     243  0.027087      807   418.6   4160.8   7632.5  28.9  287.5   527.5
     248  0.029883      889   458.7   3415.6  14668.6  31.8  236.5  1015.8
     254  0.032480      826   439.7   4373.1  29747.0  30.6  304.1  2068.6
     259  0.035031      811   426.7   3566.6  16727.9  29.7  247.9  1162.5
     265  0.037546      800   435.2   5610.5  17394.3  30.4  392.1  1215.5
     271  0.040200      844   409.9   4520.3  38695.7  28.6  315.2  2698.4
     279  0.043681     1107   410.3   5010.4  13630.4  28.7  350.1   952.5
     288  0.047279     1144   462.9   3617.1  12180.2  32.3  252.4   850.0
     297  0.050505     1026   460.1   4354.7  20984.3  32.2  304.9  1469.5
     303  0.060071     3042   427.6   4212.4  21588.5  29.8  293.3  1503.4
     305  0.068659     2731   402.7   4522.3  17341.4  28.1  316.0  1211.8
     308  0.077284     2743   429.3   3935.2  12395.1  29.7  272.3   857.8
     310  0.085916     2745   425.7   3729.7  13922.9  29.8  260.8   973.6
     313  0.094608     2764   421.9   3976.3  18306.6  29.4  276.7  1273.9
     315  0.103234     2743   450.4   3656.3  15665.0  31.4  255.2  1093.2
     318  0.111633     2671   419.8   4240.6  18682.9  29.2  294.7  1298.3
     321  0.120318     2762   411.4   4003.2  25711.3  28.5  277.2  1780.6
     323  0.128639     2646   455.4   4462.1  27029.7  31.2  306.0  1853.9
     326  0.137299     2754   451.1   4177.7  17946.8  31.0  287.5  1235.2
     331  0.143925     2107   434.8   3588.4   9731.8  30.1  248.3   673.5
     335  0.150100     1964   432.4   4805.1  19626.3  29.9  332.3  1357.3
     340  0.156745     2113   417.1   4749.8  16240.8  28.8  327.8  1120.8
