# Digested data for homa_w4 experiment, run at 2026-04-21 05:42:41.889438
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002202     2368    92.8    370.0    636.7   5.6   22.2    38.1
      72  0.004391     2353    89.4    334.7    516.6   5.6   20.9    32.3
      92  0.007327     3157    91.6    322.6    679.4   5.8   20.4    42.9
     119  0.009619     2464    94.0    324.5    538.3   6.0   20.7    34.4
     154  0.011804     2349    93.3    330.8    497.1   6.0   21.3    32.1
     199  0.014086     2454    92.4    355.0    513.1   5.9   22.8    33.0
     222  0.017501     3671    91.0    349.7    684.4   5.9   22.7    44.4
     227  0.020003     2690    92.5    341.5    647.3   6.0   22.3    42.3
     232  0.022560     2749    93.1    352.9    585.9   6.1   23.1    38.4
     237  0.025110     2742    90.3    362.1    709.3   6.0   23.9    46.8
     243  0.027708     2793    94.7    338.5    523.1   6.3   22.4    34.6
     248  0.030362     2854    94.0    342.9    792.7   6.2   22.7    52.6
     254  0.032972     2806    93.3    327.1    746.5   6.3   21.9    50.0
     259  0.035545     2766    93.1    360.8    681.7   6.2   24.0    45.4
     265  0.038114     2762    93.0    323.3    707.3   6.2   21.7    47.5
     271  0.040655     2732    90.9    338.5    718.9   6.1   22.6    48.1
     279  0.043958     3552    92.9    335.5    606.3   6.2   22.5    40.7
     288  0.047274     3565    91.3    324.6    760.2   6.1   21.7    50.9
     297  0.050513     3482    90.2    342.7    616.7   6.1   23.0    41.4
     303  0.060206    10422    93.1    337.0    617.0   6.2   22.6    41.3
     305  0.068809     9249    92.8    326.4    580.2   6.2   21.8    38.8
     308  0.077546     9394    91.7    329.8    553.8   6.1   22.0    37.0
     310  0.086118     9216    93.1    361.8    640.4   6.2   24.3    42.9
     313  0.094660     9184    93.9    343.1    611.2   6.3   23.0    40.9
     315  0.103145     9123    93.7    356.3    661.9   6.3   23.8    44.2
     318  0.111813     9319    92.8    345.8    702.4   6.2   23.0    46.7
     321  0.120217     9036    91.9    322.5    927.9   6.1   21.4    61.7
     323  0.128808     9236    92.5    324.6    571.6   6.1   21.6    38.0
     326  0.137154     8973    91.8    338.9    581.7   6.1   22.6    38.9
     331  0.143675     7011    92.8    327.9    601.9   6.2   21.9    40.1
     335  0.150178     6992    92.7    332.3    541.2   6.2   22.2    36.2
     340  0.156686     6997    93.2    347.1    635.5   6.2   23.1    42.3
     345  0.163105     6902    92.6    353.5    627.8   6.2   23.6    41.9
     350  0.169562     6942    93.2    333.8    606.2   6.2   22.3    40.5
     355  0.176079     7007    91.5    345.4    686.9   6.1   22.9    45.6
     360  0.182437     6835    91.1    331.2    589.4   6.1   22.1    39.3
     365  0.188858     6904    94.5    322.5    539.4   6.3   21.5    36.0
     371  0.195530     7173    90.7    337.1    627.7   6.0   22.4    41.8
     376  0.201975     6930    91.2    323.4    613.8   6.1   21.6    41.0
     385  0.206031     4361    94.3    323.5    557.7   6.3   21.7    37.3
     395  0.210124     4400    89.9    327.7    598.8   6.0   21.9    39.9
     405  0.214294     4484    93.4    374.4    696.8   6.2   24.9    46.3
     415  0.218379     4392    91.4    323.4    597.7   6.1   21.5    39.7
     425  0.222432     4357    92.3    330.0    561.2   6.1   21.9    37.2
     430  0.226574     4453    93.5    355.9    611.6   6.2   23.7    40.8
     435  0.230728     4467    93.3    324.9   1990.0   6.2   21.7   132.9
     441  0.234761     4336    92.2    331.2    594.9   6.2   22.1    39.7
     446  0.238861     4408    93.1    330.1    687.9   6.2   22.0    45.9
     452  0.243048     4502    93.5    351.5    641.9   6.2   23.4    42.7
     457  0.247179     4441    93.2    337.7    932.4   6.2   22.6    62.3
     463  0.251293     4423    91.9    335.8    736.8   6.1   22.4    49.2
     468  0.255356     4368    92.8    343.2    743.5   6.2   22.9    49.6
     474  0.259322     4265    92.3    340.4    563.2   6.2   22.7    37.5
     480  0.263315     4293    91.8    319.3    639.2   6.1   21.3    42.6
     491  0.282966    21127    92.0    336.2    578.5   6.1   22.4    38.5
     502  0.302572    21080    92.5    337.1    586.7   6.1   22.4    39.0
     513  0.322260    21167    92.1    327.6    550.4   6.1   21.7    36.5
     525  0.341665    20864    92.6    338.6    662.7   6.1   22.4    43.9
     537  0.361063    20856    92.3    347.9    611.4   6.1   22.9    40.3
     549  0.380660    21069    93.0    332.8    581.2   6.2   22.0    38.5
     561  0.400408    21232    92.7    346.8    572.2   6.1   22.9    37.8
     574  0.419783    20832    93.2    336.6    576.3   6.2   22.3    38.1
     587  0.439284    20966    92.7    341.4    649.4   6.1   22.6    43.0
     600  0.459143    21351    92.6    348.4    633.8   6.1   23.1    42.0
     607  0.465097     6402    92.3    340.7    537.4   6.1   22.5    35.5
     615  0.470819     6152    91.6    329.9    546.7   6.0   21.7    36.0
     623  0.476668     6289    92.3    358.9    623.3   6.1   23.5    40.8
     630  0.482503     6273    93.5    324.6    564.8   6.1   21.3    37.1
     638  0.488247     6176    92.6    336.3    541.9   6.1   22.1    35.6
     646  0.494096     6288    93.2    341.0    585.0   6.1   22.4    38.4
     654  0.499738     6066    93.0    338.2    701.5   6.1   22.0    45.7
     662  0.505529     6227    92.8    342.3    589.8   6.0   22.3    38.4
     671  0.511243     6143    94.5    346.4    643.4   6.1   22.4    41.6
     679  0.517011     6201    93.0    351.9    584.3   6.0   22.8    37.9
     685  0.520535     3789    92.5    351.1    967.7   6.0   22.8    62.8
     690  0.524041     3770    92.1    313.0    539.1   6.0   20.4    35.1
     696  0.527621     3849    92.9    332.8    579.9   6.0   21.5    37.5
     702  0.531037     3672    93.4    347.3    619.5   6.1   22.7    40.5
     707  0.534594     3825    94.6    341.3    713.1   6.1   22.1    46.2
     713  0.538151     3824    93.2    338.6    659.9   6.0   21.9    42.7
     719  0.541706     3822    90.3    352.5    661.7   5.9   22.9    43.0
     725  0.545192     3748    94.0    349.7    657.4   6.1   22.8    42.8
     731  0.548841     3923    93.7    341.1    845.9   6.1   22.2    55.1
     737  0.552340     3762    91.6    333.1    635.8   6.0   21.7    41.4
     749  0.557111     5130    93.7    363.8    547.1   6.1   23.7    35.6
     762  0.562054     5315    91.0    319.9    518.6   5.9   20.8    33.7
     774  0.566848     5154    93.9    338.0    607.6   6.1   21.8    39.2
     787  0.571446     4943    93.0    326.3    647.0   6.0   21.2    42.0
     800  0.576400     5327    93.1    349.1    579.2   6.0   22.5    37.4
     816  0.579417     3243    91.4    339.7    758.0   5.9   21.9    48.9
     833  0.582441     3252    91.5    322.1    657.5   5.9   20.7    42.3
     850  0.585465     3251    91.9    328.6    687.4   5.9   21.2    44.3
     867  0.588427     3185    94.5    373.8    658.1   6.1   24.1    42.4
     885  0.591390     3185    95.7    359.1    727.9   6.2   23.1    46.8
     914  0.595014     3897    93.1    341.1    690.5   6.0   21.9    44.2
     945  0.598719     3983    92.8    334.6    545.1   5.9   21.4    34.8
     976  0.602482     4046    93.9    343.1    620.9   6.0   21.9    39.7
    1009  0.606223     4022    93.2    337.0    565.8   5.9   21.5    36.0
    1042  0.609852     3902    92.9    341.5    837.1   5.9   21.7    53.1
    1085  0.613449     3867    95.2    328.8    705.8   6.0   20.8    44.6
    1130  0.616971     3787    95.2    321.1    502.1   6.0   20.1    31.5
    1177  0.620600     3901    95.5    357.2   1014.2   5.9   22.2    63.0
    1226  0.624257     3932    95.2    309.2    569.6   5.9   19.1    35.2
    1277  0.627974     3997    95.5    348.9    760.6   5.9   21.4    46.7
    1316  0.631321     3598    94.7    334.0    717.3   5.8   20.5    43.9
    1357  0.634702     3635    96.1    355.2    615.2   5.8   21.6    37.4
    1399  0.638100     3653    96.4    349.4    623.0   5.8   21.2    37.8
    1436  0.640721     2819   111.8    406.5    861.6   1.3    4.7    10.0
    1484  0.643582     3076   108.9    419.3    892.5   4.5   17.2    36.6
    1534  0.646541     3181   109.7    399.7    794.0   4.5   16.5    32.7
    1559  0.650534     4293   107.9    369.6    948.9   4.4   15.2    39.1
    1585  0.654746     4528   108.9    395.1   1160.4   4.5   16.2    47.6
    1611  0.658765     4321   108.8    402.1    791.6   4.5   16.5    32.6
    1637  0.662791     4329   109.5    365.0    856.7   4.5   15.0    35.3
    1664  0.666827     4339   109.5    403.7    761.5   4.5   16.6    31.4
    1865  0.669829     3228   109.9    413.2    896.4   4.6   17.1    37.1
    2091  0.672787     3180   106.9    393.5    628.8   4.4   16.2    25.9
    2412  0.676153     3619   107.5    395.7    628.4   4.4   16.3    25.9
    2742  0.678867     2918   107.4    417.9    806.0   4.4   17.3    33.3
    3118  0.681677     3021   113.0    380.7    630.9   4.4   14.8    24.5
    3544  0.684446     2977   111.9    390.3    658.7   4.3   15.1    25.4
    4030  0.687332     3103   112.6    417.0    938.4   4.3   16.0    35.9
    4582  0.690101     2977   116.3    463.8    752.9   4.2   16.6    26.9
    5210  0.692723     2819   115.9    415.5    673.0   4.1   14.8    23.9
    5652  0.695637     3134   114.2    426.2    635.0   4.1   15.2    22.7
    6132  0.698583     3167   119.2    408.7    657.8   4.0   13.8    22.2
    6653  0.701564     3205   117.9    431.2    888.5   4.0   14.5    29.9
    7217  0.704556     3217   121.9    403.9    686.6   3.9   12.9    21.9
    7830  0.707576     3247   121.6    392.8    608.8   3.9   12.5    19.4
   10373  0.710196     2817   127.1    424.9    691.9   3.6   12.1    19.7
   13741  0.712762     2758   130.4    450.1    980.0   3.3   11.5    25.1
   18203  0.715406     2843   145.8    418.0    662.8   3.3    9.5    15.1
   24115  0.717938     2722   164.1    509.2    697.4   2.9    8.9    12.1
   31946  0.720600     2863   182.4    548.0    837.8   2.7    8.1    12.5
   33343  0.723395     3005   181.6    556.9    884.1   2.1    6.6    10.5
   34801  0.726148     2959   188.9    576.9    910.6   2.6    7.8    12.3
   36322  0.728943     3006   191.8    607.3    900.1   2.5    8.0    11.9
   37450  0.731723     2988   200.9    625.4    863.2   1.3    4.1     5.7
   38377  0.734506     2993   207.6    622.7   1029.7   2.5    7.4    12.3
   39327  0.737245     2944   206.6    629.1    925.4   2.1    6.4     9.5
   40382  0.740880     3909   209.9    682.1   1031.5   2.5    8.0    12.1
   41214  0.744572     3969   209.1    647.0   1007.5   2.4    7.4    11.5
   42062  0.748370     4084   211.0    672.8   1441.0   1.6    5.0    10.6
   42928  0.752109     4019   212.8    645.5   1015.0   1.5    4.6     7.2
   43811  0.755895     4071   216.7    631.8   1305.1   2.4    7.0    14.4
   44531  0.759927     4335   218.2    635.7   1420.7   2.3    6.8    15.3
   45079  0.764065     4449   217.4    653.3   1677.9   1.6    4.8    12.2
   45634  0.768161     4404   219.7    664.2   1326.8   1.4    4.2     8.5
   46195  0.772162     4301   219.1    669.0    929.4   1.4    4.2     5.9
   46763  0.776192     4333   219.4    698.1   2266.3   1.4    4.4    14.4
   47435  0.781983     6227   223.8    669.5    968.4   1.5    4.5     6.5
   47823  0.785824     4129   222.4    659.3   1015.6   2.3    6.9    10.6
   48215  0.789615     4076   225.4    657.8   1349.7   2.4    6.9    14.2
   48609  0.793319     3983   227.9    703.2   1186.8   1.4    4.4     7.4
   49007  0.797050     4011   227.8    666.9   1764.6   1.5    4.3    11.3
   49408  0.800691     3915   226.3    684.2   1246.5   1.4    4.3     7.8
   49813  0.804470     4062   230.2    728.4   1138.6   1.4    4.6     7.2
   50221  0.808200     4011   232.2    700.6   1154.0   1.5    4.6     7.7
   50632  0.811961     4044   229.4    699.8   1310.2   2.3    7.0    13.0
   51046  0.815663     3980   230.1    715.1   1264.3   2.3    7.2    12.7
   55381  0.818628     3187   250.7    768.9   1174.2   1.6    4.8     7.3
   60084  0.821532     3123   257.8    796.9   1236.1   1.6    5.1     7.8
   64132  0.824895     3615   264.5    786.1   1450.9   1.7    5.1     9.3
   66528  0.827641     2953   264.6    856.4   1442.9   1.9    6.2    10.5
   69014  0.830465     3036   272.8    812.5   1540.0   2.2    6.4    12.1
   71156  0.833242     2986   282.1    811.3   1341.1   1.8    5.1     8.4
   72473  0.836001     2966   284.7    842.7   1564.1   2.2    6.7    12.4
   73814  0.838865     3079   285.7    847.4   1270.3   2.3    6.7    10.0
   75180  0.841643     2987   426.8   1271.0   2073.7   2.4    7.2    11.7
   75795  0.844568     3145   431.6   1197.2   1844.5   2.8    7.7    11.9
   76416  0.847528     3182   426.9   1234.7   1893.0   2.8    8.1    12.3
   77041  0.850468     3161   436.7   1228.2   2015.9   2.4    6.8    11.1
   77672  0.853479     3238   435.5   1299.7   2034.4   2.4    7.3    11.4
   78307  0.856463     3208   439.4   1202.1   1754.1   2.4    6.5     9.4
   78948  0.859409     3167   442.2   1261.8   1958.7   2.3    6.7    10.4
   79595  0.862300     3109   443.7   1229.7   2084.4   2.3    6.3    10.7
   80246  0.865267     3190   447.9   1280.1   1859.7   2.1    6.1     8.9
   80903  0.868132     3080   444.7   1240.2   2097.5   2.4    6.8    11.5
   81565  0.871199     3297   440.8   1153.3   2127.7   2.2    5.8    10.7
   85305  0.874570     3625   457.4   1251.8   2348.2   2.6    7.2    13.4
   89216  0.877994     3681   457.7   1266.9   1872.8   2.6    7.2    10.7
   93306  0.881370     3630   488.6   1382.5   1997.8   2.6    7.4    10.7
   97584  0.884766     3651   493.4   1390.4   2024.8   2.6    7.3    10.6
  102058  0.888143     3631   507.5   1425.6   2478.2   2.6    7.3    12.7
  105871  0.890907     2971   523.4   1384.0   2351.6   2.6    6.9    11.7
  109826  0.893714     3018   520.0   1388.4   3399.3   2.5    6.6    16.1
  113929  0.896506     3002   544.3   1529.3   2008.3   2.5    7.2     9.4
  118669  0.899297     3001   564.8   1537.0   2599.8   2.6    7.0    11.8
  123857  0.902061     2972   573.6   1548.8   2554.1   2.6    7.0    11.5
  129272  0.904700     2837   640.9   1742.4   2895.1   2.7    7.4    12.4
  135199  0.907461     2968   655.2   1752.5   3177.2   2.7    7.1    12.9
  141975  0.910220     2967   669.8   1858.0   2499.4   2.2    6.0     8.1
  149091  0.913108     3105   767.3   1972.0   2634.8   2.3    5.8     7.7
  156563  0.915968     3075   785.1   2082.9   2737.0   2.2    5.8     7.6
  164410  0.918806     3051   788.9   1976.0   2519.4   2.1    5.3     6.7
  172651  0.921554     2955   855.4   2244.0   3368.0   2.2    5.8     8.8
  181304  0.924431     3093   871.0   2215.8   2748.8   2.3    5.8     7.1
  189618  0.927194     2970   923.9   2378.2   3401.3   2.3    5.9     8.4
  197911  0.929966     2981   943.0   2481.6   4358.6   2.3    5.9    10.4
  206566  0.932736     2978  1027.8   2657.9   3485.5   2.4    6.1     8.0
  215160  0.935575     3052  1049.5   2712.8   3674.7   2.4    6.1     8.2
  223195  0.938328     2960  1123.3   2842.1   3727.3   2.4    6.2     8.1
  231530  0.941069     2947  1129.4   2914.4   4086.5   2.4    6.1     8.6
  240177  0.943894     3038  1212.6   3110.1   4513.5   2.5    6.3     9.1
  253761  0.946687     3002  1211.9   3430.3   4323.3   2.4    6.7     8.4
  268113  0.949551     3080  1315.0   3342.9   4200.7   2.5    6.3     7.9
  283277  0.952403     3066  1406.2   3617.7   4899.5   2.5    6.5     8.8
  318166  0.955160     2964  1627.6   4309.6   5792.0   2.7    7.2     9.7
  368444  0.957906     2953  1900.7   4955.2   8159.3   2.7    7.1    11.7
  426666  0.960691     2994  2253.2   6039.8   7657.2   2.9    7.7     9.8
  514641  0.963726     3263  2832.8   7401.3   9718.0   3.0    7.7    10.2
  643946  0.966480     2961  3645.7   9907.9  12223.1   2.7    7.4     9.1
  792711  0.969151     2872  4868.6  13099.7  16163.4   3.0    7.9     9.8
  940700  0.971818     2867  6273.9  16742.6  21690.5   3.3    8.7    11.3
 1000000  1.000000    30300  8594.0 899368.4 930231.4   4.2  441.1   456.2
