# Digested data for dctcp_w4 experiment, run at 2026-04-21 01:33:05.991276
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009295      598 59407.8 165995.0 209636.0 3665.4 10306.2 13118.7
     227  0.018994      624 58755.5 168287.6 197954.3 3720.5 10712.4 12608.6
     243  0.027356      538 60363.4 168141.5 207396.9 3903.8 10875.5 13406.4
     259  0.035175      503 57332.0 175626.1 1042082.0 3741.4 11434.0 68467.9
     279  0.043444      532 55076.4 173101.6 1028230.4 3573.5 11214.4 66466.1
     303  0.059702     1046 61003.3 165269.3 222536.6 3996.0 10858.7 14478.6
     305  0.068671      577 60514.2 163921.8 1065781.0 3932.0 10651.2 69251.5
     308  0.077173      547 58569.1 147232.8 185700.3 3825.5 9616.8 12129.3
     310  0.086048      571 59588.2 176180.4 1063555.0 3899.8 11530.1 69604.4
     313  0.094084      517 60715.0 166502.8 1045574.6 3950.2 10833.0 68027.0
     315  0.103301      593 61791.4 171802.2 1037688.8 4022.9 11185.0 67557.9
     318  0.111804      547 59552.6 161386.1 1043811.9 3905.1 10582.7 68446.7
     321  0.120182      539 59402.1 161479.7 1033057.9 3869.8 10519.8 67300.2
     323  0.128513      536 57014.7 158934.4 206891.0 3666.5 10220.9 13304.9
     326  0.137310      566 57071.0 149993.0 218781.0 3722.8 9784.3 14271.4
     335  0.149963      814 57571.0 174760.9 1072296.8 3730.8 11335.3 68958.0
     345  0.162397      800 61029.1 171166.7 1075479.6 3962.9 11114.7 70292.8
     355  0.176045      878 61048.0 165102.2 244330.9 3933.6 10556.4 15834.8
     365  0.188852      824 55678.4 173352.8 210358.6 3615.5 11176.8 13562.8
     376  0.201458      811 60385.9 165537.1 1075426.8 3891.2 10678.9 69516.9
     395  0.209649      527 58896.9 164480.7 186277.6 3782.7 10503.2 11963.9
     415  0.217934      533 57558.9 175774.6 1082418.2 3732.7 11333.0 70195.7
     430  0.226125      527 61039.6 167303.4 217660.7 3955.9 10856.8 14124.6
     441  0.234612      546 58063.1 158858.4 1080703.6 3770.3 10262.2 70175.6
     452  0.243534      574 58383.0 163235.3 1096352.3 3782.6 10511.0 71563.5
     463  0.251306      500 57466.8 164557.9 1065572.2 3731.6 10684.7 69193.0
     474  0.259373      519 61495.0 165179.5 1065733.3 3987.5 10725.9 69203.5
     491  0.283387     1545 58551.2 169025.1 1072391.1 3785.1 10940.1 69410.4
     502  0.302086     1203 58911.5 165017.9 1104805.1 3825.4 10715.4 71740.6
     513  0.321857     1272 59475.4 171910.7 1105443.8 3812.5 11019.9 70861.8
     525  0.341022     1233 58765.2 160932.2 1015685.1 3774.3 10336.0 65233.5
     537  0.360902     1279 57020.9 160334.2 233376.0 3685.9 10364.2 15085.7
     549  0.380269     1246 59339.7 163348.4 1026860.8 3821.0 10518.2 66121.1
     561  0.400258     1286 59699.0 168114.2 240305.4 3807.3 10721.6 15325.6
     574  0.420169     1281 58175.0 167203.0 1065441.9 3760.5 10808.2 68871.5
     587  0.439396     1237 58689.9 165586.2 1052333.2 3776.7 10655.5 67717.7
     600  0.459043     1264 59210.0 171014.7 1077801.5 3790.7 10948.4 69001.4
     615  0.471307      789 59126.2 167499.8 1076234.1 3781.5 10709.7 68812.9
     630  0.483788      803 59603.6 163602.9 1072772.8 3828.1 10473.9 68900.0
     646  0.494653      699 62853.5 168900.9 1028540.7 4023.0 10813.1 65763.5
     662  0.505798      717 56763.8 163377.5 1068881.3 3575.5 10353.5 67309.9
     679  0.517300      740 58258.4 170710.2 1085509.4 3701.9 10901.0 68400.1
     696  0.527605      663 58778.8 162444.1 183429.1 3732.3 10261.8 11587.4
     713  0.538330      690 58775.3 167252.9 1015954.1 3712.4 10631.5 63696.2
     731  0.548806      674 58808.5 164226.3 210343.6 3700.0 10331.5 13254.2
     749  0.557790      578 60199.6 165786.0 185535.9 3807.7 10486.1 11646.9
     774  0.568344      679 55865.0 164520.5 1074883.4 3524.6 10379.8 67816.0
     800  0.577997      621 57040.3 181475.6 204017.1 3557.1 11321.0 12719.3
     850  0.586763      564 58146.8 174155.5 1013848.1 3631.0 10946.3 62932.8
     914  0.596354      617 60457.7 179189.4 1083756.6 3741.4 11255.6 67523.8
    1009  0.607218      699 58601.8 163982.5 1108250.0 3637.6 10178.9 68792.7
    1130  0.618083      699 60452.0 193178.1 288985.1 3707.3 11895.2 17674.9
    1277  0.629088      708 59694.6 173963.3 1081858.5 3604.3 10498.7 65606.9
    1399  0.639580      675 59057.5 189229.0 1119346.6 3531.9 11322.7 67430.5
    1534  0.648331      563 59569.2 159310.6 174737.2 2485.2 6646.3  7286.8
    1585  0.656382      518 62260.2 175308.9 1100755.1 2592.0 7298.5 45826.6
    1664  0.668226      762 58447.0 171894.2 1093110.4 2426.2 7165.2 45376.1
    2412  0.677614      604 60019.6 175546.8 1081889.0 2496.6 7272.0 44928.9
    3544  0.686132      548 59772.3 172669.9 1097321.9 2406.5 7147.6 45607.7
    5652  0.696375      659 59516.2 172147.0 1017513.3 2179.7 6310.1 39105.0
    7217  0.706043      622 60489.6 181330.6 1105386.8 2017.6 6210.0 37713.6
   13741  0.714281      530 58502.4 170389.0 1050475.6 1704.7 5275.7 27391.8
   31946  0.722115      504 60014.6 181036.6 208758.1 1088.3 3628.2  4781.4
   36322  0.730742      555 57171.8 171092.0 216943.8 787.4 2405.1  3058.6
   39327  0.739228      546 59406.6 167263.8 215311.5 719.0 2018.1  2606.0
   41214  0.747466      530 60493.5 210765.0 1070961.0 703.0 2436.0 12461.6
   42928  0.755238      500 61236.2 230601.6 1111995.2 698.2 2615.1 12721.6
   45079  0.767082      762 61107.4 171382.6 257034.8 683.2 1900.0  2843.9
   46195  0.775009      510 60984.0 163499.8 227135.6 658.8 1766.2  2453.7
   47435  0.785050      646 63180.5 208412.0 1081955.6 669.0 2202.9 11436.0
   48609  0.795698      685 57441.3 207623.4 1143695.6 607.3 2191.0 12069.4
   49813  0.806625      703 61200.6 180306.9 254695.2 627.2 1850.7  2580.5
   51046  0.817754      716 61687.4 184633.2 1056317.9 629.9 1884.4 10776.6
   64132  0.827173      606 64692.6 162352.8 254999.3 553.2 1425.1  2238.4
   71156  0.835737      551 63932.7 183968.9 1050211.0 462.1 1353.8  7549.0
   75180  0.844022      533 61950.7 151162.5 231421.2 372.2  935.2  1595.2
   77041  0.853084      583 64037.7 177010.9 219022.5 344.9  963.4  1269.6
   78948  0.862006      574 63294.5 170062.9 215194.3 362.5  941.2  1197.1
   80903  0.870508      547 71055.7 175770.7 221766.2 415.2 1034.4  1305.2
   89216  0.879850      601 85989.9 196795.9 307269.0 496.2 1137.6  1776.2
  102058  0.890699      698 108680.2 366518.5 1202007.9 546.1 1938.7  6358.1
  113929  0.898642      511 108950.0 305159.8 1122716.5 488.1 1404.0  5300.6
  129272  0.906709      519 105302.5 302645.4 1109382.3 408.8 1219.2  4650.5
  149091  0.915351      556 109650.4 271726.9 320947.0 366.2  951.2  1086.5
  172651  0.923480      523 119258.2 351994.9 1183114.6 317.4  884.7  3272.1
  197911  0.931827      537 130843.2 356643.7 1133367.9 311.9  896.5  2660.6
  223195  0.940127      534 145361.2 344809.6 1167968.5 293.1  703.2  2308.2
  253761  0.948163      517 138775.5 372392.2 1195293.1 255.7  691.3  2190.3
  318166  0.957023      570 162178.8 417127.1 1107073.4 268.3  652.9  1849.4
