# Digested data for unloaded_w4 experiment, run at 2026-04-21 01:33:05.991276
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005077      500    16.7     35.6    113.9   1.0    2.1     6.8
      72  0.010155      500    16.4     34.3     36.3   1.0    2.1     2.2
      92  0.015232      500    16.0     33.3     33.9   1.0    2.1     2.1
     119  0.020309      500    16.0     36.1     48.5   1.0    2.3     3.0
     154  0.025386      500    15.9     34.1     48.4   1.0    2.1     3.0
     199  0.030464      500    15.7     32.9     36.3   1.0    2.1     2.3
     222  0.035541      500    15.7     33.0    229.3   1.0    2.1    14.7
     227  0.040618      500    15.7     33.1     41.9   1.0    2.1     2.7
     232  0.045695      500    15.6     33.1     34.2   1.0    2.1     2.2
     237  0.050773      500    15.5     33.2     40.2   1.0    2.1     2.6
     243  0.055850      500    15.4     33.1     46.9   1.0    2.1     3.0
     248  0.060927      500    15.5     33.4     35.4   1.0    2.2     2.3
     254  0.066005      500    15.4     33.0    254.8   1.0    2.1    16.6
     259  0.071082      500    15.2     32.1     46.2   1.0    2.1     3.0
     265  0.076159      500    15.5     33.4     40.1   1.0    2.2     2.6
     271  0.081236      500    15.4     33.2     47.2   1.0    2.2     3.1
     279  0.086314      500    15.2     32.2     50.4   1.0    2.1     3.3
     288  0.091391      500    15.4     32.2     35.4   1.0    2.1     2.3
     297  0.096468      500    15.3     32.8     37.6   1.0    2.1     2.5
     303  0.101546      500    15.2     32.3     45.5   1.0    2.1     3.0
     305  0.106623      500    15.4     34.3    227.9   1.0    2.2    14.8
     308  0.111700      500    15.3     41.8     51.3   1.0    2.7     3.3
     310  0.116777      500    15.3     33.5     47.7   1.0    2.2     3.1
     313  0.121855      500    15.4     33.0     38.3   1.0    2.1     2.5
     315  0.126932      500    15.4     34.8     40.0   1.0    2.3     2.6
     318  0.132009      500    15.2     32.5     38.2   1.0    2.1     2.5
     321  0.137086      500    15.3     32.5     46.0   1.0    2.1     3.0
     323  0.142164      500    15.6     32.5    225.9   1.0    2.1    14.5
     326  0.147241      500    15.3     32.0     33.1   1.0    2.1     2.2
     331  0.152318      500    15.4     32.7     50.5   1.0    2.1     3.3
     335  0.157396      500    15.6     32.2     50.5   1.0    2.1     3.2
     340  0.162473      500    15.4     32.5     38.0   1.0    2.1     2.5
     345  0.167550      500    15.3     31.4     32.6   1.0    2.1     2.1
     350  0.172627      500    15.6     33.3     45.8   1.0    2.1     2.9
     355  0.177705      500    15.4     33.2     36.9   1.0    2.2     2.4
     360  0.182782      500    15.5     32.7    228.7   1.0    2.1    14.7
     365  0.187859      500    15.4     32.7     45.7   1.0    2.1     3.0
     371  0.192936      500    15.5     32.9     48.3   1.0    2.1     3.1
     376  0.198014      500    15.5     32.8     33.7   1.0    2.1     2.2
     385  0.203091      500    15.6     32.6     39.0   1.0    2.1     2.5
     395  0.208168      500    15.7     32.8     46.2   1.0    2.1     3.0
     405  0.213246      500    15.4     32.5     33.1   1.0    2.1     2.1
     415  0.218323      500    15.5     32.6    225.7   1.0    2.1    14.6
     425  0.223400      500    15.4     33.1     48.4   1.0    2.1     3.1
     430  0.228477      500    15.4     32.7     47.7   1.0    2.1     3.1
     435  0.233555      500    15.4     32.6     35.2   1.0    2.1     2.3
     441  0.238632      500    15.5     34.6     40.2   1.0    2.2     2.6
     446  0.243709      500    15.5     34.6     43.7   1.0    2.2     2.8
     452  0.248787      500    15.3     32.4     38.1   1.0    2.1     2.5
     457  0.253864      500    15.4     33.5     45.2   1.0    2.2     2.9
     463  0.258941      500    15.4     32.8    223.4   1.0    2.1    14.5
     468  0.264018      500    15.4     31.9     40.5   1.0    2.1     2.6
     474  0.269096      500    15.4     34.2     36.1   1.0    2.2     2.3
     480  0.274173      500    15.5     33.1     41.6   1.0    2.1     2.7
     491  0.279250      500    15.4     33.3     45.0   1.0    2.2     2.9
     502  0.284327      500    15.4     32.4     40.9   1.0    2.1     2.7
     513  0.289405      500    15.6     33.2     34.3   1.0    2.1     2.2
     525  0.294482      500    15.6     34.5    223.2   1.0    2.2    14.3
     537  0.299559      500    15.5     32.4     36.7   1.0    2.1     2.4
     549  0.304637      500    15.5     32.4     33.4   1.0    2.1     2.2
     561  0.309714      500    15.7     33.3     57.8   1.0    2.1     3.7
     574  0.314791      500    15.5     33.8     47.3   1.0    2.2     3.1
