# Digested data for dctcp_w4 experiment, run at 2026-04-21 01:38:23.306527
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     199  0.013740      564 86295.1 237116.9 1096616.8 5400.9 14988.4 69318.4
     243  0.027261      555 91156.7 252283.0 1087193.4 5819.2 16244.9 69469.2
     271  0.039953      521 86665.4 258832.9 336700.3 5628.5 16917.2 21906.3
     303  0.058005      741 87812.9 255618.4 322134.1 5735.7 16696.2 21040.8
     308  0.074060      659 88982.6 258577.4 1078749.8 5809.3 16889.4 70322.7
     313  0.093135      783 89341.2 261112.2 1096703.5 5854.6 17110.9 71867.9
     318  0.109798      684 87180.7 259921.3 1087267.1 5706.8 16920.2 70693.6
     323  0.126632      691 88213.8 268203.7 1107556.3 5745.0 17461.2 72247.6
     331  0.142419      648 88077.1 249651.3 350686.9 5741.7 16274.5 22860.9
     340  0.154770      507 89034.5 240066.6 295543.3 5819.3 15690.6 19316.6
     355  0.173943      787 88412.6 268492.7 345580.8 5752.3 17457.3 22469.5
     365  0.187512      557 89428.2 268874.3 1087282.2 5804.0 17470.7 70511.2
     376  0.200351      527 89953.5 228916.0 324207.7 5844.9 14874.3 21066.1
     415  0.216308      655 89361.8 250140.9 307688.6 5817.8 16295.8 20031.8
     441  0.231851      638 89830.2 234391.8 1099545.9 5858.8 15279.8 71771.9
     457  0.244519      520 91054.7 254467.7 1114563.5 5935.8 16588.5 72610.0
     474  0.257041      514 89773.2 247914.4 309019.6 5844.6 16161.3 20131.6
     491  0.280306      955 89883.4 265180.1 1101164.3 5845.5 17340.2 71550.6
     502  0.298943      765 91390.7 249133.3 321056.7 5934.5 16177.5 20847.8
     513  0.318871      818 87805.7 228834.3 275802.2 5690.6 14830.5 17874.4
     525  0.339042      828 89018.9 249942.7 332266.6 5780.4 16230.0 21575.8
     537  0.358361      793 90277.4 245351.4 371227.8 5854.6 15911.2 24074.4
     549  0.378167      813 86475.1 231504.2 1084768.5 5600.7 14993.8 70257.0
     561  0.396170      739 91928.5 249247.4 295386.2 5961.6 16163.9 19156.0
     574  0.416610      839 87746.7 251939.4 344996.2 5686.8 16327.9 22358.8
     587  0.438097      882 86703.4 264375.3 364675.1 5593.8 17056.5 23527.4
     600  0.458609      842 86656.1 261286.2 1109064.0 5540.7 16706.3 70912.0
     615  0.471083      512 91119.4 255351.2 1106033.7 5874.9 16484.9 71311.0
     638  0.488501      715 90076.8 266176.4 1082764.4 5800.2 17161.6 69720.8
     662  0.504458      655 90844.3 263729.2 360049.0 5816.9 16862.5 23021.0
     685  0.519977      637 87791.9 228520.3 331097.5 5599.0 14583.3 21115.9
     707  0.534228      585 90185.3 264314.8 1084963.8 5740.6 16846.1 69150.0
     731  0.548650      592 87163.8 237855.5 348842.3 5548.4 15101.9 22148.7
     762  0.561806      540 93480.8 275218.2 321959.6 5897.8 17474.2 20312.9
     800  0.576983      623 86066.9 237536.3 337202.0 5440.3 15033.9 21355.4
     885  0.591283      587 94278.6 246046.9 309644.0 5952.6 15484.4 19610.1
    1009  0.605730      593 87529.1 235856.8 291001.7 5451.6 14704.3 18097.1
    1177  0.619421      562 86380.8 242859.2 1078552.5 5348.7 14890.2 66536.2
    1357  0.634111      603 85556.2 264482.7 329681.0 5175.8 15932.7 19944.4
    1559  0.649971      651 91341.5 254501.5 1090749.5 948.9 11864.1 65353.5
    1664  0.665246      627 89415.7 263370.6 362613.1 769.2 2269.2  3025.1
    2742  0.677694      511 89010.1 234581.9 341863.6 768.1 2024.9  2997.0
    5210  0.691922      584 88926.0 227736.4 271270.1 758.5 1933.9  2303.6
    7217  0.704395      512 89930.8 229705.5 1107427.4 750.7 1935.5  9051.3
   24115  0.717916      555 89408.4 246546.6 314927.8 683.4 1932.0  2474.4
   37450  0.731631      563 91796.9 302208.0 1084627.6 647.2 2061.6  7166.3
   41214  0.744397      524 90070.3 249680.3 1113688.2 532.1 1516.2  7132.6
   44531  0.759184      607 90666.2 258297.2 1092002.4 503.6 1481.7  6264.4
   46763  0.774508      629 89329.8 271173.6 345044.2 512.8 1554.1  1937.5
   48215  0.787005      513 95085.1 278232.2 1105097.4 620.4 2271.8  6127.5
   49813  0.801817      608 89084.8 300146.9 371543.0 932.9 3157.8  3908.9
   55381  0.815655      568 95374.6 314980.9 1101365.5 969.4 3106.5 11414.3
   71156  0.829297      560 97951.6 284956.3 377869.5 822.6 2386.1  3205.6
   76416  0.844523      625 93269.1 269117.9 1108284.5 663.6 1982.1  7322.7
   78948  0.856948      510 100243.1 278852.0 490807.8 673.7 1908.8  3247.8
   81565  0.869226      504 97793.5 268289.8 1090928.0 650.6 1764.0  7262.7
   97584  0.882698      553 133683.9 422256.2 572382.9 825.1 2493.2  3360.5
  118669  0.896487      566 176551.3 536896.9 1157176.8 882.4 2733.7  5891.9
  149091  0.911469      615 176246.3 443235.5 1163019.6 690.8 1850.2  5168.9
  189618  0.926281      608 181204.3 428958.6 556170.7 413.0 1015.8  1297.8
  231530  0.940850      598 223161.9 531870.9 644564.0 449.8 1092.5  1269.8
  318166  0.955930      619 238017.7 583723.7 1173460.2 402.4 1061.2  2002.9
  792711  0.969329      550 365126.9 897078.3 1171987.1 336.1  867.9  1355.2
 1000000  1.000000     1259 575422.4 1342776.4 1553323.4 276.0  639.0   739.2
