# Digested data for dctcp_static_o25_w4 experiment, run at 2026-04-21 01:38:23.306527
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     243  0.026435      187 544191.4 1388837.3 1393057.5 34932.4 84020.4 88404.7
     303  0.060927      244 512719.9 1487610.5 1532034.0 33508.2 96975.9 99676.9
     313  0.094996      241 524918.8 1327907.4 1969566.4 34398.3 86565.0 129151.9
     321  0.123692      203 508729.0 1505720.2 1654495.9 33270.7 98220.5 107925.4
     331  0.149138      180 555972.0 1652101.7 1669541.2 36243.3 107698.9 108835.8
     355  0.179531      215 541110.3 1445915.0 1625465.9 35320.5 94504.2 105687.0
     385  0.207379      197 597201.2 1589784.6 1853794.0 38768.4 103569.0 120220.1
     441  0.234379      191 513063.0 1275723.7 1608534.6 33489.8 83163.2 104858.8
     480  0.260814      187 551994.7 1435560.2 1675653.8 36125.3 93643.8 109663.2
     502  0.300396      280 535947.1 1517344.7 1730233.2 34824.4 98592.9 112352.8
     525  0.340119      281 532437.6 1632004.5 1937745.3 34573.9 105974.3 125583.0
     549  0.375884      253 550392.4 1533131.7 2019817.0 35693.4 99296.1 130986.8
     574  0.417303      293 535802.8 1442985.3 1647416.6 34747.3 93518.2 106767.1
     600  0.458439      291 576235.5 1421747.2 1756535.4 36843.7 91725.6 112310.4
     638  0.486853      201 588268.2 1359129.8 1542423.0 37928.3 87179.6 99447.0
     679  0.516398      209 541333.0 1430894.2 1494091.8 34592.7 91314.2 95286.5
     725  0.542692      186 501419.0 1405045.1 1416849.0 31879.5 89039.6 90475.7
     787  0.571812      206 530553.3 1287956.7 1436421.3 33515.7 81775.0 90626.0
     945  0.600085      200 576262.5 1860016.5 2125490.6 36472.3 117055.8 134524.7
    1226  0.625813      182 540459.2 1282834.7 1337921.9 33568.9 79679.2 83411.6
    1559  0.651965      185 507214.9 1617611.8 1729943.8 15209.8 96921.0 104654.8
    2412  0.678824      190 516885.4 1512087.1 1853807.3 4497.0 13047.6 15946.7
    6653  0.703704      176 555653.3 1501029.1 1977408.2 4638.1 13158.8 16161.9
   34801  0.731552      197 558766.9 1416486.4 1697822.9 3971.1 10881.4 11709.1
   42928  0.758552      191 566946.9 1692437.8 1825418.9 3419.3 10262.8 10471.7
   46763  0.785270      189 565532.9 1847574.3 1934904.2 3182.6 10350.6 11088.9
   49813  0.811563      186 581309.0 1818921.5 2295562.2 5427.2 18837.2 24032.3
   71156  0.838564      191 570385.0 2139137.6 2146051.6 5272.4 18639.6 19186.9
   78948  0.863868      179 564986.8 1769562.0 1917491.1 3949.0 13434.4 13905.1
  102058  0.890868      191 788023.3 2536549.4 2562755.8 4667.8 14352.4 14977.3
  141975  0.916172      179 1244563.9 2667750.9 2841987.6 5479.7 12126.9 12894.6
  197911  0.941334      178 1376165.1 3275089.0 3333077.7 3226.0 8609.9 11956.7
  426666  0.967345      184 1651163.5 3605165.1 4330876.8 2781.1 6934.2  6961.7
 1000000  1.000000      231 3632997.5 6068174.2 6577735.0 1932.4 3787.5  3914.9
