# Digested data for dctcp_static_o5_w4 experiment, run at 2026-04-21 01:38:23.306527
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     237  0.027120      459 263171.8 591239.9 725701.1 16678.5 37720.7 46370.7
     297  0.052644      432 277535.0 557041.6 652028.8 18114.9 36126.8 42728.0
     308  0.081595      490 254425.3 570058.8 645931.0 16585.7 37234.4 42190.1
     315  0.107829      444 262602.1 552439.1 614998.3 17197.3 36225.5 40301.3
     323  0.134830      457 270638.3 559048.8 641984.9 17619.7 36396.4 41877.7
     340  0.161891      458 266291.3 571067.1 668039.0 17370.6 37251.6 43577.2
     360  0.188892      457 265369.7 530842.5 646300.4 17252.2 34515.1 42214.3
     385  0.214594      435 252021.6 562876.6 693620.9 16370.0 36574.2 45069.6
     441  0.241123      449 258768.1 562707.3 667107.3 16881.2 36682.4 43459.8
     480  0.268242      459 258289.1 510635.6 564599.4 16821.5 33287.9 36805.7
     502  0.308538      682 257392.0 524130.3 605254.8 16713.8 34056.6 39327.8
     525  0.346942      650 259502.8 568976.4 672875.5 16832.2 36874.7 43608.3
     549  0.388124      697 269564.0 526049.1 621505.2 17458.8 34114.7 40305.1
     574  0.428951      691 266232.0 526558.6 597282.1 17265.4 34147.8 38709.1
     600  0.467415      651 260359.8 534521.2 610532.7 16699.8 34176.5 39036.6
     638  0.498257      522 258023.2 540774.8 641949.9 16607.8 34687.3 41336.1
     679  0.526322      475 260779.4 530219.2 692961.2 16673.9 33988.4 44307.0
     725  0.551433      425 260363.3 593922.2 719167.1 16567.1 37926.1 45574.6
     787  0.576839      430 266257.1 584709.0 659705.4 16905.2 36890.2 41780.0
     945  0.604668      471 264569.3 556081.1 639209.8 16661.3 34842.2 40456.3
    1226  0.629897      427 262204.7 565003.0 744420.2 16168.4 34641.5 45502.5
    1559  0.657371      465 258877.0 541657.8 625609.9 7826.1 31399.9 35641.2
    2742  0.683722      446 264630.6 535842.8 683467.0 2274.3 4641.3  5991.6
    7217  0.709956      444 265718.0 603053.2 706310.1 2253.0 4909.3  6184.9
   37450  0.735894      439 267280.8 541560.7 639898.0 1937.7 4229.2  5239.9
   45079  0.764018      476 272875.4 556688.1 572388.4 1580.4 3221.0  3415.3
   48609  0.792319      479 273569.3 598507.3 644349.9 1743.8 5642.2  6568.4
   55381  0.819025      452 276492.5 589874.7 856070.1 2792.1 6113.3  8865.7
   75795  0.845258      444 275839.9 655718.4 699477.9 2189.7 5091.6  5969.8
   81565  0.871787      449 278215.8 683504.2 885484.0 1864.3 4522.9  5859.5
  113929  0.898316      449 466240.7 910623.3 1093223.5 2593.2 5000.1  6998.9
  172651  0.925318      457 524831.4 1019580.5 1417059.3 1738.9 4472.3  5987.5
  283277  0.952674      463 655572.0 1232844.5 1305513.9 1269.6 2343.8  2652.1
 1000000  1.000000      801 1516537.9 2816020.1 3216090.1 877.5 1719.8  2058.2
