# Digested data for dctcp_multiplex_s4_w4 experiment, run at 2026-04-21 06:02:29.629696
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002151     4158   249.8  57879.3 203703.8  14.8 3426.8 12060.6
      72  0.004346     4242   248.8  57022.4 176624.1  15.2 3494.0 10822.6
      92  0.007392     5888   266.8  48396.5 156075.3  16.6 3006.0  9694.1
     119  0.009659     4382   251.5  45750.8 175006.4  15.8 2877.4 11006.7
     154  0.011908     4348   246.5  50182.7 171048.0  15.7 3188.2 10867.1
     199  0.014182     4396   248.8  51124.4 166864.9  15.9 3270.9 10675.9
     222  0.017496     6406   254.7  45087.2 144279.0  16.4 2907.0  9302.3
     227  0.020076     4987   252.4  58833.7 153665.6  16.3 3805.5  9939.6
     232  0.022699     5070   249.9  51858.4 145583.6  16.3 3374.0  9471.9
     237  0.025264     4958   249.2  49057.8 134109.6  16.3 3210.6  8776.8
     243  0.027968     5227   247.9  69812.9 198797.0  16.4 4623.4 13165.4
     248  0.030585     5058   245.3  44723.8 151663.7  16.3 2977.6 10097.5
     254  0.033180     5016   262.3  58952.4 147779.6  17.5 3927.5  9845.4
     259  0.035752     4972   266.7  48150.7 153268.8  17.8 3207.9 10211.1
     265  0.038374     5068   260.6  46871.2 152084.0  17.4 3124.7 10138.9
     271  0.040966     5012   254.5  54587.2 165309.2  17.0 3639.1 11020.6
     279  0.044288     6420   257.2  55987.4 131857.3  17.3 3757.5  8849.5
     288  0.047621     6443   256.1  55238.2 166498.2  17.0 3667.9 11055.7
     297  0.050957     6448   249.1  46669.0 151496.6  16.7 3125.9 10147.1
     303  0.060677    18790   252.3  46683.9 143294.5  16.9 3129.0  9604.2
     305  0.069423    16905   248.2  52859.1 185588.8  16.6 3542.8 12438.9
     308  0.078019    16617   251.7  48740.8 156541.7  16.9 3273.4 10513.2
     310  0.086564    16516   254.9  52603.9 156810.0  17.1 3523.4 10503.0
     313  0.095178    16652   253.5  48870.0 138194.9  16.9 3260.2  9219.1
     315  0.103827    16719   255.6  54704.1 168829.6  17.0 3639.7 11232.8
     318  0.112356    16486   253.1  48645.3 143822.4  16.8 3219.4  9518.4
     321  0.120887    16490   247.4  51256.5 143099.3  16.6 3428.5  9571.9
     323  0.129402    16460   251.7  49927.8 136160.8  16.8 3341.9  9113.8
     326  0.138114    16840   262.8  51225.4 157200.2  17.6 3424.2 10508.0
     331  0.144731    12791   251.9  43158.4 146592.1  16.8 2877.2  9772.8
     335  0.151388    12867   254.4  49769.4 150605.8  17.0 3324.6 10060.5
     340  0.157835    12462   250.2  49479.9 159716.2  16.7 3307.5 10676.2
     345  0.164283    12465   252.3  48097.1 150957.2  16.9 3221.5 10111.0
     350  0.170832    12659   253.0  46034.5 140977.0  16.9 3073.1  9411.0
     355  0.177288    12478   265.3  54515.1 139139.3  17.6 3622.3  9245.1
     360  0.183821    12629   245.7  52323.2 135060.6  16.3 3476.6  8974.1
     365  0.190435    12784   251.9  54285.2 159232.2  16.8 3621.4 10622.6
     371  0.197050    12788   251.6  50975.3 163559.5  16.8 3398.4 10904.0
     376  0.203467    12404   255.2  57519.8 154681.0  17.0 3834.7 10312.1
     385  0.207579     7948   257.0  43292.4 151122.3  17.0 2868.9 10014.7
     395  0.211570     7714   253.9  59849.8 149353.6  16.9 3976.7  9923.8
     405  0.215631     7850   260.4  48213.9 154009.0  17.3 3210.0 10253.6
     415  0.219667     7802   258.6  53196.1 130069.1  17.3 3548.8  8677.1
     425  0.223704     7804   259.3  41270.9 118649.9  17.3 2751.4  7910.0
     430  0.227718     7758   254.6  51425.4 148189.4  17.0 3430.6  9885.9
     435  0.231664     7628   252.6  53138.6 169946.4  16.8 3540.2 11322.2
     441  0.235663     7730   248.4  38365.4 126909.8  16.6 2559.4  8466.3
     446  0.239728     7858   257.6  59106.1 163213.9  17.1 3927.3 10844.8
     452  0.243700     7678   260.5  53235.6 156028.0  17.3 3544.3 10388.0
     457  0.247827     7978   254.2  57301.8 178870.4  16.9 3810.0 11893.0
