# Digested data for dctcp_multiplex_s8_w4 experiment, run at 2026-04-21 06:02:29.629696
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002288     4347   231.5  67199.4 153610.3  13.7 3978.7  9094.7
      72  0.004507     4217   232.5  70473.0 166721.6  14.2 4318.2 10215.8
      92  0.007403     5501   233.8  72966.3 134770.3  14.5 4532.1  8370.8
     119  0.009654     4277   232.9  71065.4 154283.0  14.6 4469.5  9703.3
     154  0.011932     4329   236.9  65191.3 184790.7  15.0 4141.8 11740.2
     199  0.014161     4235   240.4  68582.0 182424.3  15.4 4387.8 11671.4
     222  0.017482     6311   242.0  62484.7 131037.1  15.6 4028.7  8448.6
     227  0.020111     4995   220.3  66130.6 148331.2  14.2 4277.5  9594.5
     232  0.022673     4867   242.6  61506.2 164169.9  15.8 4001.7 10681.2
     237  0.025271     4937   236.2  59999.3 156462.6  15.5 3926.7 10239.7
     243  0.027929     5049   237.9  56483.6 114456.5  15.8 3740.6  7579.9
     248  0.030415     4725   242.8  70371.6 152968.6  16.2 4685.2 10184.3
     254  0.033065     5035   234.5  68822.8 146246.9  15.6 4585.1  9743.3
     259  0.035696     4998   229.6  63828.8 148743.2  15.3 4252.4  9909.6
     265  0.038363     5068   233.8  61488.9 117657.7  15.6 4099.3  7843.8
     271  0.040953     4921   234.5  61883.8 129768.2  15.6 4125.6  8651.2
     279  0.044233     6232   238.6  68831.0 142200.0  16.0 4619.5  9543.6
     288  0.047496     6199   234.7  69991.5 162716.6  15.6 4647.5 10804.6
     297  0.050764     6210   230.4  67572.8 133114.5  15.4 4526.0  8915.9
     303  0.060513    18524   238.0  70715.3 158034.0  16.0 4739.6 10592.1
     305  0.068928    15988   226.4  65845.7 140974.0  15.2 4413.2  9448.7
     308  0.077578    16435   234.9  66450.5 160235.7  15.8 4462.8 10761.3
     310  0.086122    16233   228.5  66744.3 158001.8  15.3 4470.5 10582.8
     313  0.094646    16196   233.6  65454.2 153265.9  15.6 4366.5 10224.5
     315  0.103437    16704   235.6  64291.1 136795.6  15.7 4277.5  9101.5
     318  0.111928    16133   234.6  69722.9 178785.2  15.5 4614.4 11832.2
     321  0.120254    15820   231.0  72290.3 166924.9  15.5 4835.5 11165.5
     323  0.128846    16324   235.6  67933.5 172684.1  15.8 4547.1 11558.5
     326  0.137405    16263   230.0  66746.1 166535.5  15.4 4461.6 11132.1
     331  0.143869    12281   229.4  65449.9 167520.5  15.3 4363.3 11168.0
     335  0.150400    12410   231.7  63914.3 134767.4  15.5 4269.5  9002.5
     340  0.157033    12603   231.7  66405.0 136760.7  15.5 4438.8  9141.8
     345  0.163669    12608   239.9  66398.3 123315.9  16.1 4447.3  8259.6
     350  0.170167    12347   232.3  68818.9 160699.7  15.5 4594.1 10727.6
     355  0.176717    12444   236.5  67558.2 156524.6  15.7 4488.9 10400.3
     360  0.183189    12297   228.0  65037.3 150913.8  15.2 4321.4 10027.5
     365  0.189850    12657   229.4  67141.7 155449.6  15.3 4479.1 10370.2
     371  0.196342    12335   226.6  61401.3 129767.4  15.1 4093.4  8651.2
     376  0.202797    12264   236.1  66484.9 155118.9  15.7 4432.3 10341.3
     385  0.206892     7781   232.0  65459.2 151974.8  15.4 4337.9 10071.2
     395  0.210869     7556   224.4  65039.1 152761.9  14.9 4321.5 10150.3
