# Digested data for homa_w4 experiment, run at 2026-04-21 05:30:56.572671
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002234     2406    94.4    355.5   1231.4   5.8   21.8    75.7
      72  0.004489     2429    92.0    354.5   1237.1   5.8   22.4    78.3
      92  0.007486     3228    90.9    343.5    653.0   5.8   22.1    42.0
     119  0.009667     2349    92.2    353.1    573.2   6.0   22.8    37.0
     154  0.011920     2426    91.5    354.9    606.7   6.0   23.1    39.5
     199  0.014061     2306    90.5    354.1    827.6   5.9   23.1    54.0
     222  0.017408     3605    92.4    353.4    676.4   6.0   23.0    44.1
     227  0.020001     2793    92.7    327.2    538.4   6.1   21.5    35.4
     232  0.022623     2824    90.9    362.3    726.3   6.0   23.9    47.9
     237  0.025174     2747    91.6    355.8    614.7   6.1   23.6    40.8
     243  0.027754     2779    94.8    334.7   1974.6   6.3   22.1   130.3
     248  0.030411     2862    92.6    340.7    638.0   6.1   22.5    42.1
     254  0.033015     2804    88.7    321.4    540.2   5.9   21.4    35.9
     259  0.035614     2800    90.7    355.3    575.2   6.1   23.8    38.5
     265  0.038237     2825    90.8    330.0    538.5   6.1   22.2    36.2
     271  0.040960     2932    92.8    379.8   2458.4   6.3   25.6   166.0
     279  0.044358     3660    90.6    331.1   1878.7   6.1   22.4   127.0
     288  0.047687     3585    88.9    354.4   2300.0   6.0   23.9   155.2
     297  0.051079     3654    92.9    360.2    620.9   6.2   24.2    41.8
     303  0.060896    10573    90.8    345.0    914.2   6.1   23.2    61.5
     305  0.069521     9290    91.2    349.7   2343.9   6.1   23.5   157.7
     308  0.078126     9267    91.2    343.8    755.1   6.1   23.1    50.7
     310  0.086600     9127    90.6    345.1    706.8   6.1   23.2    47.5
     313  0.094983     9029    90.6    341.6    748.9   6.1   22.9    50.2
     315  0.103470     9141    91.5    349.5   1485.7   6.2   23.6   100.3
     318  0.111977     9162    91.1    352.3    844.4   6.1   23.7    56.7
