# Digested data for homa_w4 experiment, run at 2026-04-21 04:04:46.696418
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      72  0.004264      825    75.5   4307.3   5244.0   4.7  266.2   324.1
      92  0.007448      616    74.2   4174.6   5060.7   4.6  260.9   316.3
     154  0.011675      818    73.9   4441.6   4879.3   4.7  284.0   315.6
     222  0.017340     1096    74.7   4241.7   4898.3   4.9  277.4   320.4
     232  0.022058      913    72.5   4044.4   5293.3   4.8  265.7   347.8
     237  0.024720      515    70.4   4372.8   4729.7   4.6  287.9   311.4
     248  0.030105     1042    74.8   4084.9   4839.3   5.0  270.7   320.7
     254  0.032803      522    77.7   2644.5   4649.9   5.2  176.4   310.2
     259  0.035666      554    78.9   3804.2   4841.3   5.3  253.6   322.8
     265  0.038395      528    81.4   4012.3   5145.4   5.4  268.0   343.7
     279  0.044318     1146    72.2   3841.7   4768.2   4.8  257.0   318.9
     288  0.047683      651    77.1   4563.3   5695.7   5.2  306.1   382.0
     297  0.051058      653    77.0   4285.3   5283.4   5.2  287.4   354.4
     303  0.060934     1911    71.4   4497.5   5029.7   4.8  301.2   336.9
     305  0.069090     1578    72.0   4168.4   4791.3   4.8  278.8   320.5
     308  0.077705     1667    75.7   4047.6   5005.5   5.0  268.1   331.5
     310  0.086548     1711    73.4   3908.6   4781.0   4.9  261.6   320.0
     313  0.095278     1689    69.5   4055.1   4788.3   4.7  271.6   320.7
     315  0.103035     1501    75.2   3844.6   4812.0   5.0  257.5   322.3
     318  0.111615     1660    76.4   4243.7   4884.6   5.1  284.2   327.2
     321  0.119812     1586    71.5   4043.9   5116.9   4.8  270.9   342.7
     323  0.128231     1629    74.2   3923.9   4663.8   5.0  262.5   312.0
     326  0.136541     1608    75.4   4353.4   5060.8   5.0  289.5   336.5
     331  0.143405     1328    74.4   4255.2   5032.6   5.0  283.9   335.7
     335  0.149576     1194    72.6   3589.8   5075.6   4.8  239.6   338.8
     340  0.156202     1282    76.4   3452.9   4744.8   5.1  230.2   316.3
