# Digested data for unloaded_w4 experiment, run at 2026-04-21 04:33:42.903057
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005063      500    16.6     38.9    281.6   1.0    2.3    16.9
      72  0.010126      500    16.0     32.8     34.6   1.0    2.0     2.2
      92  0.015189      500    15.7     33.4     34.6   1.0    2.1     2.2
     119  0.020252      500    15.6     33.7     41.5   1.0    2.2     2.7
     154  0.025315      500    15.4     33.0     43.7   1.0    2.1     2.8
     199  0.030378      500    15.3     33.3     39.5   1.0    2.2     2.6
     222  0.035441      500    15.2     32.1     48.3   1.0    2.1     3.2
     227  0.040503      500    15.2     32.8    230.5   1.0    2.2    15.2
     232  0.045566      500    15.0     32.6     34.8   1.0    2.2     2.3
     237  0.050629      500    14.9     32.5     35.6   1.0    2.2     2.4
     243  0.055692      500    14.8     32.6     34.2   1.0    2.2     2.3
     248  0.060755      500    14.7     34.1     45.9   1.0    2.3     3.1
     254  0.065818      500    14.6     31.7     33.5   1.0    2.2     2.3
     259  0.070881      500    14.6     31.7     38.6   1.0    2.2     2.7
     265  0.075944      500    14.5     30.9     31.6   1.0    2.1     2.2
     271  0.081007      500    14.6     31.7    227.6   1.0    2.2    15.5
     279  0.086070      500    14.6     31.7     33.2   1.0    2.2     2.3
     288  0.091133      500    14.6     31.8     33.4   1.0    2.2     2.3
     297  0.096196      500    14.6     32.0     42.4   1.0    2.2     2.9
     303  0.101259      500    14.8     31.7     32.9   1.0    2.1     2.2
     305  0.106322      500    14.6     31.9     50.2   1.0    2.2     3.4
     308  0.111385      500    14.7     31.7     33.6   1.0    2.2     2.3
     310  0.116447      500    14.6     33.3     48.7   1.0    2.3     3.3
     313  0.121510      500    14.6     32.0    225.4   1.0    2.2    15.4
     315  0.126573      500    14.6     32.1     49.1   1.0    2.2     3.4
     318  0.131636      500    14.6     31.6     33.7   1.0    2.2     2.3
     321  0.136699      500    14.6     31.8     32.9   1.0    2.2     2.3
     323  0.141762      500    14.6     30.9     33.5   1.0    2.1     2.3
     326  0.146825      500    14.6     31.5     41.4   1.0    2.2     2.8
     331  0.151888      500    14.6     31.6     32.3   1.0    2.2     2.2
     335  0.156951      500    14.6     31.1     48.5   1.0    2.1     3.3
     340  0.162014      500    14.6     32.6    219.1   1.0    2.2    15.0
     345  0.167077      500    14.6     31.4     32.8   1.0    2.2     2.3
     350  0.172140      500    14.6     31.4     46.2   1.0    2.2     3.2
     355  0.177203      500    14.6     31.4     34.1   1.0    2.1     2.3
     360  0.182266      500    14.6     32.7     33.1   1.0    2.2     2.3
     365  0.187328      500    14.7     31.3     33.0   1.0    2.1     2.2
     371  0.192391      500    14.8     31.9     33.9   1.0    2.2     2.3
     376  0.197454      500    14.7     32.2     34.3   1.0    2.2     2.3
     385  0.202517      500    14.8     32.2    232.5   1.0    2.2    15.7
     395  0.207580      500    14.8     32.0     33.2   1.0    2.2     2.2
     405  0.212643      500    14.8     31.5     33.1   1.0    2.1     2.2
     415  0.217706      500    14.7     31.9     32.4   1.0    2.2     2.2
     425  0.222769      500    14.8     31.8     32.4   1.0    2.1     2.2
     430  0.227832      500    14.8     31.8     33.2   1.0    2.1     2.2
     435  0.232895      500    14.8     31.4     32.7   1.0    2.1     2.2
     441  0.237958      500    14.7     31.7     32.8   1.0    2.2     2.2
     446  0.243021      500    14.8     32.0    220.0   1.0    2.2    14.8
     452  0.248084      500    14.9     31.8     35.0   1.0    2.1     2.3
     457  0.253147      500    14.9     31.9     40.4   1.0    2.1     2.7
     463  0.258210      500    14.8     31.6     35.8   1.0    2.1     2.4
     468  0.263272      500    14.8     32.1     43.3   1.0    2.2     2.9
     474  0.268335      500    14.8     31.3     38.2   1.0    2.1     2.6
     480  0.273398      500    14.8     32.4     34.0   1.0    2.2     2.3
     491  0.278461      500    14.9     32.5    228.4   1.0    2.2    15.3
