# Digested data for dctcp_tfo_w4 experiment, run at 2026-04-21 05:48:31.542256
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002190     3485   253.5  20844.1 171888.0  15.6 1285.1 10597.3
      72  0.004463     3617   269.1  15521.0 133052.4  17.3  996.9  8545.4
      92  0.007476     4796   262.4  14978.3 104367.8  17.1  975.8  6799.2
     119  0.009687     3518   256.4  12540.7 310678.6  17.0  829.4 20547.5
     154  0.011911     3539   262.3  15007.4 125194.8  17.5  998.5  8329.7
     199  0.014187     3622   264.9  18027.3 174064.6  17.6 1198.6 11573.4
     222  0.017450     5193   261.3  18640.1  90905.9  17.5 1246.0  6076.6
     227  0.020101     4219   264.8  18333.6 156241.6  17.9 1240.4 10571.2
     232  0.022730     4184   260.5  15531.0  70877.1  17.7 1058.0  4828.1
     237  0.025360     4186   259.3  20937.2 126326.5  17.8 1435.0  8658.4
     243  0.028054     4287   253.9  18083.8 137317.2  17.4 1239.5  9411.7
     248  0.030695     4203   274.2  18587.1 160098.9  18.9 1283.6 11056.6
     254  0.033310     4162   261.3  21119.0 153251.0  18.1 1463.5 10620.3
     259  0.035998     4278   261.3  14311.0 138173.6  18.1  989.7  9555.6
     265  0.038530     4029   257.0  17130.8 121118.3  17.9 1191.3  8422.7
     271  0.041102     4093   257.6  12706.1 149089.6  17.9  885.4 10389.5
     279  0.044426     5290   259.6  18098.1  73085.5  18.0 1255.1  5068.3
     288  0.047661     5148   253.8  16220.6  66741.2  17.7 1130.4  4651.0
     297  0.050894     5146   270.5  17977.7 148611.6  18.8 1247.6 10313.1
     303  0.060577    15409   259.0  17108.0 114641.1  17.9 1184.8  7939.1
     305  0.069229    13770   259.4  14910.2 109962.9  17.9 1029.0  7588.9
     308  0.077647    13397   256.3  16358.9 129612.3  17.8 1133.7  8982.1
     310  0.086303    13775   260.4  14600.0 112863.5  18.0 1009.0  7799.8
     313  0.094732    13414   264.8  20163.5 129944.1  18.2 1386.8  8937.0
     315  0.103157    13408   261.8  15210.5 123368.4  18.2 1057.0  8573.2
     318  0.111876    13876   262.2  17644.1 150638.0  18.2 1227.8 10482.8
     321  0.120303    13410   256.4  16629.6 146113.8  17.8 1151.6 10118.7
     323  0.128933    13735   261.8  16756.1 106456.7  18.1 1160.4  7372.3
     326  0.137459    13569   260.6  19308.4 112803.3  18.1 1341.8  7839.0
     331  0.143937    10308   258.5  17689.6 119616.1  17.9 1227.6  8300.9
     335  0.150510    10461   262.1  16911.4 116948.1  18.2 1172.0  8104.5
     340  0.157001    10330   258.3  18509.0  99509.7  17.9 1280.9  6886.5
     345  0.163610    10518   256.4  20658.9 131596.2  17.7 1423.8  9069.3
     350  0.170136    10385   261.4  15185.0  71409.3  18.1 1053.8  4955.5
     355  0.176689    10429   258.3  18482.9 150642.0  17.9 1277.3 10410.6
     360  0.183000    10044   264.1  16812.3  88997.3  18.3 1164.3  6163.2
     365  0.189599    10502   264.1  19451.6 104379.0  18.1 1333.2  7154.1
     371  0.196195    10497   259.5  17466.4  96118.0  17.9 1205.4  6633.4
     376  0.202766    10457   261.0  14817.4  85782.7  18.0 1024.0  5928.3
     385  0.206760     6356   257.8  16326.8  90722.2  17.8 1129.9  6278.4
     395  0.210754     6356   257.1  17817.0  90210.1  17.9 1238.2  6268.9
     405  0.214910     6615   262.6  17200.8 105695.5  18.2 1195.3  7345.1
