# Digested data for dctcp_w4 experiment, run at 2026-04-20 22:52:58.093296
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009932      531  2056.4 1034006.7 1087982.5 130.4 65885.8 68081.8
     227  0.019658      520  2109.2 1024900.9 1065154.7 141.2 69049.7 71679.3
     248  0.030320      570  2188.4 1029650.0 1055156.1 151.0 71134.6 71681.8
     271  0.040682      554  2117.0 1028669.9 2033713.9 147.0 71676.2 141722.2
     297  0.050334      516  2075.3 1031183.1 2033952.3 144.5 71794.3 141640.1
     303  0.059705      501  2086.6 1028198.1 2046511.6 145.1 71502.0 142316.5
     308  0.077119      931  2036.5 1028809.6 3052772.0 142.0 71644.1 212588.6
     313  0.093803      892  2084.2 1033543.8 2042571.8 145.2 72024.0 142339.5
     318  0.110693      903  2047.3 1028074.8 1143222.1 143.0 71692.8 79833.9
     323  0.128201      936  2155.7 1035826.7 2040048.1 149.2 72091.0 140887.3
     331  0.143782      833  2054.8 1034513.1 3051341.5 143.2 72141.8 212637.0
     340  0.157866      753  2024.7 1035624.6 2044095.1 140.8 72018.4 142346.5
     350  0.170941      699  2020.9 1033781.0 2071665.7 140.8 72040.5 144366.9
     360  0.184782      740  2106.6 1029676.7 2041724.9 146.6 71654.6 142082.5
     371  0.197351      672  2177.2 1034457.6 3040260.0 151.4 71937.2 211422.8
     385  0.208013      570  2123.9 1037302.2 2103158.0 147.1 71844.0 145346.1
     415  0.220003      641  2095.5 1032722.1 2127633.8 145.0 71468.7 147241.1
     435  0.232404      663  1980.5 1031509.6 1114725.7 137.4 71558.4 77357.8
     452  0.243832      611  2145.2 1030694.0 3040763.1 149.2 71556.1 211268.2
     468  0.256121      657  2066.5 1031661.9 3050262.7 142.9 71543.8 210944.9
     491  0.282476     1409  2103.9 1030317.1 2043277.2 145.7 71346.3 141501.2
     502  0.301498     1017  2157.6 1031204.7 1096498.6 149.1 71265.0 75777.4
     513  0.322503     1123  2130.0 1028962.2 1071960.6 147.2 71110.0 74081.6
     525  0.341451     1013  2134.6 1031191.9 2037347.5 147.4 71214.9 140700.8
     537  0.360848     1037  2087.6 1033323.5 2040448.9 144.1 71312.9 140817.7
     549  0.380618     1057  2147.6 1027384.5 1068488.7 147.9 70756.5 73587.4
