# Digested data for dctcp_load_aware_w4 experiment, run at 2026-04-20 22:52:58.093296
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009382      574  2736.1 1037012.9 1081894.2 170.4 66396.5 69954.5
     227  0.019026      590  2606.7 1029436.7 1201558.6 175.4 69074.1 81241.3
     248  0.029388      634  2678.9 1037352.9 1167141.7 185.5 71145.7 80715.2
     265  0.037593      502  2731.2 1032536.9 1155106.6 190.3 71717.6 80215.7
     288  0.047646      615  2574.2 1025697.8 2052948.6 179.3 71403.4 143062.6
     303  0.060836      807  2571.2 1028312.9 2062409.7 178.8 71509.9 143621.8
     305  0.069629      538  2529.4 1022539.2 1192515.9 176.1 71207.5 83044.3
     308  0.078488      542  2741.1 1029682.7 2042417.4 191.3 71855.0 142527.4
     310  0.086988      520  2686.5 1028877.8 1131776.7 187.2 71698.8 78869.5
     313  0.095422      516  2484.6 1025753.8 1122936.9 173.1 71481.1 78253.4
     315  0.103758      510  2659.1 1026752.6 2065378.9 185.7 71700.6 144230.4
     321  0.120691     1036  2737.8 1030894.3 1206595.0 189.9 71434.0 83328.4
     323  0.129370      531  2572.9 1061425.3 1171745.5 179.5 74070.2 81768.7
     326  0.138049      531  2992.8 1028258.1 1039241.8 208.6 71655.6 72421.0
     335  0.150619      769  2792.7 1029422.6 1079426.8 194.8 71756.0 75273.8
     345  0.164250      834  2683.7 1031212.6 2173716.6 186.6 71711.6 151478.5
     355  0.178160      851  2692.6 1031438.3 1125124.9 187.7 71927.4 78296.8
     365  0.191922      842  2619.4 1027441.6 2053209.2 182.2 71499.1 142782.3
     376  0.204704      782  2749.6 1029944.6 1118277.7 191.2 71581.7 77550.5
     405  0.216718      735  2729.6 1026156.3 1042249.7 188.7 71014.3 72028.3
     425  0.225135      515  2700.4 1025886.2 2035702.4 186.9 71143.3 141172.1
     441  0.237655      766  2669.1 1030598.5 2053377.7 185.2 71569.3 142595.7
     452  0.246024      512  2752.5 1043121.4 1170565.6 191.0 72489.3 81345.8
     468  0.257923      728  2829.6 1027402.3 1067584.2 195.8 71064.1 74035.0
     491  0.285628     1695  2616.1 1030472.6 1132335.4 181.2 71391.0 78416.6
     502  0.304817     1174  2757.0 1026477.8 1194163.6 190.5 70938.3 82526.9
     513  0.324300     1192  2642.3 1029981.7 1089371.3 182.6 71180.5 75284.8
     525  0.342999     1144  2604.0 1028264.8 1081815.4 179.8 71012.8 74711.0
     537  0.362743     1208  2739.8 1027704.8 1108036.4 189.1 70925.1 76469.0
     549  0.382030     1180  2608.7 1026906.2 1110813.4 179.7 70723.6 76502.3
     561  0.401889     1215  2709.3 1028949.8 2039354.3 186.6 70864.3 140451.4
     574  0.422010     1231  2775.9 1027517.4 1064315.3 191.2 70765.7 73300.0
     587  0.439875     1093  2647.5 1024570.8 1039441.6 181.7 70320.6 71341.2
     600  0.459277     1187  2560.3 1029159.0 1106189.7 175.7 70635.5 75922.4
     615  0.470669      697  2642.6 1027335.3 1135321.4 181.4 70431.5 77815.0
     630  0.482388      717  2610.6 1030704.9 1134969.4 178.8 70446.6 77525.2
     646  0.493797      698  2656.9 1033182.4 2040793.5 181.2 70620.8 139493.7
     662  0.504863      677  2754.1 1026522.3 1076660.2 187.1 69744.9 73242.2
     679  0.517138      751  2645.3 1030980.1 2175371.7 179.6 69944.4 147683.1
     696  0.527435      630  2718.4 1033489.3 1141919.9 184.4 70091.4 77313.5
     713  0.537732      630  2690.3 1028707.7 1110783.8 181.8 69507.3 75154.5
     731  0.548013      629  2660.3 1029330.7 2048217.5 179.5 69567.6 138206.3
     762  0.561040      797  2693.0 1026275.7 1039411.3 181.6 69356.9 70210.1
     787  0.570520      580  2589.5 1027947.4 2040507.4 173.9 69128.9 137038.8
     833  0.581112      648  2651.1 1027149.5 1092125.8 177.9 68982.5 73297.0
     885  0.589807      532  2561.1 1016861.8 1044414.8 171.3 68108.6 70189.2
     976  0.600856      676  2575.5 1031996.9 2052777.1 171.5 68603.9 136669.6
    1085  0.611938      678  2649.3 1020021.9 2055763.0 174.0 67106.7 134804.1
    1226  0.623396      701  2612.1 1028118.2 1228626.9 170.2 66957.7 79625.9
    1357  0.634592      685  2614.7 1022140.2 1038991.1 167.2 65724.8 66457.2
    1484  0.644301      594  2542.5 1027804.5 2065764.1 126.7 63861.7 129629.9
    1585  0.656380      739  2652.3 1029549.2 1036390.1 111.8 43386.4 43673.3
    1664  0.668508      742  2704.7 1028444.9 2053613.4 114.2 43431.0 86796.8
    2412  0.677580      555  2592.4 1018976.6 1033401.9 109.1 42773.5 43511.7
    3544  0.686439      542  2467.0 1024110.4 1033007.2 100.3 42959.2 43133.1
    5210  0.694627      501  2822.3 1024377.4 2052975.3 104.4 39732.8 75895.6
    6653  0.703388      536  2539.7 1025900.2 2055549.4  91.0 37808.8 76018.8
   10373  0.712182      538  2746.9 1027882.4 2060216.6  88.0 33748.9 67459.6
   24115  0.720518      510  2959.4 1022922.8 1039700.1  66.6 24390.0 27280.4
   36322  0.731158      651  2805.3 1026696.6 2053438.2  40.9 15544.2 30525.3
   39327  0.739478      509  2886.1 1029932.8 1083377.7  34.7 12629.6 13216.2
   42062  0.750511      675  2930.6 1029574.6 1033004.2  31.2 11984.5 12123.0
   44531  0.761674      683  2766.1 1024343.5 1085710.9  31.1 11557.2 12080.9
