# Digested data for unloaded_w4 experiment, run at 2026-04-20 22:52:58.093296
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005172      500    16.4     34.8     79.8   1.0    2.1     4.9
      72  0.010344      500    16.0     33.1     46.4   1.0    2.1     2.9
      92  0.015516      500    15.7     33.3     35.2   1.0    2.1     2.2
     119  0.020688      500    15.5     33.6    241.2   1.0    2.2    15.6
     154  0.025860      500    15.1     32.9     47.4   1.0    2.2     3.1
     199  0.031032      500    15.1     30.2     31.6   1.0    2.0     2.1
     222  0.036204      500    14.9     32.0     45.5   1.0    2.2     3.1
     227  0.041376      500    14.8     31.5     32.8   1.0    2.1     2.2
     232  0.046548      500    14.7     30.5     32.2   1.0    2.1     2.2
     237  0.051720      500    14.6     30.3     32.5   1.0    2.1     2.2
     243  0.056892      500    14.5     30.6     32.3   1.0    2.1     2.2
     248  0.062064      500    14.4     30.8     32.3   1.0    2.1     2.2
     254  0.067236      500    14.4     31.2    225.9   1.0    2.2    15.7
     259  0.072408      500    14.4     30.8     31.6   1.0    2.1     2.2
     265  0.077580      500    14.3     30.7     31.6   1.0    2.1     2.2
     271  0.082752      500    14.3     29.2     31.4   1.0    2.0     2.2
     279  0.087924      500    14.4     31.4     34.1   1.0    2.2     2.4
     288  0.093096      500    14.4     31.0     31.9   1.0    2.2     2.2
     297  0.098268      500    14.4     31.4     46.6   1.0    2.2     3.2
     303  0.103440      500    14.4     29.9    221.8   1.0    2.1    15.4
     305  0.108612      500    14.4     31.7     32.2   1.0    2.2     2.2
     308  0.113784      500    14.3     30.4     32.3   1.0    2.1     2.3
     310  0.118956      500    14.3     31.1     31.8   1.0    2.2     2.2
     313  0.124129      500    14.3     31.5     32.0   1.0    2.2     2.2
     315  0.129301      500    14.3     30.1     32.2   1.0    2.1     2.2
     318  0.134473      500    14.3     31.0     31.6   1.0    2.2     2.2
     321  0.139645      500    14.5     31.9     32.0   1.0    2.2     2.2
     323  0.144817      500    14.3     30.3     32.3   1.0    2.1     2.3
     326  0.149989      500    14.3     31.7    228.8   1.0    2.2    15.9
     331  0.155161      500    14.3     30.7     38.2   1.0    2.1     2.7
     335  0.160333      500    14.4     30.5     32.0   1.0    2.1     2.2
     340  0.165505      500    14.4     31.5     32.2   1.0    2.2     2.2
     345  0.170677      500    14.3     30.4     32.0   1.0    2.1     2.2
     350  0.175849      500    14.3     30.6     32.0   1.0    2.1     2.2
     355  0.181021      500    14.4     31.4     32.4   1.0    2.2     2.3
     360  0.186193      500    14.4     31.0     32.3   1.0    2.2     2.3
     365  0.191365      500    14.4     31.7    224.8   1.0    2.2    15.6
     371  0.196537      500    14.4     31.5     32.4   1.0    2.2     2.2
     376  0.201709      500    14.4     31.6     32.8   1.0    2.2     2.3
     385  0.206881      500    14.5     30.0     32.2   1.0    2.1     2.2
     395  0.212053      500    14.5     32.0     35.9   1.0    2.2     2.5
     405  0.217225      500    14.4     29.5     32.4   1.0    2.0     2.2
     415  0.222397      500    14.4     32.0     40.8   1.0    2.2     2.8
     425  0.227569      500    14.4     31.9     33.2   1.0    2.2     2.3
     430  0.232741      500    14.4     30.9     32.1   1.0    2.1     2.2
     435  0.237913      500    14.4     31.8    225.4   1.0    2.2    15.6
     441  0.243085      500    14.4     29.9     32.1   1.0    2.1     2.2
     446  0.248257      500    14.4     31.0     31.9   1.0    2.2     2.2
     452  0.253429      500    14.4     31.5     32.1   1.0    2.2     2.2
     457  0.258601      500    14.5     31.8     32.4   1.0    2.2     2.2
