# Digested data for unloaded_w4 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.006134      500    16.6     90.3  15008.7   1.0    5.4   901.4
      72  0.012267      500    16.2     37.4  26189.6   1.0    2.3  1615.6
      92  0.018401      500    15.8     37.4  15572.3   1.0    2.4   984.3
     119  0.024535      500    15.9     67.5  15339.5   1.0    4.3   966.0
     154  0.030668      500    15.9     34.8  14988.1   1.0    2.2   940.9
     199  0.036802      500    16.3     35.2  15563.7   1.0    2.2   956.0
     222  0.042936      500    16.1     48.9  25779.3   1.0    3.0  1604.2
     227  0.049070      500    16.3     67.9  15357.2   1.0    4.2   942.7
     232  0.055203      500    16.1     38.1  15110.3   1.0    2.4   936.8
     237  0.061337      500    16.0     34.0  15268.3   1.0    2.1   956.7
     243  0.067471      500    15.8  14725.1  15523.2   1.0  930.2   980.6
     248  0.073604      500    15.9     35.9  14965.8   1.0    2.3   939.5
     254  0.079738      500    16.0    226.6  15595.6   1.0   14.1   972.9
     259  0.085872      500    15.8     33.6  15480.1   1.0    2.1   978.5
     265  0.092005      500    15.8     33.4     47.9   1.0    2.1     3.0
     271  0.098139      500    15.7     35.0  15750.1   1.0    2.2  1004.5
     279  0.104273      500    15.7     33.2  14957.8   1.0    2.1   953.3
     288  0.110406      500    15.7     33.1  15706.4   1.0    2.1  1001.0
     297  0.116540      500    15.6     46.8  15286.5   1.0    3.0   978.6
     303  0.122674      500    15.6     37.4  15470.9   1.0    2.4   990.5
     305  0.128807      500    15.6     33.5  14907.8   1.0    2.1   953.8
     308  0.134941      500    15.6     35.2  15096.4   1.0    2.3   966.5
     310  0.141075      500    15.5     32.8  15784.2   1.0    2.1  1016.4
     313  0.147209      500    15.8  14744.5  15128.7   1.0  934.4   958.7
     315  0.153342      500    16.2     98.1  15766.2   1.0    6.0   971.4
     318  0.159476      500    16.1     88.4  15632.4   1.0    5.5   969.1
     321  0.165610      500    16.3     33.9  15372.1   1.0    2.1   941.9
     323  0.171743      500    16.2     34.0     41.4   1.0    2.1     2.6
     326  0.177877      500    16.0     37.5  15072.6   1.0    2.4   943.8
     331  0.184011      500    15.9     38.9  15597.6   1.0    2.5   982.8
     335  0.190144      500    16.0     32.7     34.1   1.0    2.0     2.1
     340  0.196278      500    16.0     96.9  15659.3   1.0    6.0   976.3
     345  0.202412      500    16.3     33.2     35.3   1.0    2.0     2.2
     350  0.208545      500    16.1     33.5  15017.0   1.0    2.1   933.9
     355  0.214679      500    16.3  14832.9  15524.7   1.0  910.0   952.4
     360  0.220813      500    16.8     37.2  15337.0   1.0    2.2   914.5
     365  0.226947      500    16.7     34.4  15098.0   1.0    2.1   905.7
     371  0.233080      500    16.8     34.9  15487.2   1.0    2.1   924.1
     376  0.239214      500    16.8     36.1  15702.1   1.0    2.2   935.2
     385  0.245348      500    16.8     48.1  15238.8   1.0    2.9   908.2
     395  0.251481      500    15.9     33.0  14749.0   1.0    2.1   926.4
     405  0.257615      500    15.9    114.2  15324.9   1.0    7.2   960.8
     415  0.263749      500    16.0     33.8  15153.5   1.0    2.1   948.3
     425  0.269882      500    15.8     33.6  15179.0   1.0    2.1   960.1
     430  0.276016      500    15.8     31.9     33.5   1.0    2.0     2.1
     435  0.282150      500    16.0     33.1  15372.2   1.0    2.1   960.8
     441  0.288283      500    16.0     32.9  15472.4   1.0    2.1   967.6
     446  0.294417      500    16.1     93.4  15701.6   1.0    5.8   975.3
     452  0.300551      500    16.2     46.6  15064.5   1.0    2.9   931.1
     457  0.306684      500    16.0     33.5  15555.7   1.0    2.1   974.7
     463  0.312818      500    15.8     34.8  15040.7   1.0    2.2   949.5
     468  0.318952      500    15.7     33.7     48.0   1.0    2.1     3.1
     474  0.325086      500    15.5     32.7  14915.8   1.0    2.1   962.9
     480  0.331219      500    15.3     32.4     48.3   1.0    2.1     3.2
     491  0.337353      500    15.3     38.2  15499.2   1.0    2.5  1009.7
     502  0.343487      500    15.4     32.3     33.0   1.0    2.1     2.1
     513  0.349620      500    15.4     33.6  14627.8   1.0    2.2   950.5
     525  0.355754      500    15.4     38.3  15429.9   1.0    2.5  1003.9
     537  0.361888      500    15.3     33.2  14618.4   1.0    2.2   952.3
     549  0.368021      500    15.4     43.6  15497.9   1.0    2.8  1007.0
     561  0.374155      500    15.5     33.2  15243.7   1.0    2.1   986.0
     574  0.380289      500    15.5     30.6  15512.8   1.0    2.0  1000.2
     587  0.386422      500    15.4     31.2     33.9   1.0    2.0     2.2
     600  0.392556      500    15.5     33.5  15510.6   1.0    2.2  1000.7
     607  0.398690      500    15.5     32.9    229.4   1.0    2.1    14.8
     615  0.404824      500    15.5     35.5  15531.7   1.0    2.3  1000.1
     623  0.410957      500    15.6     30.7     33.9   1.0    2.0     2.2
     630  0.417091      500    15.6     98.9  15750.9   1.0    6.4  1011.6
     638  0.423225      500    15.8     33.0  15537.2   1.0    2.1   984.6
     646  0.429358      500    16.0  15095.8  15710.5   1.0  945.3   983.7
     654  0.435492      500    16.1     36.3  15506.3   1.0    2.2   961.9
     662  0.441626      500    16.1     32.9  15356.5   1.0    2.0   950.9
     671  0.447759      500    16.6     40.3  15718.1   1.0    2.4   944.6
     679  0.453893      500    16.7     34.5  15364.6   1.0    2.1   920.0
     685  0.460027      500    17.0     82.2  15728.2   1.0    4.8   927.4
     690  0.466160      500    17.7    255.1  15851.1   1.0   14.4   895.5
     696  0.472294      500    18.0     38.0  14747.4   1.0    2.1   817.5
     702  0.478428      500    17.5     35.7  14723.4   1.0    2.0   843.3
     707  0.484562      500    17.3     41.9  15457.9   1.0    2.4   893.0
     713  0.490695      500    16.7     34.8  15281.7   1.0    2.1   916.7
     719  0.496829      500    16.6     84.2  15418.8   1.0    5.1   931.6
     725  0.502963      500    16.7     34.6  15620.4   1.0    2.1   935.9
     731  0.509096      500    16.6     34.5  15213.1   1.0    2.1   914.3
     737  0.515230      500    16.9     44.1  15364.1   1.0    2.6   911.8
     749  0.521364      500    17.5    251.7  15757.1   1.0   14.4   898.9
     762  0.527497      500    17.7     37.1  15044.0   1.0    2.1   849.0
     774  0.533631      500    17.9     43.9  15751.1   1.0    2.4   878.0
     787  0.539765      500    18.3     36.5    264.5   1.0    2.0    14.4
     800  0.545898      500    18.1     37.1  15637.1   1.0    2.1   866.3
     816  0.552032      500    17.7     35.8  15312.5   1.0    2.0   864.6
     833  0.558166      500    17.7     36.6  15244.5   1.0    2.1   861.3
     850  0.564299      500    17.4     34.2     36.6   1.0    2.0     2.1
     867  0.570433      500    17.3     35.0  15604.2   1.0    2.0   903.0
     885  0.576567      500    17.2     55.5  15739.0   1.0    3.2   912.4
     914  0.582701      500    17.4     99.2  15642.2   1.0    5.7   897.9
     945  0.588834      500    17.6     88.3  15731.4   1.0    5.0   895.4
     976  0.594968      500    17.9     37.0  15835.1   1.0    2.1   884.6
    1009  0.601102      500    18.2     37.8  15594.0   1.0    2.1   854.5
    1042  0.607235      500    18.4     48.8  15050.3   1.0    2.6   815.7
    1085  0.613369      500    18.3    237.7  15614.2   1.0   13.0   854.2
    1130  0.619503      500    18.2     35.0     36.1   1.0    1.9     2.0
    1177  0.625636      500    18.0     45.3  14667.9   1.0    2.5   815.8
    1226  0.631770      500    18.0     37.4  15787.2   1.0    2.1   877.6
    1277  0.637904      500    18.2     34.8     37.3   1.0    1.9     2.0
    1316  0.644037      500    18.2     35.8     42.0   1.0    2.0     2.3
    1357  0.650171      500    17.9     40.3  15553.5   1.0    2.2   868.4
    1399  0.656305      500    18.2     40.5  15549.8   1.0    2.2   855.3
    1484  0.667480      911    28.2    178.9  30737.9   1.0    6.3  1083.9
    1534  0.673614      500    28.1    164.1  14874.2   1.0    5.8   529.9
    1559  0.679748      500    26.8    107.6  29707.5   1.0    4.0  1107.7
    1637  0.691635      969    29.6    202.8  30949.2   1.0    7.3  1082.6
    1664  0.697769      500    27.7    154.3  30725.6   1.0    5.6  1108.0
    2091  0.708269      856    28.4    171.6  30906.8   1.0    6.1  1081.4
    2412  0.714403      500    28.6    168.6  30387.9   1.0    5.9  1064.0
    2742  0.720537      500    68.2    192.6  30056.3   1.0    2.8   440.9
    3118  0.726671      500    28.2    143.2  14620.5   1.0    5.1   517.7
    4030  0.738717      982    29.2    163.2  31344.4   1.0    5.6  1064.0
    4582  0.744851      500    29.9    155.3  30242.8   1.0    5.2  1009.8
    5652  0.755867      898    31.8    188.4  30152.0   1.0    5.1  1011.6
    6132  0.762001      500    29.4    148.8    301.0   1.0    5.1    10.2
