# Digested data for dctcp_w4 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002314      685   472.6  11473.3  44352.0  28.4  689.1  2663.8
      72  0.004499      647   467.0  13812.3 168008.1  28.8  852.1 10364.5
      92  0.007232      809   432.0  10915.2 172035.0  27.3  690.0 10874.5
     119  0.009296      611   445.9  11190.9 134629.3  28.1  704.7  8477.9
     154  0.012035      811   406.6  13358.9 138909.4  25.5  838.6  8720.0
     199  0.013940      564   452.0   8276.6  46769.1  27.8  508.4  2872.8
     222  0.016856      863   472.3  11035.5  54991.9  29.4  686.7  3422.0
     227  0.019271      715   441.7  12677.2 127948.9  27.1  778.2  7854.4
     232  0.022385      922   451.9  11377.5  45243.3  28.0  705.4  2804.9
     237  0.025266      853   470.0  10674.8 131178.4  29.5  668.8  8219.2
     243  0.028134      849   448.2  14795.5 151312.9  28.3  934.6  9558.6
     248  0.030982      843   397.7  14754.9 130351.3  25.0  926.2  8182.8
     254  0.033573      767   451.8  14702.0 202961.3  28.2  917.2 12661.3
     259  0.035940      701   453.6  13961.0  39919.4  28.7  882.5  2523.3
     265  0.038467      748   467.3  12742.2 117033.3  29.6  806.0  7402.5
     271  0.041034      760   490.6  32731.7 184134.0  31.3 2087.5 11743.2
     279  0.044007      880   497.0  14480.0 131744.2  31.7  922.9  8396.7
     288  0.046962      875   508.7  11182.8  76759.2  32.4  712.7  4892.2
     297  0.050192      956   448.2  11836.8 129375.5  28.7  757.8  8282.7
     303  0.058961     2596   432.6  12722.4  58646.7  27.7  814.5  3754.6
     305  0.067240     2451   440.8  12241.0  42715.9  28.2  783.2  2732.9
     308  0.076441     2724   470.3  10716.9 126488.8  30.1  686.1  8097.9
     310  0.085024     2541   462.3  12293.8  60368.4  29.8  791.6  3887.2
     313  0.093479     2503   435.6  11395.7 119871.8  27.6  722.2  7596.4
     315  0.102363     2630   439.2  12487.2  85261.8  27.1  769.4  5253.3
     318  0.111324     2653   454.4  12577.3  49238.6  28.2  779.7  3052.6
     321  0.119809     2512   456.8   9971.0 118293.6  28.0  611.0  7248.4
     323  0.128916     2696   457.4  12505.9  91989.2  28.2  772.0  5678.3
     326  0.138367     2798   450.9  12483.6  47078.0  28.2  781.7  2947.9
     331  0.144985     1959   490.4  14349.4  39509.1  30.9  904.2  2489.5
     335  0.151818     2023   450.3  10602.1  62819.8  28.1  662.6  3926.2
     340  0.157851     1786   475.6  12070.2  50363.4  29.7  752.5  3139.9
     345  0.164904     2088   462.4  12627.8  32061.0  28.3  773.8  1964.5
     350  0.171650     1997   493.9  15230.9 148971.6  30.7  947.2  9264.4
     355  0.177618     1767   468.7  13237.9 172039.1  28.8  812.1 10554.5
     360  0.184094     1917   450.9  10385.6  53263.0  26.9  619.3  3176.1
     365  0.190785     1981   457.3  11188.1 100871.8  27.4  671.2  6051.1
     371  0.197909     2109   439.0  11422.5  43884.6  26.2  681.5  2618.4
     376  0.204682     2005   429.2  11676.3 170534.5  25.6  695.4 10156.9
     385  0.209009     1281   493.8  10582.5  15324.2  29.4  630.7   913.2
     395  0.213282     1265   467.3  10753.9  30246.9  29.4  675.5  1899.9
     405  0.217700     1308   461.9  16740.7 139728.4  29.0 1049.6  8760.4
     415  0.221628     1163   424.5  12342.0 151350.6  26.6  772.3  9471.3
     425  0.225773     1227   428.2  10236.7  15985.9  27.1  647.5  1011.1
     430  0.229806     1194   442.4  10435.5  18304.1  28.0  660.5  1158.5
     435  0.233806     1184   446.8  11956.9  52491.7  27.9  747.3  3280.7
     441  0.238153     1287   486.9  10095.2  41142.0  30.4  631.3  2573.0
     446  0.242152     1184   474.7  12402.8 171952.2  29.5  770.4 10680.3
     452  0.246496     1286   454.8  10881.6  53802.3  28.1  672.5  3325.2
     457  0.250658     1232   433.5  10024.7  25066.5  27.2  628.1  1570.6
     463  0.255046     1299   495.0  14742.7 104515.7  31.2  930.7  6598.2
     468  0.258866     1131   500.7  14366.3  70361.0  31.9  914.5  4478.7
     474  0.263004     1225   433.9  11595.6  24486.3  28.0  748.6  1580.8
     480  0.266574     1057   447.7  14454.2  52161.1  29.2  942.9  3402.6
     491  0.285909     5724   466.8  12359.0  56040.6  30.4  805.1  3650.9
     502  0.304900     5622   450.4  12681.0 113259.9  29.3  825.1  7368.9
     513  0.323991     5652   445.4  13062.6  58274.4  28.9  848.8  3786.5
     525  0.343407     5748   456.3  11660.1  52753.6  29.7  758.6  3432.2
     537  0.363786     6033   463.5  12317.7  84490.4  30.2  802.5  5504.3
     549  0.383175     5740   460.4  12626.1 140576.0  29.9  820.4  9134.2
     561  0.401189     5333   442.5  11198.1  58655.1  28.6  724.3  3794.0
     574  0.420453     5703   474.0  11271.9  29800.7  30.6  726.7  1921.4
     587  0.441744     6303   459.7  11384.5  55165.4  29.8  737.8  3575.2
     600  0.461092     5728   444.1  12195.0  93650.3  28.7  786.8  6042.0
     607  0.466794     1688   464.4  10736.0 150480.6  29.9  691.8  9695.9
     615  0.472938     1819   459.4  15847.5 131763.9  29.6 1020.4  8484.5
     623  0.478282     1582   464.0  12665.4 145089.7  29.8  812.4  9306.6
     630  0.483612     1578   462.0  12818.8 135484.4  29.7  823.3  8701.6
     638  0.488845     1549   449.0  12340.7 123845.4  28.5  782.0  7848.2
     646  0.494722     1740   448.5  12984.6 171755.0  28.1  813.1 10754.9
     654  0.501029     1867   451.7  11134.0  28914.6  28.0  690.7  1793.7
     662  0.506784     1704   483.7  12155.7 179410.2  30.0  752.7 11109.0
     671  0.512807     1783   433.7  12202.3 101719.0  26.1  733.3  6112.9
     679  0.518979     1827   445.6  11092.8  53603.8  26.7  664.2  3209.8
     685  0.522211      957   458.6  12853.9  74023.7  27.0  757.9  4364.6
     690  0.525636     1014   439.4  12131.9  37962.2  24.8  685.4  2144.8
     696  0.528967      986   475.3  14541.1 119043.4  26.3  806.0  6598.9
     702  0.532169      948   466.5  14162.3  49843.6  26.7  811.1  2854.7
     707  0.535669     1036   460.5  15451.2 130212.9  26.6  892.6  7522.4
     713  0.539307     1077   430.3  14227.0 154426.8  25.8  853.5  9263.8
     719  0.542999     1093   519.2  12417.2  37159.3  31.4  750.3  2245.3
     725  0.546745     1109   463.4  12657.4  48138.7  27.8  758.4  2884.3
     731  0.550082      988   473.1  12082.2  73381.9  28.4  726.1  4410.0
     737  0.553244      936   470.5  10419.5 116395.7  27.9  618.4  6907.8
     749  0.558608     1588   443.4  10580.8  52611.2  25.3  603.6  3001.2
     762  0.563549     1463   448.2  13709.6  41603.2  25.3  773.7  2347.8
     774  0.568886     1580   444.2  13866.2 101050.2  24.8  772.9  5632.7
     787  0.573842     1467   445.6  10832.5  43727.6  24.3  591.3  2386.9
     800  0.578446     1363   448.5  10939.8  40961.1  24.8  606.1  2269.3
     816  0.581449      889   440.2  11829.0  52227.5  24.9  667.9  2949.0
     833  0.584644      946   461.8  10930.0 203455.0  26.1  617.5 11494.6
     850  0.587569      866   443.2  14148.5 172923.4  25.4  811.7  9921.0
     867  0.590535      878   409.8  10963.5  27416.0  23.7  634.5  1586.6
     885  0.593531      887   469.9  12553.7 160490.0  27.2  727.7  9303.8
     914  0.597139     1068   426.7  12290.0  23103.6  24.5  705.5  1326.3
     945  0.600608     1027   511.6  15618.7 146270.6  29.1  888.9  8325.0
     976  0.604138     1045   450.2  10220.8  46818.9  25.1  571.0  2615.6
    1009  0.607543     1008   453.9  11287.3  30317.5  24.9  618.5  1661.2
    1042  0.610931     1003   444.3  15429.4 141016.5  24.1  836.3  7643.2
    1085  0.614508     1059   493.1  12214.4  41547.4  27.0  668.2  2272.8
    1130  0.618605     1213   448.4  11287.4  51002.3  24.6  619.8  2800.8
    1177  0.622230     1073   459.8  12604.3  16863.9  25.6  701.0   937.9
    1226  0.625733     1037   456.7  12962.8 147740.3  25.4  720.6  8212.4
    1277  0.629222     1033   492.1  11063.4  37710.4  27.0  607.5  2070.9
    1316  0.632265      901   419.0  10316.0  60632.7  23.1  567.8  3337.0
    1357  0.635528      966   448.8   8226.9  54559.4  25.1  459.3  3046.3
    1399  0.638443      863   474.1  15970.6 174664.7  26.1  878.5  9607.5
    1436  0.640926      735   439.0  11134.0 124852.4  15.3  387.8  4348.7
    1484  0.643939      892   449.1  10331.3 158096.4  16.0  367.9  5630.2
    1534  0.646638      799   467.6  11856.1 120897.7  16.7  422.4  4307.0
    1559  0.650323     1091   420.4   9672.5  55404.4  15.7  360.6  2065.8
    1585  0.654549     1251   455.6  11754.8  19056.1  12.1  312.6   506.8
    1611  0.659133     1357   477.9  14608.6  40107.6   4.5  138.4   380.1
    1637  0.663088     1171   475.0  11517.3  45341.2  17.0  412.1  1622.2
    1664  0.666861     1117   464.3  10219.9  41151.1  16.7  368.6  1484.0
    1865  0.669898      899   502.9  10990.2  32162.0  17.6  384.5  1125.3
    2091  0.672986      914   442.2  12013.7 187857.8  15.7  426.2  6664.0
    2412  0.676397     1010   500.9  12118.9  36827.0  17.5  424.3  1289.5
    2742  0.679251      845   480.5  15267.1 208025.4   7.0  224.0  3051.6
