# Digested data for homa_w5 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
    2860  0.048509      270    77.7    203.3 2858714.5   2.7    6.8 104523.4
    5720  0.097736      274    85.0    197.3 2015530.8   2.7    6.4 65227.5
    7150  0.123069      141    95.3 1114029.9 1130230.5   3.0 34565.0 35067.7
    8580  0.152354      163    98.7 1376200.8 2909264.9   3.0 41439.3 87602.1
   14700  0.180561      157   101.2    275.0 1443543.5   1.8    7.9 37195.1
   20580  0.217751      207   118.0    390.4 1272839.9   2.4    7.2 23462.5
   23520  0.251707      189   131.2    302.5 266299.8   2.1    4.7  3859.4
   26460  0.285483      188   138.8    344.1 1017568.9   2.4    5.8 17050.4
   30870  0.314589      162   145.1 136345.5 430012.7   2.2 2067.4  6520.3
   36750  0.343335      160   149.0 786100.9 2257759.1   1.8 10096.3 23278.3
   42630  0.372799      164   169.4 257827.1 1461075.1   1.6 2595.1 12993.1
   49980  0.404420      176   187.3    431.4    690.7   1.2    2.7     4.6
   57330  0.436400      178   199.7 1563470.9 1649208.7   1.2 9447.5 11226.7
   64680  0.468379      178   219.8 1588499.8 1623918.5   1.3 9532.0 10054.0
   70560  0.496047      154   227.6    378.6    541.0   1.3    2.2     3.2
   77910  0.527668      176   269.3 423552.6 1600266.4   1.2 1326.4  5011.3
  122010  0.554438      149   388.2 285644.6 1860267.6   1.9 1384.1  8741.0
  166110  0.582285      155  6842.1 1530205.2 2627225.5  17.4 4816.4  6681.7
  264600  0.607618      141  1216.5 1309833.8 1455676.2   2.2 2639.7  3150.5
  470400  0.633130      142 17130.1 1707857.5 1825852.6  21.4 2110.7  2324.0
  686490  0.659720      148 46490.5 1713520.9 2108925.2  39.0 1323.7  1787.2
  921690  0.688106      158 52502.0 1953196.5 2433964.6  30.8 1204.7  1278.4
 1000000  1.000000     1736 2443870.4 3929237.3 4835195.2 1202.9 1934.1  2380.0
