# Digested data for unloaded_w2 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
       8  0.013652      500    17.5     40.8    105.3   1.0    2.3     6.0
      32  0.027303      500    17.0     34.5     40.3   1.0    2.0     2.4
      34  0.040955      500    16.6     34.9     36.0   1.0    2.1     2.2
      36  0.054606      500    16.0     35.2     49.5   1.0    2.2     3.1
      38  0.068258      500    15.7     36.4    232.2   1.0    2.3    14.8
      40  0.081909      500    15.8     34.1     47.4   1.0    2.2     3.0
      43  0.095561      500    15.6     32.7     33.6   1.0    2.1     2.2
      46  0.109212      500    15.4     33.2     40.9   1.0    2.1     2.6
      49  0.122864      500    15.2     32.9     49.9   1.0    2.2     3.3
      53  0.136515      500    15.0     32.0    237.3   1.0    2.1    15.8
      58  0.150167      500    14.9     32.6     43.1   1.0    2.2     2.9
      64  0.163818      500    14.8     32.4     33.9   1.0    2.2     2.3
      71  0.177470      500    14.7     31.4     47.6   1.0    2.1     3.2
      80  0.191121      500    14.7     32.1     43.1   1.0    2.2     2.9
      91  0.204773      500    14.5     31.5     32.6   1.0    2.2     2.2
     107  0.218424      500    14.6     31.9     39.0   1.0    2.2     2.7
     128  0.232076      500    14.6     31.9     35.5   1.0    2.2     2.4
     135  0.245727      500    14.6     31.5     32.2   1.0    2.2     2.2
     142  0.259379      500    14.6     31.7     37.7   1.0    2.2     2.6
     151  0.273030      500    14.7     34.4    243.3   1.0    2.3    16.5
     160  0.286682      500    14.6     36.4     44.3   1.0    2.5     3.0
     171  0.300333      500    14.8     31.8     32.2   1.0    2.2     2.2
     183  0.313985      500    14.7     31.8     34.6   1.0    2.2     2.4
     197  0.327636      500    14.6     33.7     46.3   1.0    2.3     3.2
     213  0.341288      500    14.7     31.8     32.3   1.0    2.2     2.2
     233  0.354939      500    14.7     31.8    215.7   1.0    2.2    14.7
     256  0.368591      500    14.8     31.7     32.2   1.0    2.1     2.2
     269  0.382242      500    15.0     32.5     38.9   1.0    2.2     2.6
     284  0.395894      500    14.8     31.8     43.1   1.0    2.1     2.9
     301  0.409545      500    14.8     31.3     42.7   1.0    2.1     2.9
     320  0.423197      500    14.7     31.7     34.9   1.0    2.2     2.4
     341  0.436848      500    14.8     31.9     44.5   1.0    2.2     3.0
     366  0.450500      500    14.8     31.9     47.5   1.0    2.2     3.2
     394  0.464151      500    14.8     31.5     40.8   1.0    2.1     2.8
     427  0.477803      500    14.8     31.4     32.1   1.0    2.1     2.2
     465  0.491454      500    14.9     32.0    224.5   1.0    2.1    15.1
     512  0.505106      500    14.8     31.1     32.2   1.0    2.1     2.2
     539  0.518757      500    15.1     32.4     33.2   1.0    2.1     2.2
     569  0.532409      500    15.0     32.1     32.8   1.0    2.1     2.2
     602  0.546060      500    15.0     31.9     32.7   1.0    2.1     2.2
     640  0.559712      500    15.2     32.3    232.5   1.0    2.1    15.3
     683  0.573363      500    15.2     31.9     32.8   1.0    2.1     2.2
     731  0.587015      500    15.2     32.2     47.5   1.0    2.1     3.1
     788  0.600666      500    15.2     32.2     32.5   1.0    2.1     2.1
     853  0.614318      500    15.2     31.2     32.3   1.0    2.1     2.1
     931  0.627969      500    15.3     31.8     32.9   1.0    2.1     2.1
    1024  0.641621      500    15.5     32.4     33.9   1.0    2.1     2.2
    1138  0.655272      500    15.6     32.3     48.0   1.0    2.1     3.1
    1280  0.668924      500    15.9     32.5     33.5   1.0    2.0     2.1
    1463  0.682575      500    24.1    150.4    256.3   1.0    6.2    10.6
    1707  0.696227      500    24.0     41.1     41.6   1.0    1.7     1.7
    2048  0.709878      500    24.0     42.0     50.0   1.0    1.7     2.1
    2276  0.723530      500    24.1     41.3     54.6   1.0    1.7     2.3
    2560  0.737181      500    39.2    163.7    294.6   1.0    4.2     7.5
    2926  0.750833      500    25.6     42.8     58.6   1.0    1.7     2.3
    3413  0.764484      500    25.8     42.9     54.5   1.0    1.7     2.1
    4096  0.778136      500    26.0     43.3     44.6   1.0    1.7     1.7
    5120  0.791787      500    28.0    159.5    226.1   1.0    5.7     8.1
    6302  0.805439      500    97.0    153.8    225.6   1.0    1.6     2.3
    8192  0.819090      500   100.3    161.8    170.9   1.0    1.6     1.7
   10240  0.832742      500   103.3    178.4    296.2   1.0    1.7     2.9
   12603  0.846393      500   103.7    175.2    368.9   1.0    1.7     3.6
   14895  0.860045      500    40.4     68.0     74.8   1.0    1.7     1.8
   19275  0.873696      500   104.8    196.2    261.7   1.0    1.9     2.5
   23406  0.887348      500    56.8    162.5    399.2   1.0    2.9     7.0
   29789  0.900999      500    63.7     98.8    101.8   1.0    1.6     1.6
   38551  0.914651      500   106.2    198.2    348.5   1.0    1.9     3.3
   46811  0.928302      500   121.8    205.9    385.2   1.0    1.7     3.2
   59578  0.941954      500   159.4    236.4    437.4   1.0    1.5     2.7
   93623  0.963141      776   240.8    499.4    586.5   1.0    2.1     2.6
  187246  0.981270      664   477.0    684.8    864.0   1.0    1.5     2.3
  476625  0.994922      500   770.9   1258.8   1385.6   1.0    1.4     1.5
 1000000  1.000000      186  1565.9   2359.3   2386.3   1.0    1.2     1.3
