# Digested data for dctcp_w3 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      12  0.064609   223002   132.4   4165.8  53421.1   7.3  230.0  2949.8
      32  0.096855   111301   132.7   4478.4  59757.3   7.5  252.3  3366.6
      36  0.108033    38583   132.1   4383.3  52548.9   7.6  252.9  3032.2
      40  0.119538    39711   132.1   4409.3  54194.3   7.6  254.9  3132.6
      46  0.131313    40640   132.4   4917.3 199746.2   7.7  286.7 11647.0
      53  0.143149    40853   132.2   4744.2 196205.8   8.0  288.6 11934.7
      64  0.154136    37922   133.4   4840.7  54641.9   8.2  299.0  3375.0
      70  0.186960   113296   131.1   4487.9  55294.7   8.2  281.0  3462.4
      77  0.220947   117310   131.3   4594.6  58832.0   8.3  289.9  3711.8
      85  0.253437   112143   130.9   4385.9  53670.4   8.0  268.4  3284.6
      96  0.285337   110103   130.1   4268.5  53551.7   7.9  259.5  3255.4
     110  0.317051   109465   130.0   4283.5  53133.2   7.8  256.8  3185.4
     128  0.350688   116101   130.2   4358.4  55688.0   7.9  262.9  3358.7
     137  0.368770    62410   129.9   4254.0  55647.9   7.8  256.4  3354.3
     146  0.386421    60924   130.8   4543.1  57398.6   7.9  272.9  3447.4
     158  0.405280    65093   130.6   4773.3 197843.9   7.9  288.1 11939.9
     171  0.424080    64892   129.9   4671.4 199252.5   7.7  278.6 11881.5
     186  0.442693    64242   128.2   4109.4  53498.9   7.6  244.5  3182.6
     205  0.461361    64437   127.5   4096.9  53210.2   7.7  246.7  3203.5
     228  0.479748    63464   128.5   4557.0 196110.7   7.9  278.5 11987.2
     256  0.497027    59638   128.6   4521.3  55145.7   8.0  280.8  3425.2
     268  0.523284    90629   128.2   4288.1  55068.9   8.0  266.2  3418.3
     282  0.549328    89894   127.8   4617.3  52631.8   7.9  286.8  3269.1
     296  0.575366    89871   127.7   4493.7  55881.3   7.9  278.8  3466.6
     313  0.601091    88791   128.1   4191.1  54529.8   8.0  261.6  3403.9
     331  0.626545    87857   128.4   4646.6 195452.3   8.1  293.3 12339.2
     352  0.651965    87740   127.3   4620.7  53702.1   8.0  291.9  3392.4
     375  0.678127    90302   127.7   4546.4  53888.9   8.1  287.4  3406.4
     402  0.703782    88548   126.5   4364.2  55740.6   8.0  276.0  3525.7
     433  0.729709    89492   125.9   4803.4 197611.4   8.0  305.0 12546.8
     469  0.756624    92899   126.4   4522.5 156424.7   7.9  282.1  9758.2
     512  0.781220    84894   126.4   4324.9  53277.5   7.7  263.6  3246.7
     531  0.786511    18261   125.9   4234.9  54027.9   7.6  257.1  3280.4
     551  0.792636    21144   125.4   4236.1 197221.2   7.6  257.2 11974.6
     573  0.798558    20438   127.0   4811.9  54070.2   7.7  291.6  3277.0
     597  0.804574    20764   126.4   4314.9  53192.8   7.7  263.6  3249.4
     623  0.810658    21000   125.3   3855.1 157170.4   7.5  232.1  9462.4
     652  0.815845    17904   124.2   4480.2 195676.7   7.5  268.9 11745.3
     683  0.821520    19589   126.6   4607.8  51953.9   7.6  276.4  3116.6
     717  0.827623    21064   125.8   4924.6  52415.1   7.5  293.1  3119.9
     755  0.833134    19023   124.9   4181.3 157850.5   7.7  257.3  9713.9
     796  0.838909    19931   125.2   4842.0 198756.2   7.8  301.9 12391.3
     843  0.844412    18994   126.5   4588.6  52384.3   7.8  283.6  3237.6
     896  0.849633    18022   125.7   4645.6  51727.4   7.7  284.0  3161.8
     956  0.855516    20305   126.5   4351.4  54476.3   7.7  266.5  3336.0
    1024  0.861146    19432   126.5   3951.5  53289.9   7.6  238.3  3214.1
    1053  0.863398     7775   122.9   4016.1  52038.0   7.4  242.1  3136.7
    1084  0.865780     8219   127.0   4025.1  50053.6   7.4  235.8  2932.3
    1117  0.868264     8576   127.2   4262.9 201766.8   7.4  248.6 11764.8
    1152  0.870895     9081   126.2   4107.4  51242.9   7.4  239.9  2993.2
    1189  0.873538     9123   126.0   4259.8 153109.1   7.3  247.1  8881.0
    1229  0.876421     9948   124.3   4377.4  55063.1   7.2  253.2  3184.7
    1271  0.879080     9181   127.6   5180.3 204619.6   7.4  298.6 11793.6
    1317  0.881749     9212   126.5   4422.7  55199.5   7.2  253.0  3157.9
    1365  0.884125     8201   127.3   4319.5  55591.7   7.3  247.1  3180.3
    1418  0.887031    10029   125.5   4018.1 157404.0   7.0  225.4  8828.0
    1475  0.889694     9192   131.7   4353.1  54246.2   4.8  157.9  1968.3
    1536  0.892081     8240   132.3   3981.2  53287.8   5.0  150.1  2008.6
