# Digested data for unloaded_w5 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
    2860  0.042434      986    29.6    164.4  31333.3   1.0    5.7  1145.6
    4290  0.063952      500    30.9    150.1  30726.3   1.0    4.9   994.4
    5720  0.085471      500    32.0    171.2  30882.9   1.0    5.3   964.8
    7150  0.106989      500    32.2    144.0    228.8   1.0    4.5     7.1
    8580  0.128507      500    33.2    173.9  30442.2   1.0    5.2   916.7
   11440  0.166423      881    37.3    198.2  31225.3   1.0    4.6   893.2
   13230  0.187941      500    38.8    145.3  30160.7   1.0    3.7   777.1
   16170  0.220477      756    43.0    174.3  30572.2   1.0    3.6   398.2
   17640  0.241995      500    44.2    210.0  31111.8   1.0    4.8   703.9
   19110  0.263514      500    50.1    272.1  15115.7   1.0    5.4   301.5
   20580  0.285032      500    54.2    182.7  14964.9   1.0    3.4   275.9
   23520  0.327380      984    57.1    251.3  15549.0   1.0    3.9   268.4
   24990  0.348898      500    57.5     78.1     82.4   1.0    1.4     1.4
   26460  0.370417      500    59.7    230.5  30331.7   1.0    3.9   508.2
   29400  0.400973      710    64.4  14864.8  15717.2   1.0  232.7   244.0
   30870  0.422491      500    66.0    200.6  15330.3   1.0    3.0   232.5
   33810  0.464925      986    75.0    203.8  30487.3   1.0    3.0   446.3
   36750  0.504519      920    96.8    209.2  15706.0   1.0    2.6   194.6
   39690  0.539336      809   113.8    421.9  15618.3   1.0    4.2   157.2
   42630  0.568945      688    89.5  15004.0  29660.4   1.0  137.7   263.8
   45570  0.590635      504   151.9  15001.7  15733.0   1.0   97.5   102.8
   49980  0.613617      534   156.8  15161.1  15784.4   1.0   94.9   115.2
   54390  0.648046      800   158.1  14976.1  15913.1   1.0   92.6   106.7
   57330  0.672878      577   164.7  14634.6  15357.4   1.0   89.0    93.8
   60270  0.695559      527   166.0  15474.1  15977.1   1.0   93.5    96.5
   64680  0.725727      701   166.5  15155.8  31264.1   1.0   91.2   187.0
   69090  0.755595      694   170.6  15192.3  15881.0   1.0   88.9    92.3
   73500  0.785419      693   176.7  15263.9  31141.9   1.0   85.8   180.9
   86730  0.813092      643   259.8  15807.4  31452.8   1.0   73.0   141.3
   99960  0.839258      608   179.8  15395.7  16051.5   1.0   78.7    96.0
  117600  0.870589      728   205.3  15547.9  30666.4   1.0   76.0   146.0
  135240  0.894861      564   227.6  15867.8  31021.0   1.0   70.0   141.7
  157290  0.916423      501   384.2  15986.1  31217.4   1.0   41.3    83.8
  183750  0.940782      566   416.8  15817.1  32179.5   1.0   39.7    72.7
  264600  0.962816      512   486.5  16052.1  31104.3   1.0   36.3    57.9
  549780  0.984421      502   845.4  16608.7  47811.2   1.0   26.0    48.1
 1000000  1.000000      362  1710.9  32438.5  48326.4   1.0   18.7    23.8
