# Digested data for homa_w2 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      12  0.170406   979594    30.2    270.5   6008.7   1.7   15.4   342.6
      32  0.189463   109552    30.3    284.7   5925.5   1.8   16.8   349.4
      34  0.203011    77881    30.3    277.5   6037.0   1.8   16.7   363.9
      36  0.217219    81673    30.3    272.3   5993.2   1.9   17.0   374.8
      38  0.230861    78423    30.4    262.2   6036.1   1.9   16.7   384.2
      40  0.244804    80154    30.3    281.9   5913.7   1.9   17.9   374.5
      43  0.258456    78478    30.3    265.4   5776.6   1.9   17.1   371.5
      46  0.272175    78866    30.3    254.2   5923.0   2.0   16.5   383.9
      49  0.286263    80985    30.3    261.7   6052.1   2.0   17.2   397.6
      53  0.299736    77455    30.4    277.8   6030.1   2.0   18.6   402.8
      58  0.313795    80818    30.3    284.2   6015.7   2.0   19.0   403.2
      64  0.327613    79433    30.2    262.1   5998.0   2.0   17.7   403.9
      71  0.330627    17324    30.3    293.7   6217.4   2.1   20.0   423.8
      80  0.333593    17055    30.4    256.2   5384.5   2.1   17.5   366.8
      91  0.336655    17601    30.1    241.8   5829.7   2.1   16.6   400.9
     107  0.339658    17262    30.2    224.7   5345.3   2.1   15.3   365.1
     128  0.342658    17244    30.4    256.5   5915.7   2.1   17.5   404.1
     135  0.354486    67994    30.4    266.1   6103.5   2.1   18.3   419.2
     142  0.366442    68731    30.4    293.7   5940.5   2.1   20.1   407.4
     151  0.378250    67878    30.3    298.4   6087.5   2.1   20.3   413.3
     160  0.390392    69802    30.3    274.6   6051.7   2.1   18.8   415.1
     171  0.402753    71060    30.3    256.5   5999.0   2.1   17.4   406.7
     183  0.415340    72354    30.4    272.7   5911.2   2.1   18.6   403.5
     197  0.427691    71005    30.4    257.6   6005.2   2.1   17.6   410.8
     213  0.439703    69051    30.3    250.1   6047.5   2.1   17.0   411.1
     233  0.451614    68469    30.5    252.6   5575.6   2.1   17.2   378.8
     256  0.463560    68671    30.5    273.4   5877.2   2.1   18.5   398.5
     269  0.507525   252740    30.4    261.1   6022.2   2.0   17.4   402.0
     284  0.552188   256751    30.4    258.6   5913.2   2.0   17.4   398.2
     301  0.596885   256942    30.4    266.2   6004.8   2.1   18.0   406.6
     320  0.641748   257897    30.5    257.4   5984.2   2.1   17.5   406.8
     341  0.686982   260032    30.5    267.1   6050.0   2.1   18.0   408.8
     366  0.731971   258623    30.5    280.7   5998.4   2.1   18.9   404.8
     394  0.776625   256697    30.5    283.5   6106.9   2.1   19.2   413.2
     427  0.820751   253667    30.6    275.9   6094.7   2.1   18.6   410.4
     465  0.865382   256565    30.6    253.7   5926.5   2.1   17.0   397.5
     512  0.909964   256282    30.6    275.3   6095.4   2.1   18.6   411.0
     539  0.914621    26768    30.6    251.5   5978.8   2.0   16.7   396.7
     569  0.919697    29185    30.6    250.7   4407.6   2.0   16.7   293.8
     602  0.924355    26772    30.7    281.6   6020.4   2.0   18.8   400.8
     640  0.929181    27742    30.9    254.6   5302.1   2.0   16.8   350.0
     683  0.934189    28792    30.8    252.2   5346.6   2.0   16.6   352.4
     731  0.938832    26688    30.8    297.8   5856.1   2.0   19.6   384.8
     788  0.943588    27344    30.9    269.7   5820.4   2.0   17.7   381.9
     853  0.948177    26377    30.8    285.0   6032.9   2.0   18.8   397.7
     931  0.952968    27545    31.1    266.7   6093.7   2.0   17.4   397.0
    1024  0.957871    28181    31.5    267.5   5894.6   2.0   17.3   380.5
    1138  0.962467    26421    31.6    344.0   6089.6   2.0   22.0   389.6
    1280  0.966866    25289    31.7    325.2   6067.8   2.0   20.5   382.1
    1463  0.971427    26219    45.1    261.0   5977.4   1.9   10.8   247.6
    1707  0.976091    26811    45.0    299.9   6125.4   1.9   12.5   255.0
    2048  0.980879    27529    45.2    289.5   5302.9   1.9   12.0   220.6
    2276  0.983932    17548    45.3    319.4   5977.4   1.9   13.3   248.3
    2560  0.986762    16268    45.4    300.0   6013.2   1.2    7.7   153.6
    2926  0.989718    16992    48.6    292.3   6312.8   1.9   11.4   246.8
    3413  0.992316    14937    48.6    263.0   3623.6   1.9   10.2   140.7
    4096  0.995302    17166    49.2    317.3   6237.0   1.9   12.2   240.3
    5120  0.996558     7218    52.7    353.4   6020.7   1.9   12.6   215.2
    6302  0.997452     5138    56.0    266.3   5891.5   0.6    2.7    60.7
    8192  0.998366     5258    59.9    348.5   6317.6   0.6    3.5    63.0
   10240  0.998570     1169    65.3    542.2   6575.3   0.6    5.2    63.6
   12603  0.998725      890    68.1    263.3   5994.7   0.7    2.5    57.8
   14895  0.998817      533    76.8    310.9   6240.2   1.9    7.7   154.4
   19275  0.998929      641    96.4    986.8   6877.1   0.9    9.4    65.6
   29789  0.999083      886   114.2    378.0   4035.7   1.9    6.7    71.1
   46811  0.999218      776   159.1    397.5   6662.9   1.4    3.7    54.7
   59578  0.999309      526   205.1    952.5   6996.9   1.3    6.0    43.9
   77101  0.999494     1060   269.3   1150.1   5769.2   1.2    5.2    25.9
   93623  0.999644      866   317.3   1028.0   6902.5   1.2    4.0    26.6
  119156  0.999782      792   382.0   1194.3   5863.3   1.1    3.4    16.7
  154202  0.999887      601   487.7   1048.1   7451.6   1.0    2.1    14.7
  308405  0.999978      525   701.4   1244.2   1659.7   1.1    2.0     2.7
 1000000  1.000000      126  3099.9   6365.5   6953.6   1.5    3.3     4.3
