# Digested data for homa_w4 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     227  0.018673      525    67.7    228.1 1431002.6   4.2   14.2 89830.7
     265  0.037310      524    66.4    241.7 1689205.0   4.2   15.0 106776.5
     303  0.059752      631    66.2    199.6 1491629.8   4.2   12.7 95494.9
     308  0.077856      509    65.9    206.2 1431433.4   4.2   13.2 91641.1
     315  0.104282      743    67.1    220.8 1398347.3   4.2   13.6 90041.7
     323  0.129001      695    65.4    211.3 1525910.1   4.0   12.9 94192.0
     335  0.150697      610    61.9 1293557.1 1681499.3   3.9 80999.2 105291.1
     350  0.170294      551    67.7    208.3 1482438.7   4.2   13.0 90835.7
     365  0.190497      568    63.9    216.2 1735796.5   3.8   13.3 104127.0
     395  0.210912      574    61.3    197.9    292.5   3.7   11.8    17.5
     435  0.231932      591    66.9    232.7 1603643.6   4.2   14.7 100541.9
     463  0.253770      614    64.4    182.6 1426833.1   4.0   11.3 89400.6
     491  0.285425      890    64.9    225.8 1721209.7   4.2   14.7 112130.9
     502  0.305342      560    64.5    209.3 1551613.6   4.2   13.6 100950.8
     513  0.324975      552    68.6    242.6 1379405.3   4.5   15.8 89630.0
     525  0.343897      532    67.0    239.4 1303778.1   4.4   15.6 84826.2
     537  0.364632      583    66.8    276.2 1534898.2   4.3   18.0 99993.4
     549  0.383696      536    63.6    261.5 1594461.4   4.1   17.0 103603.7
     561  0.404752      592    65.3    316.2 2707899.8   4.2   20.5 175155.2
     574  0.424349      551    65.9    198.6 1689653.6   4.2   12.8 108939.6
     587  0.444444      565    64.1    233.9 1614649.8   4.2   15.2 104643.5
     600  0.463473      535    65.2    244.9 1410028.3   4.2   15.8 90969.6
     623  0.482466      534    64.0    196.4 1531293.3   4.1   12.7 98222.8
     654  0.505691      653    64.3    274.3 1730774.7   4.0   17.4 108376.6
     679  0.523688      506    65.8    190.7 1335676.2   4.0   11.4 79980.6
     713  0.543712      563    66.3    266.9 1625286.4   3.8   14.8 93568.6
     749  0.562847      538    65.2    243.0 1505597.2   3.9   14.7 90972.6
     800  0.582088      541    66.5    195.3 1611727.9   3.7   10.8 90955.3
     914  0.600405      515    64.1    184.8    299.8   3.6   10.4    17.4
    1085  0.618260      502    65.4    219.6 2991288.5   3.6   12.3 167111.1
    1357  0.638498      569    65.7    233.1 1147639.3   3.6   12.8 63022.5
    1585  0.658237      555    75.5    217.9 1730202.0   2.7    8.6 61616.9
    2412  0.676874      524    80.6    323.9 3015686.7   2.6    8.6 28579.3
    5652  0.697788      588    84.0    325.4 3261436.2   2.3   10.6 111731.3
   18203  0.717172      545    92.4    220.0    321.2   2.8    6.4     9.2
   38377  0.736378      540   155.5    613.2 1816317.1   1.3    5.8 13389.7
   43811  0.756936      578   175.8 148443.8 1547898.9   1.2  941.6  9792.5
   46763  0.776462      549   177.1 225646.5 1544428.0   1.2 1476.5 10825.2
   49007  0.797375      588   184.2 178945.9 1503534.9   1.2 1123.6  9384.2
   51046  0.815621      513   186.5 359777.1 2851881.4   1.3 3317.4 18068.2
   72473  0.834756      538   229.0 316057.1 1580282.8   1.3 1893.4  9315.0
   77672  0.853678      532   318.2 592271.4 1519854.0   1.4 2154.3  7644.8
   85305  0.874271      579   343.1 407234.8 1478543.2   1.6 1865.6  7581.7
  109826  0.893655      545   448.5 1171682.2 1550945.5   1.7 3981.0  7581.8
  149091  0.913430      556  4695.1 1455163.3 2475607.7  10.5 3295.6  5535.1
  206566  0.931498      508 13771.4 1471801.1 3000546.6  25.0 2679.5  5657.4
  283277  0.951665      567 42131.3 1661547.1 3054008.7  57.7 2352.2  4635.6
  940700  0.970551      531 196329.9 2904278.8 3201183.5 169.1 1737.1  2592.2
 1000000  1.000000      828 4177233.7 5985660.8 6988635.7 1870.8 2680.7  3129.9
