# Digested data for dctcp_w5 experiment, run at 2026-04-20 23:17:48.953785
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
    1430  0.025204     1174   675.3  17545.7  50495.1  24.7  641.5  1846.3
    2860  0.051095     1206   694.0  20067.3  44605.8  23.1  667.6  1483.9
    4290  0.076642     1190   599.8  18743.7  38283.6  19.4  606.6  1239.0
    5720  0.100666     1119   699.7  19769.5  33879.2  21.9  617.6  1058.4
    7150  0.125097     1138   686.8  16919.8  24505.0  21.3  525.0   760.3
    8580  0.150794     1197   723.2  19236.3  57378.2  21.8  579.2  1727.7
   11440  0.164813      653   731.6  18057.6  53672.0  12.6  386.6  1535.2
   14700  0.178467      636   707.4  15374.5  31971.0  13.7  388.8   823.8
   17640  0.192701      663   679.2  14612.7  38723.2  15.5  340.5   902.2
   20580  0.216745     1120   771.1  19274.5  31594.6  14.5  365.7   592.0
   22050  0.234135      810   735.0  18495.1  46908.2  10.7  268.0   679.8
   23520  0.250644      769   715.7  15210.9  38674.7  12.6  267.5   680.1
   24990  0.267475      784   707.8  16654.4  33109.2  12.3  289.4   575.4
   26460  0.283426      743   707.9  14962.7  26576.3  11.9  250.7   445.3
   27930  0.300537      797   746.1  23784.8  55673.8  11.7  373.4   874.0
   30870  0.313976      626   748.9  16697.6  23684.8  11.5  257.4   365.1
   33810  0.327802      644   701.8  15233.2  27168.4   8.6  205.0   322.5
   36750  0.342228      672   776.2  18486.5  62463.9   8.4  213.1   802.3
   39690  0.357514      712   775.7  15192.6  38204.3   6.9  126.3   384.5
   42630  0.372327      690   806.5  13615.1  37843.3   8.0  126.1   442.1
   45570  0.386303      651   745.2  16390.8  40634.1   4.8  109.7   258.4
   48510  0.400365      655   765.9  23259.9  53845.1   5.1  141.8   354.5
   51450  0.412473      564   761.2  18573.0  36714.3   4.6  113.3   217.7
   54390  0.425612      612   753.6  17495.8  40155.8   4.9  119.1   244.7
   57330  0.438514      601   773.3  19689.1  40158.7   4.7  120.4   245.5
   60270  0.452233      639   752.1  24196.9 201293.4   4.5  143.9  1197.5
   63210  0.464985      594   783.5  20123.1  60373.6   4.7  121.2   363.7
   66150  0.477437      580   862.7  17510.0  72225.1   5.1  103.0   425.1
   69090  0.490361      602   920.7  15742.4  59284.7   5.4   92.9   342.7
   72030  0.502834      581   896.9  22285.0  39016.3   5.1  125.3   226.6
   74970  0.516166      621   980.5  17661.5 154103.1   5.2   98.1   856.3
   77910  0.529927      641   945.5  16090.9  47605.5   3.0   51.6   154.6
   99960  0.543216      619   952.4  19552.7  32102.5   4.6   85.5   165.7
  122010  0.555925      592  1073.6  21269.8  44856.9   5.2  103.1   213.6
  144060  0.568892      604  1207.3  16761.3  33576.4   3.7   60.6    88.0
  166110  0.581408      583  1310.2  16819.8  25881.8   3.3   42.8    62.2
  183750  0.592143      500  1335.2  15028.1 199986.3   3.1   35.2   479.1
  223440  0.603263      518  1493.1  16106.1  29002.2   3.1   36.0    52.6
  305760  0.614362      517  1822.8  25105.5  37355.9   2.9   45.4    54.4
  411600  0.627866      629  2418.6  19770.9  42834.7   3.0   24.6    52.9
  529200  0.642057      661  3230.9  22570.0  43595.7   3.2   21.6    41.5
  608580  0.653156      517  3462.5  19241.0 135234.5   2.8   15.6   114.6
  707070  0.665457      573  4068.1  23323.8  29106.0   2.8   16.0    19.3
  804090  0.678510      608  4854.4  29842.3  56866.2   2.9   17.3    33.7
  921690  0.693495      698  5504.9  38051.1 203149.4   3.0   20.0   113.1
 1000000  1.000000    14277  6020.4  30555.5  59675.6   3.0   15.0    29.4
