# Digested data for unloaded_w4 experiment, run at 2026-04-21 04:41:27.695299
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005102      500    18.0     35.5    239.4   1.0    2.0    13.3
      72  0.010205      500    17.3     34.9     35.9   1.0    2.0     2.1
      92  0.015307      500    17.0     33.3     34.9   1.0    2.0     2.1
     119  0.020409      500    16.5     33.9     39.7   1.0    2.1     2.4
     154  0.025512      500    16.3     33.1     33.8   1.0    2.0     2.1
     199  0.030614      500    16.2     33.5     36.2   1.0    2.1     2.2
     222  0.035716      500    16.2     33.6     34.8   1.0    2.1     2.2
     227  0.040819      500    16.1     33.1     34.5   1.0    2.1     2.1
     232  0.045921      500    16.0     33.0    232.0   1.0    2.1    14.5
     237  0.051024      500    15.9     32.6     41.4   1.0    2.0     2.6
     243  0.056126      500    15.9     32.9     34.9   1.0    2.1     2.2
     248  0.061228      500    15.8     31.5     32.8   1.0    2.0     2.1
     254  0.066331      500    15.8     31.8     49.4   1.0    2.0     3.1
     259  0.071433      500    15.7     32.0     32.9   1.0    2.0     2.1
     265  0.076535      500    15.8     32.1    228.7   1.0    2.0    14.5
     271  0.081638      500    15.8     32.9     36.2   1.0    2.1     2.3
     279  0.086740      500    15.8     32.3     33.7   1.0    2.1     2.1
     288  0.091842      500    15.8     32.5     45.7   1.0    2.1     2.9
     297  0.096945      500    15.8     32.2     47.8   1.0    2.0     3.0
     303  0.102047      500    15.8     32.5     33.8   1.0    2.1     2.1
     305  0.107149      500    15.8     32.2     33.0   1.0    2.0     2.1
     308  0.112252      500    15.8     32.1     32.6   1.0    2.0     2.1
     310  0.117354      500    15.8     32.1     33.2   1.0    2.0     2.1
     313  0.122456      500    15.8     32.3    227.9   1.0    2.0    14.4
     315  0.127559      500    15.8     31.9     35.0   1.0    2.0     2.2
     318  0.132661      500    15.8     32.3     32.9   1.0    2.0     2.1
     321  0.137764      500    15.8     32.2     34.2   1.0    2.0     2.2
     323  0.142866      500    16.1     32.8     36.4   1.0    2.0     2.3
     326  0.147968      500    15.8     32.5     38.3   1.0    2.1     2.4
     331  0.153071      500    15.8     32.4    227.8   1.0    2.0    14.4
     335  0.158173      500    15.8     31.3     32.9   1.0    2.0     2.1
     340  0.163275      500    15.8     31.1     33.2   1.0    2.0     2.1
     345  0.168378      500    15.8     31.1     32.5   1.0    2.0     2.1
     350  0.173480      500    15.8     32.1     34.8   1.0    2.0     2.2
     355  0.178582      500    15.9     30.6     33.2   1.0    1.9     2.1
     360  0.183685      500    15.9     32.5     51.7   1.0    2.0     3.3
     365  0.188787      500    15.8     31.6     32.7   1.0    2.0     2.1
     371  0.193889      500    15.8     32.3     33.1   1.0    2.0     2.1
     376  0.198992      500    15.8     32.5    227.7   1.0    2.1    14.4
     385  0.204094      500    15.8     32.1     32.6   1.0    2.0     2.1
     395  0.209196      500    15.8     32.3     32.7   1.0    2.0     2.1
     405  0.214299      500    15.8     32.0     32.7   1.0    2.0     2.1
