# Digested data for dctcp_w4 experiment, run at 2026-04-21 06:18:30.816128
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002201     3518   248.6   8211.8  92288.5  14.5  480.2  5397.0
      72  0.004453     3600   266.0  16037.2 150288.5  15.9  959.2  8988.5
      92  0.007390     4696   258.0  15868.3 150556.6  15.7  965.8  9163.5
     119  0.009628     3577   262.6  10887.3  61457.8  16.2  673.7  3803.1
     154  0.011882     3603   257.0  15731.2 143109.7  16.2  991.9  9023.3
     199  0.014134     3601   261.3  11478.6 135844.0  16.5  724.7  8576.0
     222  0.017449     5299   266.7  17498.8 113591.0  17.0 1112.4  7221.3
     227  0.020006     4087   256.1  14127.2 176276.5  16.4  906.2 11307.0
     232  0.022639     4209   253.5  12835.2  92461.4  16.3  824.9  5942.2
     237  0.025249     4172   257.0  12887.0 138690.9  16.7  836.8  9005.9
     243  0.027911     4257   260.8  10079.5 133264.1  17.1  661.4  8744.4
     248  0.030499     4136   264.3  13545.4 183722.2  17.5  897.0 12167.0
     254  0.033094     4149   266.8  17074.8 146344.9  17.7 1133.0  9711.0
     259  0.035727     4208   261.0  13265.3 217309.6  17.3  879.1 14400.9
     265  0.038331     4164   258.1  11579.1 110835.8  17.0  764.3  7315.9
     271  0.041007     4278   263.9  13187.8 155921.0  17.5  872.8 10319.1
     279  0.044390     5407   249.8  17562.7  98695.4  16.7 1170.8  6579.7
     288  0.047619     5163   264.3   9572.3  67729.1  17.6  638.6  4518.3
     297  0.050983     5377   255.2  10087.3  91104.1  17.0  672.9  6077.7
     303  0.060505    15222   261.9  13555.7  99650.2  17.4  903.1  6638.9
     305  0.069043    13648   257.5  11148.3 125662.3  17.2  743.2  8377.5
     308  0.077542    13586   258.2  13292.0 123630.6  17.2  886.1  8242.0
     310  0.085998    13519   258.0  11952.3 123665.0  17.2  798.4  8260.9
     313  0.094536    13648   256.8  12752.0 124887.2  17.2  851.8  8342.5
     315  0.103016    13557   262.3  11858.6 117732.6  17.5  789.0  7833.2
     318  0.111506    13571   256.8  10772.0  96633.3  17.0  712.4  6391.1
     321  0.120180    13867   257.0  12309.5 115263.6  17.0  814.7  7628.3
     323  0.128603    13464   261.2  12947.4 145966.8  17.3  855.2  9641.1
     326  0.137147    13658   257.4  12917.0 115570.2  17.1  856.0  7658.7
     331  0.143695    10469   255.2  11535.9  73571.0  16.8  757.9  4833.8
     335  0.150277    10521   259.3  11591.6 118228.0  17.1  764.1  7793.5
     340  0.156653    10193   257.4  13043.4 122405.8  17.1  865.5  8122.5
     345  0.163244    10536   255.9  10019.8  89530.7  17.1  668.0  5968.7
     350  0.169811    10498   254.9  14352.9 150451.2  17.0  958.1 10043.5
     355  0.176336    10431   251.1  12737.9 124168.0  16.7  849.2  8277.9
     360  0.182852    10416   259.8  10203.5 103080.5  17.2  674.8  6817.5
     365  0.189506    10638   254.4  11852.0 110654.3  16.9  789.1  7367.1
     371  0.195885    10197   253.6  11948.6  94846.9  16.8  793.4  6297.9
     376  0.202477    10537   256.5  12972.1 139733.3  17.1  864.2  9309.3
     385  0.206555     6520   253.3  14946.3 152200.7  16.9  994.4 10126.5
     395  0.210802     6788   263.8  15856.8 130435.8  17.6 1055.7  8684.1
     405  0.214885     6527   258.8   9383.1 115011.7  17.2  623.0  7636.9
     415  0.218939     6482   255.9  10074.1  72040.5  17.0  671.2  4799.5
     425  0.223069     6602   259.9  12197.4  69959.9  17.2  806.7  4627.0
     430  0.227251     6685   255.9  16094.1 103373.9  17.0 1068.7  6864.1
     435  0.231394     6623   251.4  10329.2  63730.6  16.7  684.1  4220.6
     441  0.235424     6443   250.1  15105.5  79666.2  16.5  999.0  5268.9
     446  0.239436     6412   250.9  12504.2  91137.9  16.6  825.9  6019.7
     452  0.243424     6376   256.0  11519.5 101932.8  17.0  763.4  6755.0
     457  0.247521     6550   255.5  10608.2  59158.5  17.0  704.9  3930.8
     463  0.251669     6630   257.1  10020.7  74571.9  17.0  664.1  4941.8
     468  0.255765     6548   253.4  13984.6 135875.2  16.7  923.7  8974.6
     474  0.259890     6595   252.2  13969.9 133504.1  16.7  923.9  8829.6
     480  0.263982     6540   259.1  11623.6 100692.1  17.2  772.3  6690.5
     491  0.283574    31320   259.6  12266.7 125469.7  17.2  813.4  8320.3
     502  0.303011    31072   258.4  13224.2 124965.0  17.1  873.5  8254.0
     513  0.322687    31454   256.4  11627.5 114232.4  16.9  767.0  7535.1
     525  0.342232    31245   258.6  12721.3 114091.1  17.1  839.1  7525.8
     537  0.361822    31316   256.9  11539.6 105281.8  17.0  762.7  6958.5
     549  0.381183    30950   258.9  12434.0 127448.6  17.0  815.3  8357.3
     561  0.400637    31099   256.2  11999.8 104943.1  16.8  786.9  6881.5
     574  0.420179    31240   258.1  12932.5 144082.5  16.9  849.1  9460.4
     587  0.439777    31329   257.9  11397.3 103541.7  16.9  746.4  6780.7
     600  0.459097    30884   259.9  12122.9 120248.7  17.0  794.4  7880.0
     607  0.464894     9268   254.7  13559.6 105924.9  16.7  889.7  6950.5
     615  0.470673     9238   259.5  14217.0 153193.5  16.9  926.2  9980.0
     623  0.476385     9131   262.7  12350.1 105301.0  17.1  805.6  6868.9
     630  0.482334     9510   253.2  12150.6 148848.1  16.6  796.8  9760.5
     638  0.488131     9267   262.8  13510.9 122476.3  17.2  885.4  8026.0
     646  0.493874     9180   257.9  11612.3 118811.5  16.9  759.5  7770.5
     654  0.499540     9058   258.0  13131.1 133241.0  16.8  857.1  8697.2
     662  0.505488     9508   256.1  11426.4 119429.6  16.7  745.4  7790.6
     671  0.511110     8988   259.3  13846.7 148036.3  16.8  899.1  9612.7
     679  0.516850     9175   263.6  11567.4 106530.0  17.1  752.6  6931.0
