# Digested data for dctcp_load_aware_w4 experiment, run at 2026-04-21 05:02:50.781941
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002080      636   471.9   3157.4   4059.1  28.8  192.6   247.7
      72  0.004424      717   464.1   2707.5   3344.2  29.0  169.2   209.0
      92  0.007286      875   485.6   3149.9 205914.1  30.6  198.7 12991.4
     119  0.009532      687   464.4   3360.1 215533.4  29.7  214.6 13763.3
     154  0.011739      675   423.4   2881.0   3959.6  27.4  186.6   256.5
     199  0.014064      711   480.2   3270.9   4427.8  31.0  211.4   286.2
     222  0.017612     1085   413.2   3435.7 205764.0  27.0  224.1 13422.3
     227  0.020143      774   428.0   2926.1   4675.0  28.0  191.8   306.4
     232  0.022818      818   430.1   3119.0 211034.3  28.3  205.2 13883.8
     237  0.025404      791   405.3   2864.1 211538.0  26.7  188.4 13917.0
     243  0.028096      823   427.6   2836.9   3967.0  28.4  188.4   263.4
     248  0.030790      824   427.9   2983.0   5011.6  28.5  198.7   333.9
     254  0.033648      874   449.6   2971.7   7353.0  30.1  198.6   491.5
     259  0.035980      713   396.4   3303.4   4148.0  26.6  221.6   278.2
     265  0.038710      835   455.1   3289.4   4273.4  30.5  220.3   286.2
     271  0.041257      779   390.4   3213.3   5291.8  26.1  214.8   353.7
     279  0.044380      955   411.6   3180.2 209084.0  27.5  212.7 13985.6
     288  0.047555      971   428.5   3001.6   3790.4  28.7  201.2   254.1
     297  0.050933     1033   445.7   3010.9   4174.3  29.8  201.4   279.2
     303  0.060913     3052   455.8   3136.9   4546.1  30.4  209.5   303.7
     305  0.069912     2752   448.9   3222.1 210693.9  30.1  215.8 14112.1
     308  0.078434     2606   437.8   2997.8   4211.8  29.3  200.4   281.5
     310  0.087040     2632   434.2   3171.9   5325.1  29.0  211.7   355.5
     313  0.095595     2616   446.8   2940.4   7948.6  30.0  197.5   533.8
     315  0.103927     2548   433.9   3076.6   4580.8  29.1  206.5   307.4
     318  0.112448     2606   433.3   3141.8   4573.6  28.9  209.7   305.3
     321  0.120577     2486   439.4   3254.6   4282.4  29.4  217.4   286.1
     323  0.129079     2600   429.0   3069.3   4946.3  28.6  204.9   330.2
     326  0.138055     2745   456.6   3086.2   4969.2  30.4  205.3   330.6
     331  0.144501     1971   397.7   3338.2   5223.5  26.5  222.3   347.8
     335  0.150900     1957   461.1   3211.5   4375.9  30.5  212.7   289.8
     340  0.157253     1943   454.9   3065.0   4332.6  30.1  203.1   287.1
     345  0.163757     1989   425.8   3153.1   6196.8  28.4  210.6   413.9
     350  0.170088     1936   442.3   3211.4 210472.5  29.4  213.8 14012.8
     355  0.176170     1860   444.7   3058.6   4611.2  29.5  203.1   306.2
     360  0.182563     1955   460.7   3121.2   5702.0  30.6  207.3   378.6
     365  0.189031     1978   437.9   3088.3 206963.3  29.2  205.9 13797.6
     371  0.195601     2009   442.9   3077.0  22389.3  29.5  205.0  1491.6
     376  0.202026     1965   453.9   3059.9   3951.7  30.3  204.0   263.4
     385  0.205806     1156   432.3   3132.7   3848.4  28.8  209.0   256.7
     395  0.209903     1253   428.6   3143.1   3691.5  28.6  209.8   246.4
     405  0.214014     1257   437.5   3139.4   3873.2  29.1  209.2   258.0
