# Digested data for dctcp_pool_p8_w4 experiment, run at 2026-04-21 01:42:07.100829
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     243  0.025988      438 14283.4 4958897.8 9577901.2 909.6 297474.4 598618.8
     303  0.057494      531 13805.4 5133884.0 9576697.1 898.8 331646.3 623482.9
     313  0.089474      539 13661.0 5059962.8 7645850.2 888.8 329639.3 497452.8
     321  0.115522      439 15531.3 4540228.1 7285007.2 1013.1 295973.1 474593.3
     335  0.145069      498 15516.0 4503570.5 6398026.0 1008.2 290928.3 415726.2
     355  0.171651      448 18121.5 6152300.0 9044595.5 1179.8 400540.4 586549.6
     376  0.197757      440 13913.4 5809389.7 10435445.5 902.3 376743.8 675433.4
     435  0.227186      496 14476.4 5675828.4 10426865.6 940.6 368321.1 677069.2
     468  0.252284      423 14403.5 5637424.1 8730115.3 935.9 364881.8 565056.0
     491  0.280052      468 13926.7 3917733.2 7086876.2 899.1 252920.2 457513.0
     513  0.320636      684 14425.8 4890577.7 10016522.2 934.9 316952.5 649158.9
     537  0.361339      686 13472.9 4780380.2 6352317.1 868.9 308212.8 410887.3
     561  0.400617      662 13435.2 5309685.8 8875963.8 867.2 343003.0 571168.8
     587  0.440489      672 15291.9 5879065.7 8280557.6 984.5 378075.0 532511.7
     615  0.471757      527 14147.6 5420327.5 8302916.7 909.8 348574.1 534981.7
     654  0.500356      482 14324.9 5395516.7 8997179.8 909.5 344101.8 573799.7
     696  0.526937      448 14812.1 5337595.4 8235828.1 937.5 337822.5 519938.6
     749  0.555536      482 14182.7 5906184.6 9602587.5 896.8 373336.6 600537.1
     850  0.581168      432 14531.8 3558219.4 7913138.5 911.1 224069.2 496432.8
    1085  0.608698      464 13766.4 5935712.2 9659026.4 854.3 368677.8 595134.1
    1436  0.635101      445 14319.2 4984605.4 8091746.9 862.1 261702.4 487161.2
    1664  0.660852      434 15370.6 4655928.7 11290938.3 637.5 193192.1 468309.3
    5210  0.687849      455 15318.3 4160089.0 9884479.3 621.9 169863.2 379880.1
   31946  0.715557      467 31095.8 6405480.7 9695026.1 832.5 189576.4 311236.8
   42062  0.742198      449 83773.1 6248949.0 7984893.8 1045.9 71465.6 114250.0
   46763  0.770559      478 98634.9 5518909.5 10156792.1 1062.9 60250.1 111222.0
   49408  0.796191      432 89882.6 7968368.9 9449008.4 858.7 67604.7 97805.7
   66528  0.822772      448 100300.9 5114575.7 8610381.1 683.8 35859.6 51985.6
   78307  0.849294      447 144741.1 5649543.6 7991878.7 535.3 26360.8 46909.0
   93306  0.875104      435 135928.4 5963869.7 8101592.4 186.7 10232.7 14689.0
  135199  0.900736      432 167475.8 6510764.8 10997241.1 181.0 8072.9 15139.0
  206566  0.928148      462 266411.2 6682177.9 9610010.8  52.3 1408.4  1876.3
  368444  0.954907      451 517687.5 7452487.6 11031846.4  94.0 1373.1  1987.3
 1000000  1.000000      760 1105891.5 10364428.6 11471637.4 148.6 1411.9  1838.4
