# Digested data for dctcp_pool_p4_w4 experiment, run at 2026-04-21 01:42:07.100829
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     237  0.024836      526  7518.7 6853483.1 9496123.3 467.4 433216.4 602163.8
     297  0.048539      502  7469.3 5381007.7 8983028.1 485.3 349416.1 584832.6
     308  0.076396      590  6938.0 6972868.7 11463431.4 452.0 454258.5 743895.6
     315  0.103263      569  7403.4 5195108.0 7888227.8 481.7 339106.3 513222.4
     323  0.130082      568  7329.0 7042997.5 12744532.8 474.2 459425.8 831345.9
     340  0.160206      638  7197.8 6456157.9 9032940.8 466.0 418687.3 586935.7
     360  0.185136      528  7033.7 5454062.6 10507928.2 456.7 355082.2 684109.9
     385  0.209028      506  7779.2 6739169.7 10588212.9 504.0 437608.4 688888.3
     441  0.235752      566  7564.9 6176687.6 9390144.3 490.9 401083.6 610145.8
     474  0.260069      515  7855.2 6049020.1 9610420.1 508.8 392029.8 623243.8
     491  0.284905      526  7282.8 5421440.0 11871887.4 470.2 351813.1 770401.5
     513  0.324708      843  7286.4 6254312.2 11279671.8 472.2 405334.6 731022.1
     537  0.364182      836  7312.0 7477289.9 9440965.0 472.6 482094.8 608701.8
     561  0.405354      872  7431.2 6925749.5 11379123.7 479.0 445672.4 735085.5
     587  0.444402      827  7404.7 6098143.4 12455335.6 476.2 392163.6 800986.2
     607  0.470797      559  7175.2 7001312.0 10980504.9 461.4 451115.5 706141.8
     646  0.499457      607  7308.6 6478945.3 9980479.0 464.0 413461.7 639364.4
     679  0.523113      501  7563.1 5108956.9 6699858.8 479.2 324790.6 425387.9
     719  0.547476      516  7024.4 5008636.2 7163143.7 443.7 316201.8 452790.4
     774  0.571651      512  7293.1 4361589.4 9054679.9 458.9 274659.3 570194.0
     885  0.596629      529  7467.2 6747779.7 9651592.7 468.9 423323.7 606255.8
    1130  0.622315      544  7457.1 5930902.7 7494279.3 460.7 363413.2 461754.7
    1484  0.646537      513  7580.2 5456468.1 8822484.8 428.6 329895.3 533403.0
    1865  0.671420      527  7393.1 6348998.2 9083900.4 307.0 263662.7 377395.1
    5210  0.696114      523  7397.4 4249657.2 5955697.1 288.2 162579.0 245191.3
   24115  0.721800      544  7895.3 7015172.5 11361282.4 230.1 220259.4 409858.7
   41214  0.747155      537  9025.7 7476283.0 11030680.2 115.9 89698.9 147252.4
   46195  0.775013      590 10206.9 6941150.9 9897153.2 111.8 77850.5 113187.9
   49007  0.799282      514 10292.7 6282335.2 8406872.7 104.0 53469.3 86624.1
   64132  0.826007      566 14735.7 7915784.5 9485317.0 100.7 64508.4 93166.9
   77041  0.851787      546 16458.9 7506957.5 10520451.2  79.8 36022.7 56325.4
   89216  0.878748      571 17272.4 8456454.3 10297934.0  29.5 14824.7 17545.8
  129272  0.904009      535 22096.2 6585743.6 8256915.8  29.6 9104.2 12397.0
  197911  0.929553      541 26095.0 6805572.3 9377291.0   5.4 1358.5  1930.9
  318166  0.955191      543 34924.1 8014123.2 11494268.4   6.4 1513.6  2019.7
 1000000  1.000000      949 95967.7 9302422.1 13142025.1  12.6 1268.4  1725.7
