# Digested data for dctcp_w4 experiment, run at 2026-04-20 21:47:42.593783
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009520      524  2414.3 1025211.5 1033713.5 161.4 69153.9 70126.4
     227  0.019403      544  2420.0 1046603.0 2047155.4 167.9 72479.4 141280.6
     248  0.029559      559  2386.2 1032624.5 1107156.2 169.7 73933.4 77968.7
     271  0.039497      547  2316.8 1029329.7 1074198.1 168.0 75010.5 77671.6
     297  0.049108      529  2481.7 1031835.2 1108127.1 180.9 75206.6 80591.1
     303  0.058283      505  2336.6 1028714.9 2026191.2 169.7 74707.0 147145.3
     308  0.076069      979  2448.6 1030783.3 2024194.6 177.6 74747.6 146893.7
     313  0.093038      934  2429.3 1030471.7 2173560.1 176.5 74780.2 157733.0
     318  0.110534      963  2520.4 1029903.9 2025390.1 183.4 74972.1 147511.1
     323  0.126649      887  2359.4 1024968.3 1105633.8 170.8 74287.9 79714.0
     331  0.142273      860  2430.2 1031298.1 2023761.4 176.2 74807.9 146755.7
     340  0.155118      707  2455.7 1030930.0 1075369.6 178.2 74813.5 78095.1
     350  0.168072      713  2408.5 1031909.1 1138910.1 175.2 75047.9 82829.8
     360  0.180862      704  2450.9 1021200.2 1066009.4 178.0 74161.2 77415.4
     371  0.193543      698  2493.5 1029738.6 1160855.4 181.0 74727.0 84242.0
     385  0.203608      554  2392.5 1030971.8 2129360.2 173.2 74464.2 154189.7
     415  0.216017      683  2397.1 1027931.0 2023678.7 173.3 74307.8 146114.0
     435  0.227117      611  2385.5 1029177.8 2023525.3 171.4 74470.2 145997.5
     452  0.239326      672  2423.1 1033125.7 1125000.5 174.8 74862.1 80993.6
     468  0.252098      703  2451.6 1029613.0 1085791.8 177.0 74469.7 78396.5
     491  0.279114     1487  2328.1 1033873.3 1110228.3 168.0 74647.9 80160.9
     502  0.299571     1126  2449.4 1026151.8 1196792.8 176.7 74036.9 86348.7
     513  0.318284     1030  2488.0 1031980.7 1197747.9 179.5 74457.5 86417.6
     525  0.337760     1072  2421.3 1031225.2 1051596.1 174.3 74242.3 75708.9
     537  0.357109     1065  2402.8 1030297.2 1209716.6 172.7 74068.8 86967.4
     549  0.376549     1070  2328.9 1030581.9 2027409.9 167.1 73929.8 145438.3
     561  0.396497     1098  2416.4 1033404.8 1112477.3 173.3 74132.3 79804.7
     574  0.415810     1063  2303.3 1038162.1 2045706.4 164.8 74260.5 146330.9
     587  0.434614     1035  2395.4 1032074.8 1087462.9 171.1 73719.6 77675.9
     600  0.454834     1113  2340.6 1032275.6 1127926.3 166.9 73628.8 80451.2
     615  0.465826      605  2559.2 1034398.6 1069941.5 182.4 73727.6 76261.0
     630  0.477472      641  2298.4 1033397.1 1094139.8 163.7 73551.4 77874.7
     646  0.488718      619  2366.6 1032754.3 2026255.7 168.4 73505.6 144217.5
     662  0.500182      631  2464.0 1027811.2 2119015.2 174.3 72650.4 148911.8
     679  0.511682      633  2430.1 1029809.9 1092149.9 172.1 72932.7 77347.7
     696  0.522474      594  2451.8 1033907.2 2046230.2 172.8 72861.7 144507.8
     713  0.533011      580  2402.9 1032513.4 2022625.4 169.2 72712.2 142238.1
     731  0.543839      596  2437.8 1056338.2 1154045.8 171.1 74442.4 81213.6
     762  0.557247      738  2441.2 1028069.9 1131019.5 171.2 72212.2 79649.3
     787  0.567276      552  2405.2 1031034.9 1078637.2 168.7 72455.0 75587.8
     833  0.577486      562  2466.8 1030794.1 2077399.8 170.4 71352.2 144364.1
     914  0.590549      719  2612.3 1031698.6 1095266.6 180.9 71291.2 75483.6
    1009  0.602086      635  2278.8 1028057.0 2118032.8 156.1 70463.1 145769.6
    1130  0.613804      645  2417.5 1026363.7 1166662.0 164.4 69631.2 78457.4
    1277  0.624687      599  2354.6 1029873.5 1063356.9 156.8 68566.8 70701.9
    1399  0.634170      522  2512.3 1026112.4 1215494.2 165.1 68024.0 80656.5
    1559  0.646052      654  2573.7 1029750.7 1050627.0 109.4 43811.2 44822.0
    1637  0.658751      699  2455.4 1030119.9 1146027.3 104.1 43781.5 48601.7
    2091  0.668417      532  2330.2 1032703.8 2049235.4  99.1 43876.9 87053.3
    3118  0.677555      503  2456.3 1031028.8 2024395.5 101.2 43289.2 85598.1
    5210  0.688329      593  2404.3 1029498.4 1038034.5  91.8 40163.1 40922.0
    7217  0.700665      679  2489.2 1027982.8 2049162.9  86.3 37889.6 66552.9
   18203  0.712474      650  2364.6 1026882.7 1075607.6  39.8 24170.6 28568.6
   34801  0.723938      631  2437.3 1027996.4 1049109.0  39.8 16206.1 18963.0
   38377  0.733204      510  2595.5 1024696.0 1035023.1  28.0 14705.2 14919.2
   41214  0.743105      545  2589.2 1031467.2 2084616.6  28.4 12331.2 25040.4
   43811  0.754896      649  2442.3 1019733.2 2023632.0  28.3 11954.0 23381.1
   45634  0.766742      652  2590.9 1020979.8 1030824.4  29.0 11556.9 11701.9
   47435  0.781167      794  2559.8 1029149.0 1086821.3  28.1 11303.1 11777.4
   48609  0.791977      595  2609.9 1032443.6 2025812.3  28.2 11146.2 21943.4
   49813  0.803677      644  2517.1 1022853.9 1035044.4  26.6 10852.4 10989.5
   51046  0.815014      624  2650.3 1034045.4 1068500.4  27.7 10802.8 11203.7
   66528  0.826914      655  2580.9 1026609.6 1033875.9  23.3 9567.2  9760.6
   73814  0.838614      644  2900.9 1027463.8 1056656.1  21.6 8412.5  8607.5
   77041  0.850605      660  2897.0 1029459.4 1052600.0  18.1 6646.1  6878.4
   79595  0.862414      650  2907.1 1027044.3 1055478.3  18.2 6545.6  6647.0
   85305  0.874350      657  4705.1 1033918.6 2028487.6  26.5 6443.5 10870.2
   97584  0.885015      587  5041.5 1036009.9 1042164.4  28.0 6027.2  6166.4
  109826  0.894099      500  5284.6 1035609.1 2034971.4  24.8 5049.0  8794.6
  129272  0.905581      632  5799.8 1035640.8 2038363.0  21.4 4710.1  9368.4
  149091  0.914974      517  5925.5 1041743.2 2096335.7  16.0 2855.3  5791.5
  181304  0.926529      636  6568.5 1037545.2 2050847.7  15.6 2551.6  4872.7
  215160  0.937684      614  7727.2 1039744.2 2052054.5  16.5 2309.7  4531.2
  253761  0.948349      587  8274.0 1053267.0 2059773.0  15.4 2019.9  3933.0
  368444  0.959376      607  9733.5 2038301.3 2052534.6  14.7 2705.2  3440.9
  792711  0.970114      591 15145.5 2051454.3 3055566.6  12.7 1987.8  2370.7
 1000000  1.000000     1645 25746.2 2064653.7 3098747.9  13.0 1049.5  1566.0
