# Digested data for unloaded_w4 experiment, run at 2026-04-20 21:47:42.593783
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005089      500    15.4     32.7     46.3   1.0    2.1     3.0
      72  0.010179      500    15.0     33.3     46.4   1.0    2.2     3.1
      92  0.015268      500    14.7     32.2     33.3   1.0    2.2     2.3
     119  0.020357      500    14.6     31.8     33.3   1.0    2.2     2.3
     154  0.025447      500    14.4     32.3     46.6   1.0    2.2     3.2
     199  0.030536      500    14.5     32.1     33.9   1.0    2.2     2.3
     222  0.035626      500    14.3     30.9     37.3   1.0    2.2     2.6
     227  0.040715      500    14.3     30.1     33.2   1.0    2.1     2.3
     232  0.045804      500    14.2     29.7     31.3   1.0    2.1     2.2
     237  0.050894      500    14.2     31.2    237.8   1.0    2.2    16.7
     243  0.055983      500    14.0     31.1     31.9   1.0    2.2     2.3
     248  0.061072      500    13.9     30.1     31.2   1.0    2.2     2.3
     254  0.066162      500    13.8     31.4     33.2   1.0    2.3     2.4
     259  0.071251      500    13.8     30.9     31.9   1.0    2.2     2.3
     265  0.076341      500    13.7     29.9     31.2   1.0    2.2     2.3
     271  0.081430      500    13.7     31.0     37.4   1.0    2.3     2.7
     279  0.086519      500    13.8     29.4     31.6   1.0    2.1     2.3
     288  0.091609      500    13.7     30.1     31.1   1.0    2.2     2.3
     297  0.096698      500    13.7     30.6     31.2   1.0    2.2     2.3
     303  0.101787      500    13.8     30.6     31.3   1.0    2.2     2.3
     305  0.106877      500    13.8     30.9     31.4   1.0    2.2     2.3
     308  0.111966      500    13.8     30.8     31.2   1.0    2.2     2.3
     310  0.117055      500    13.8     31.1     35.8   1.0    2.3     2.6
     313  0.122145      500    13.8     31.2     34.6   1.0    2.3     2.5
     315  0.127234      500    13.7     30.5     31.2   1.0    2.2     2.3
     318  0.132324      500    13.7     29.1     31.2   1.0    2.1     2.3
     321  0.137413      500    13.8     30.9    227.5   1.0    2.2    16.5
     323  0.142502      500    13.9     30.1     44.8   1.0    2.2     3.2
     326  0.147592      500    13.8     30.9     31.7   1.0    2.2     2.3
     331  0.152681      500    13.8     29.8     31.1   1.0    2.2     2.3
     335  0.157770      500    13.8     29.4     30.7   1.0    2.1     2.2
     340  0.162860      500    13.8     29.6     31.1   1.0    2.2     2.3
     345  0.167949      500    13.8     29.7     36.9   1.0    2.2     2.7
     350  0.173039      500    13.8     28.7     31.6   1.0    2.1     2.3
     355  0.178128      500    13.8     30.0     31.3   1.0    2.2     2.3
     360  0.183217      500    13.8     28.1     35.3   1.0    2.0     2.6
     365  0.188307      500    13.8     30.8     32.3   1.0    2.2     2.3
     371  0.193396      500    13.8     29.9     35.2   1.0    2.2     2.6
     376  0.198485      500    13.9     30.7     36.2   1.0    2.2     2.6
     385  0.203575      500    13.8     30.0     31.1   1.0    2.2     2.3
     395  0.208664      500    13.8     30.1     32.1   1.0    2.2     2.3
     405  0.213754      500    13.8     30.6     31.5   1.0    2.2     2.3
     415  0.218843      500    13.8     30.7     42.3   1.0    2.2     3.1
     425  0.223932      500    13.9     30.8    225.3   1.0    2.2    16.3
     430  0.229022      500    13.8     30.0     30.9   1.0    2.2     2.2
     435  0.234111      500    14.0     31.4     38.9   1.0    2.2     2.8
     441  0.239200      500    13.9     30.7     33.9   1.0    2.2     2.4
     446  0.244290      500    13.8     29.9     31.1   1.0    2.2     2.3
     452  0.249379      500    13.8     29.9     31.4   1.0    2.2     2.3
     457  0.254468      500    13.8     30.5     31.7   1.0    2.2     2.3
     463  0.259558      500    13.8     30.9     31.6   1.0    2.2     2.3
     468  0.264647      500    13.8     29.7     31.5   1.0    2.1     2.3
     474  0.269737      500    13.9     30.9     34.3   1.0    2.2     2.5
     480  0.274826      500    13.8     29.9     32.0   1.0    2.2     2.3
     491  0.279915      500    13.8     29.6     30.8   1.0    2.1     2.2
     502  0.285005      500    13.9     29.6     31.1   1.0    2.1     2.2
     513  0.290094      500    13.9     30.8     33.8   1.0    2.2     2.4
     525  0.295183      500    13.9     30.4     37.4   1.0    2.2     2.7
     537  0.300273      500    13.9     30.9     39.4   1.0    2.2     2.8
     549  0.305362      500    13.9     30.2     32.6   1.0    2.2     2.3
     561  0.310452      500    13.9     31.0    257.9   1.0    2.2    18.5
     574  0.315541      500    14.0     29.3     32.4   1.0    2.1     2.3
     587  0.320630      500    14.0     30.8     31.6   1.0    2.2     2.3
     600  0.325720      500    14.0     31.0     31.7   1.0    2.2     2.3
     607  0.330809      500    14.0     31.0     32.4   1.0    2.2     2.3
     615  0.335898      500    14.0     29.9     31.9   1.0    2.1     2.3
     623  0.340988      500    14.0     29.3     30.7   1.0    2.1     2.2
     630  0.346077      500    14.1     31.1     43.6   1.0    2.2     3.1
     638  0.351166      500    14.1     31.1     31.9   1.0    2.2     2.3
     646  0.356256      500    14.1     29.6     31.7   1.0    2.1     2.3
     654  0.361345      500    14.1     29.9     31.5   1.0    2.1     2.2
     662  0.366435      500    14.2     32.4     45.7   1.0    2.3     3.2
     671  0.371524      500    14.1     31.3     31.9   1.0    2.2     2.3
     679  0.376613      500    14.1     31.0     31.7   1.0    2.2     2.2
     685  0.381703      500    14.2     30.7     32.7   1.0    2.2     2.3
     690  0.386792      500    14.2     31.3     31.8   1.0    2.2     2.2
     696  0.391881      500    14.2     31.0     31.9   1.0    2.2     2.2
     702  0.396971      500    14.2     31.4    229.9   1.0    2.2    16.2
     707  0.402060      500    14.2     29.7     31.2   1.0    2.1     2.2
     713  0.407150      500    14.2     30.9     36.1   1.0    2.2     2.5
     719  0.412239      500    14.3     31.3     34.9   1.0    2.2     2.4
     725  0.417328      500    14.2     30.3     36.5   1.0    2.1     2.6
     731  0.422418      500    14.2     30.8     32.0   1.0    2.2     2.3
     737  0.427507      500    14.2     29.8     32.1   1.0    2.1     2.3
     749  0.432596      500    14.4     31.4     38.1   1.0    2.2     2.7
     762  0.437686      500    14.2     29.9     31.8   1.0    2.1     2.2
     774  0.442775      500    14.2     30.3     40.0   1.0    2.1     2.8
     787  0.447865      500    14.3     29.7     32.0   1.0    2.1     2.2
     800  0.452954      500    14.4     30.8     42.1   1.0    2.1     2.9
     816  0.458043      500    14.5     29.2     32.0   1.0    2.0     2.2
     833  0.463133      500    14.5     27.6     30.9   1.0    1.9     2.1
     850  0.468222      500    14.5     31.1     32.3   1.0    2.1     2.2
     867  0.473311      500    14.5     30.5     32.0   1.0    2.1     2.2
     885  0.478401      500    14.3     31.3     32.0   1.0    2.2     2.2
     914  0.483490      500    14.5     31.4    236.2   1.0    2.2    16.3
     945  0.488579      500    14.5     29.6     31.8   1.0    2.0     2.2
     976  0.493669      500    14.6     30.8     32.9   1.0    2.1     2.3
    1009  0.498758      500    14.6     30.3     38.9   1.0    2.1     2.7
    1042  0.503848      500    14.7     30.9     37.6   1.0    2.1     2.6
    1085  0.508937      500    14.7     31.3     34.4   1.0    2.1     2.3
    1130  0.514026      500    14.9     31.9     32.8   1.0    2.1     2.2
    1177  0.519116      500    15.0     31.6     46.5   1.0    2.1     3.1
    1226  0.524205      500    15.0     32.4     33.2   1.0    2.2     2.2
    1277  0.529294      500    15.0     30.7     33.5   1.0    2.0     2.2
    1316  0.534384      500    15.1     32.6     38.4   1.0    2.2     2.6
    1357  0.539473      500    15.2     31.1     32.6   1.0    2.1     2.1
    1399  0.544563      500    15.3     32.1     32.7   1.0    2.1     2.1
    1436  0.549652      500    23.6    135.0    140.6   1.0    5.7     6.0
    1484  0.554741      500    23.4     63.8    240.6   1.0    2.7    10.3
    1534  0.559831      500    23.6     37.1     42.4   1.0    1.6     1.8
    1559  0.564920      500    23.5     37.5     41.3   1.0    1.6     1.8
    1585  0.570009      500    23.5     38.2     40.4   1.0    1.6     1.7
    1611  0.575099      500    23.6     38.1     41.2   1.0    1.6     1.7
    1637  0.580188      500    23.6     38.0     41.2   1.0    1.6     1.7
    1664  0.585277      500    23.5     38.6     61.5   1.0    1.6     2.6
    1865  0.590367      500    23.5     38.2     41.7   1.0    1.6     1.8
    2091  0.595456      500    23.6     37.2     42.9   1.0    1.6     1.8
    2412  0.600546      500    23.6     41.1     42.8   1.0    1.7     1.8
    2742  0.605635      500    23.6     64.0    258.7   1.0    2.7    10.9
    3118  0.610724      500    25.4     41.9     53.3   1.0    1.7     2.1
    3544  0.615814      500    25.3     41.0     44.3   1.0    1.6     1.7
    4030  0.620903      500    25.5     41.9     43.1   1.0    1.6     1.7
    4582  0.625992      500    27.0     43.5     47.5   1.0    1.6     1.8
    5210  0.631082      500    27.1     43.4     51.3   1.0    1.6     1.9
    5652  0.636171      500    27.0     41.9     44.9   1.0    1.6     1.7
    6132  0.641261      500    28.7     44.3     50.5   1.0    1.5     1.8
    6653  0.646350      500    28.9     46.0     49.4   1.0    1.6     1.7
    7217  0.651439      500    30.8    153.1    254.8   1.0    5.0     8.3
    7830  0.656529      500    97.1    149.3    167.9   1.0    1.5     1.7
   10373  0.661618      500    99.0    155.4    175.5   1.0    1.6     1.8
   13741  0.666707      500    37.6    157.5    361.8   1.0    4.2     9.6
   18203  0.671797      500    42.2     59.1     68.5   1.0    1.4     1.6
   24115  0.676886      500    54.3     78.1     94.7   1.0    1.4     1.7
   31946  0.681975      500    63.9     89.6     99.8   1.0    1.4     1.6
   33343  0.687065      500    66.3    160.8    416.8   1.0    2.4     6.3
   34801  0.692154      500    67.1     89.2     93.2   1.0    1.3     1.4
   36322  0.697244      500    69.0     94.2    126.5   1.0    1.4     1.8
   37450  0.702333      500    78.8    179.7    356.2   1.0    2.3     4.5
   38377  0.707422      500   135.3    188.5    207.7   1.0    1.4     1.5
   39327  0.712512      500   123.7    197.7    364.1   1.0    1.6     2.9
   40382  0.717601      500    83.2    100.0    103.5   1.0    1.2     1.2
   41214  0.722690      500    84.5    100.1    101.5   1.0    1.2     1.2
   42062  0.727780      500    85.0    120.0    335.7   1.0    1.4     4.0
   42928  0.732869      500    86.5    104.5    104.9   1.0    1.2     1.2
   43811  0.737959      500    86.8    105.1    106.7   1.0    1.2     1.2
   44531  0.743048      500    88.3    211.8    337.4   1.0    2.4     3.8
   45079  0.748137      500    88.1    106.0    109.9   1.0    1.2     1.2
   45634  0.753227      500    90.5    115.8    121.5   1.0    1.3     1.3
