# Digested data for dctcp_w4 experiment, run at 2026-04-21 01:13:26.813337
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     154  0.010910      514 58243.2 1071998.5 1414146.2 3698.5 68586.0 87889.8
     232  0.021947      520 62555.0 1090309.8 1314846.9 4093.9 71355.4 87307.2
     259  0.034513      592 64565.2 367785.3 1304470.6 4321.0 24502.7 87607.2
     288  0.046590      569 58826.1 1073173.4 1321357.4 3975.3 72365.0 89462.3
     303  0.060174      640 61950.6 409788.6 1329632.4 4177.4 27632.4 89658.3
     308  0.077006      793 63360.6 403565.7 1288372.8 4284.0 27286.4 87111.1
     313  0.095260      860 63242.9 1140055.7 3309452.9 4260.4 76937.2 222559.0
     318  0.112793      826 61087.6 615572.6 3343716.5 4141.3 41649.0 227000.4
     323  0.129731      798 68776.5 1078792.7 1175021.3 4640.8 72842.2 79339.7
     331  0.144589      700 65910.4 1112418.0 1322248.6 4456.4 75214.2 89401.5
     340  0.158173      640 61018.3 519053.8 1291415.4 4125.6 35071.2 87316.8
     350  0.171184      613 58255.4 428097.3 1250709.7 3936.2 28925.5 84507.4
     360  0.183622      586 65283.8 338828.8 1260182.5 4384.4 22755.5 84632.8
     371  0.196931      627 63273.3 330610.5 1323019.5 4255.4 22263.3 88972.4
     395  0.211407      682 61909.5 296057.3 1288173.6 4164.3 20003.9 86921.3
     425  0.223250      558 64258.8 309112.6 1254771.3 4321.4 20787.7 84269.4
     441  0.234925      550 62982.9 339121.5 1161112.3 4244.1 22882.7 78242.1
     457  0.246705      555 63946.3 433434.0 1183806.9 4299.5 29070.0 79771.4
     474  0.259249      591 60325.6 1124329.9 1266240.6 4054.1 75559.8 85096.8
     491  0.283828     1158 61596.3 351702.4 1246267.2 4131.2 23588.4 83586.0
     502  0.303865      944 61699.8 1085917.9 1450006.8 4140.9 72880.4 97315.9
     513  0.324008      949 62693.1 398248.7 3289537.2 4202.0 26692.3 220478.4
     525  0.343493      918 63385.6 301457.3 1184216.4 4248.4 20204.9 79371.1
     537  0.362872      913 62262.2 1086944.6 1315572.5 4164.7 72705.3 87998.2
     549  0.383419      968 65674.5 1098499.4 1415688.1 4392.9 73478.2 94694.9
     561  0.403668      954 62686.8 353448.7 1277238.9 4187.5 23610.5 85319.9
     574  0.422643      894 61883.8 1084359.9 1284033.8 4131.1 72387.2 85716.5
     587  0.441725      899 63145.2 1143836.0 3339524.2 4206.9 76204.9 222486.6
     600  0.460382      879 64683.9 1081299.7 1373470.6 4272.4 71420.1 90718.0
     615  0.471335      516 65516.1 1141133.7 1322946.1 4317.3 75124.0 87093.2
     630  0.483306      564 61423.6 632548.5 1233050.4 4070.5 41918.4 81121.7
     646  0.494301      518 56481.2 399114.3 3309388.0 3745.4 26431.4 219164.8
     662  0.505211      514 66824.0 365530.2 1278591.4 4416.7 24159.3 84507.0
     679  0.516163      516 65162.1 1113353.7 1277899.3 4298.3 73247.0 84072.3
     696  0.527519      535 60842.2 1164152.1 1408904.9 4002.8 76589.0 92691.1
     713  0.538217      504 66937.9 1081448.7 1194904.7 4409.6 71241.7 78508.8
     731  0.549211      518 58630.2 278511.0 1287906.4 3852.2 18287.0 84508.3
     762  0.561798      593 60314.7 1162612.8 3366903.2 3949.9 76337.0 221070.5
     800  0.577378      734 62313.6 1133734.9 1317411.7 4062.2 74148.8 86049.1
     867  0.588733      535 63525.6 434174.8 1335743.1 4133.1 28211.5 86792.9
     976  0.602445      646 62155.7 318870.4 3392727.3 4028.4 20585.6 218885.6
    1085  0.613058      500 63644.7 410674.6 1173419.0 4064.7 26157.6 74835.4
    1226  0.624350      532 68671.0 1134684.2 1282165.3 4324.4 71860.9 81201.1
    1399  0.638274      656 63764.4 290234.2 407545.3 3974.7 18094.4 25329.1
    1559  0.650712      586 58473.1 288477.2 1376656.4 2429.3 11970.0 57241.4
    1637  0.663065      582 63491.5 1133845.8 1176630.8 2631.2 46872.5 48701.6
    2412  0.675907      605 61221.2 1104620.5 1335556.0 2516.3 45551.4 55074.5
    4030  0.687793      560 58835.3 339403.8 1460472.3 2294.4 13656.3 60126.5
    6132  0.698958      526 60649.2 299963.6 1312128.4 2152.0 10848.6 44767.3
   10373  0.711099      572 62771.5 356931.2 1486002.0 2014.1 11078.6 47674.1
   33343  0.723919      604 66251.5 453229.3 1159722.9 1246.6 8549.1 24421.7
   38377  0.735084      526 70414.8 1137034.0 1295676.8 866.3 14761.5 16651.1
   42062  0.748626      638 70969.4 1140441.3 2074528.9 839.5 13231.7 24571.0
   44531  0.760172      544 69246.2 369568.7 1190047.1 775.8 4111.3 13497.2
   46195  0.772292      571 69746.9 715025.2 1471989.4 767.4 7745.9 16270.5
   47823  0.785155      606 72270.6 481214.9 1496982.9 771.2 5209.6 15884.8
   49007  0.795980      510 70287.9 1125958.8 1528001.2 735.5 11725.1 16171.0
   50221  0.807378      537 68248.3 1090673.0 1330253.9 707.2 11201.3 13836.6
   60084  0.820708      628 69363.2 1183811.1 3343100.0 669.5 11828.3 34362.2
   71156  0.831511      509 70445.8 722867.9 3343564.3 588.7 5877.9 27187.9
   75795  0.843037      543 71399.6 1153585.7 3339626.0 501.0 7656.2 23349.1
   78307  0.855220      574 71961.1 1095938.6 1374930.4 484.8 6057.9  9469.9
   80903  0.868168      610 81833.8 1177828.7 1595359.7 465.0 6663.4 10692.0
   93306  0.881646      635 112208.3 649925.5 1759916.0 663.9 3660.3  9911.7
  109826  0.894912      625 142133.7 1238706.6 1808150.2 703.2 6592.4  7651.7
  129272  0.906905      565 143112.7 1133821.0 2404408.7 498.2 3955.6  9033.7
  156563  0.917708      509 153582.8 1349705.9 2449917.9 429.6 3621.3  7034.7
  189618  0.929000      532 153649.4 1203600.3 1363273.7 344.0 2531.5  3215.9
  231530  0.942097      617 189331.8 1703698.1 3578084.5 355.2 3254.5  7109.5
  283277  0.953283      527 218510.8 1323417.1 1563648.9 348.7 2089.3  2366.1
  514641  0.964850      545 268935.8 1451143.0 3780693.4 297.8 1751.1  3370.0
 1000000  1.000000     1656 472242.9 2195937.7 3608529.5 245.6 1183.2  1852.9
