# Digested data for dctcp_w4 experiment, run at 2026-04-21 04:20:43.434028
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002214      755   504.4  12068.6 210601.6  29.1  696.8 12159.4
      72  0.004384      740   497.9  14335.8  76878.9  29.5  848.3  4549.0
      92  0.007261      981   479.9  19315.0  94125.1  28.9 1165.0  5677.0
     119  0.009358      715   444.2   8149.6  81588.8  27.2  499.7  5002.4
     154  0.011731      809   453.6  10032.8 109461.9  28.2  623.5  6803.1
     199  0.013915      745   453.9  12760.9  19933.8  28.5  800.1  1249.8
     222  0.017094     1084   503.8  11895.2  83463.1  31.9  753.8  5289.2
     227  0.019693      886   405.9   6800.8 207914.2  25.9  433.2 13242.9
     232  0.022341      903   437.3  11895.6 132994.8  28.0  761.6  8514.4
     237  0.025133      952   442.8   5087.3  28279.5  28.7  329.7  1832.8
     243  0.027687      871   472.3  12054.6  89678.9  30.9  787.9  5861.4
     248  0.030385      920   485.2  12058.1  42227.2  31.8  789.1  2763.6
     254  0.032960      878   476.0  16930.0  92000.9  31.0 1102.2  5989.6
     259  0.035591      897   449.8  13362.2  48970.6  29.4  872.8  3198.6
     265  0.037978      814   495.7   8040.5  24900.3  32.5  527.9  1634.9
     271  0.040500      860   495.4  10267.6  75811.7  32.8  679.1  5014.0
     279  0.043758     1111   442.8  10460.9  65323.8  29.3  693.2  4328.9
     288  0.047110     1143   421.0  13205.5  67011.7  27.6  865.4  4391.3
     297  0.050474     1147   447.4  12588.8  77848.7  29.6  832.6  5148.7
     303  0.060263     3338   458.7  12307.5  37717.5  30.3  811.8  2488.0
     305  0.068785     2906   470.0  10972.4  92937.2  31.0  724.3  6134.5
     308  0.077141     2849   470.3  13142.2  37886.4  30.7  858.4  2474.6
     310  0.085733     2930   480.8  12188.0  92516.5  31.6  801.8  6086.6
     313  0.094185     2882   475.8  13156.0 101559.2  31.2  862.1  6655.3
     315  0.102713     2908   454.4  10970.3  73720.5  29.5  711.9  4783.9
     318  0.111464     2984   478.7  15743.8 135352.9  31.6 1039.9  8940.1
     321  0.120180     2972   463.9  11267.4 105391.4  30.7  745.2  6970.3
     323  0.128738     2918   455.1  11505.5  25918.3  30.0  757.9  1707.4
     326  0.137266     2908   484.6   9246.4  99670.8  31.9  608.3  6557.3
     331  0.143685     2189   462.8  12906.3 147685.4  30.5  850.2  9728.9
     335  0.150043     2168   467.9  13422.1  95850.8  30.9  885.4  6322.6
     340  0.156821     2311   462.9  13451.7 116652.9  30.5  886.7  7689.7
