# Digested data for dctcp_w4 experiment, run at 2026-04-21 06:13:43.742111
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002214     3563   261.1  11541.2 129870.5  16.3  719.5  8096.7
      72  0.004454     3603   257.3  14672.9 105854.6  16.4  935.8  6750.9
      92  0.007473     4858   251.2  12300.3 142500.1  16.2  795.6  9217.3
     119  0.009674     3542   247.4  11577.0 170307.5  16.2  757.7 11145.8
     154  0.011917     3609   254.2  12803.1 143930.8  16.9  850.1  9557.2
     199  0.014063     3453   263.0  14413.5  66735.0  17.5  961.5  4452.0
     222  0.017489     5512   265.2  15486.5  86641.6  17.9 1045.7  5850.2
     227  0.020020     4073   253.6   9616.7  85865.7  17.1  649.3  5797.8
     232  0.022669     4262   266.5  10342.3 119412.1  18.2  704.5  8134.3
     237  0.025313     4255   250.7  11060.4  48102.6  17.2  759.6  3303.7
     243  0.027908     4175   251.4  13993.4 164176.0  17.4  965.7 11330.3
     248  0.030402     4013   245.4  10299.0 139210.9  17.0  713.2  9640.6
     254  0.032895     4011   261.0  16547.1 121644.4  18.2 1153.1  8477.0
     259  0.035437     4091   259.3  18018.4 139559.6  18.2 1261.8  9773.1
     265  0.038026     4166   255.8  12382.3 209518.3  17.9  865.9 14651.6
     271  0.040566     4087   262.3  13247.5 176202.3  18.3  924.5 12296.0
     279  0.043894     5355   254.4  12404.3 119977.2  17.8  866.2  8378.3
     288  0.047177     5282   264.0   9756.8  79211.3  18.4  681.3  5531.5
     297  0.050438     5247   263.4  12524.9  57177.2  18.3  871.6  3978.9
     303  0.060145    15619   256.4  12914.3  94531.4  17.9  899.3  6583.0
     305  0.068842    13994   258.2  13413.0 152760.4  18.0  933.4 10630.5
     308  0.077386    13748   258.5  12713.1  74288.7  18.1  887.8  5187.8
     310  0.085830    13586   260.4  16216.6 106164.6  17.9 1116.8  7311.6
     313  0.094248    13545   254.1  11895.2  94861.5  17.6  823.2  6564.8
     315  0.102802    13764   256.7  13855.8 141256.6  17.8  962.2  9809.5
     318  0.111232    13564   254.3  11138.9 106711.3  17.7  774.1  7415.7
     321  0.119789    13769   258.8  13975.0  95377.7  18.0  970.5  6623.5
     323  0.128534    14071   254.9  13656.6 124489.9  17.8  952.3  8681.3
     326  0.137097    13778   257.5  12798.1 130213.3  17.9  891.9  9074.1
     331  0.143601    10466   257.0  11186.3 120611.9  17.9  778.4  8393.3
     335  0.150218    10647   256.1  13146.0  95057.7  17.6  902.9  6528.7
     340  0.156872    10706   257.7  13150.7 138868.4  17.9  912.0  9630.3
     345  0.163320    10376   253.3  13889.7 118824.9  17.6  966.6  8269.0
     350  0.169911    10605   248.4  11945.7 118541.1  17.3  830.7  8243.5
     355  0.176439    10504   256.4  12843.0 105574.8  17.8  893.1  7341.8
     360  0.182978    10522   258.2  12844.4  85532.9  18.0  893.8  5952.2
     365  0.189531    10543   251.5  12908.1 120613.4  17.4  890.8  8323.9
     371  0.196044    10481   256.7  14607.0 109032.9  17.8 1015.1  7577.0
     376  0.202734    10764   255.0  13409.0 109207.8  17.7  931.8  7589.1
     385  0.206739     6444   252.5  16005.2 137835.5  17.5 1109.2  9552.0
     395  0.210848     6612   258.5  13361.0  79129.7  17.9  924.6  5476.1
     405  0.214788     6339   256.1  11882.1  98336.0  17.8  825.1  6828.9
     415  0.218799     6454   256.4  13755.0 123335.0  17.8  954.5  8559.0
     425  0.222821     6472   253.3  14221.9 121708.5  17.6  988.3  8457.9
     430  0.226898     6560   253.8  12339.9  92536.6  17.7  859.3  6444.1
     435  0.231052     6684   262.7  11607.1  88913.3  18.3  809.4  6200.4
     441  0.235243     6743   261.0  17008.1 136725.1  18.2 1188.5  9554.5
     446  0.239299     6527   256.5  12398.1  97134.8  17.8  862.2  6754.9
     452  0.243578     6885   252.5  14234.3  97931.6  17.6  990.6  6815.0
     457  0.247538     6372   253.8  11608.4 107614.4  17.6  806.7  7478.4
     463  0.251657     6627   252.3  14769.2 111852.8  17.6 1029.9  7800.1
     468  0.255696     6499   259.9  14405.8  98682.0  18.1 1001.1  6857.7
     474  0.259876     6726   253.1  16932.7 137492.0  17.6 1174.2  9534.8
     480  0.263907     6486   261.2  16230.0 122621.6  18.2 1131.0  8545.1
     491  0.283665    31792   254.4  13319.7 106600.7  17.7  925.0  7402.8
     502  0.303221    31467   255.9  11488.9 136454.8  17.6  791.8  9404.2
     513  0.322674    31301   256.0  12300.7 135930.8  17.7  850.1  9394.0
     525  0.342195    31409   258.6  13693.3 139596.4  17.8  943.7  9620.7
     537  0.361803    31550   254.3  12744.4 107020.7  17.6  880.1  7390.9
     549  0.381330    31420   256.4  12414.9 104543.3  17.5  847.4  7136.1
