# Digested data for dctcp_w4 experiment, run at 2026-04-20 22:21:13.537072
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     154  0.012403      571  2533.5 1039190.8 2025515.1 144.0 60665.0 114754.4
     237  0.025653      610  2379.5 1034971.2 2054052.9 134.7 58831.4 116311.0
     265  0.038447      589  2345.5 1031166.9 1216091.0 132.2 58410.6 67862.2
     297  0.050764      567  2477.7 1030392.9 1058425.6 141.8 60461.3 62480.9
     305  0.069249      851  2322.3 1031376.2 2074717.5 139.2 61828.9 124532.9
     310  0.086735      805  2443.8 1038424.2 2043494.1 147.9 63545.0 125136.4
     315  0.104264      807  2335.2 1033661.8 2100308.5 146.5 64727.4 131846.1
     321  0.122858      856  2441.6 1052059.0 2042667.8 153.2 66084.1 128308.3
     326  0.138258      709  2401.9 1033481.9 2042694.9 151.9 65342.1 129039.5
     335  0.150879      581  2375.8 1036211.0 2049930.2 148.8 64885.4 128764.5
     345  0.163564      584  2457.9 1038968.4 2058501.0 153.5 64907.2 129140.6
     355  0.177053      621  2359.5 1033105.7 2042574.1 146.7 64362.4 126240.7
     365  0.189912      592  2379.9 1032576.7 1172071.9 149.2 64595.7 73484.1
     376  0.202837      595  2373.6 1030953.5 1036408.7 146.4 63955.9 64613.4
     405  0.215870      600  2467.3 1035463.8 1131840.0 145.7 61161.5 66500.6
     430  0.228946      602  2455.0 1033491.4 2050274.2 142.9 60360.5 119271.3
     446  0.241045      557  2292.6 1032262.9 2030063.6 137.9 62310.2 122219.4
     463  0.253036      552  2378.5 1062321.4 2113002.1 144.1 64736.2 128763.1
     480  0.265526      575  2442.8 1030940.6 2021654.2 150.9 63831.4 124027.9
     491  0.285727      930  2371.3 1034136.8 1078598.1 145.9 63639.2 66375.3
     502  0.305689      919  2383.6 1035393.5 2042475.5 145.0 62980.1 124238.2
     513  0.324739      877  2325.0 1034518.4 1056327.6 142.7 63506.3 64845.2
     525  0.343419      860  2354.6 1030061.7 1053168.1 146.2 63939.3 65373.6
     537  0.363316      916  2363.0 1031017.7 1063886.4 149.2 65089.5 67164.5
     549  0.382453      881  2345.0 1033169.9 1052298.9 145.6 64132.2 65319.6
     561  0.402937      943  2348.0 1032051.1 2083599.2 145.6 63983.3 129175.4
     574  0.424159      977  2327.3 1034918.3 2047849.1 145.6 64763.4 128150.8
     587  0.443795      904  2344.9 1031677.6 2030122.6 146.3 64359.2 126645.2
     600  0.462867      878  2312.5 1030293.3 2021767.5 143.1 63755.8 125109.4
     615  0.474336      528  2364.3 1032928.2 2042309.5 148.5 64899.8 128528.0
     630  0.485392      509  2468.3 1026711.9 1039381.0 155.5 64577.8 65576.1
     646  0.496362      505  2290.2 1034281.3 2047844.9 144.4 65295.5 129120.1
     662  0.507744      524  2344.4 1040102.8 1078309.2 146.2 64925.3 67310.2
     679  0.519082      522  2377.9 1031582.2 1204269.2 147.3 64254.0 74063.3
     702  0.533136      647  2236.1 1033684.1 2030830.2 131.5 62429.0 118484.8
     725  0.546191      601  2331.3 1026786.7 1032969.4 133.3 59230.1 59611.0
     749  0.558203      553  2317.8 1031300.5 2041988.8 130.8 58829.0 116485.4
     787  0.573235      692  2435.4 1037303.0 2055328.3 141.7 60767.6 121115.4
     833  0.584161      503  2469.8 1031296.3 2041838.6 149.1 63066.8 122485.8
     914  0.596911      587  2219.8 1031604.1 2042263.6 131.9 61543.6 122732.2
    1009  0.608923      553  2370.1 1029277.7 1087310.5 134.3 59452.0 61743.9
    1177  0.623173      656  2417.6 1048478.2 2029557.8 140.1 61563.0 119667.3
    1357  0.636814      628  2377.7 1031983.0 2048169.1 137.2 59662.0 117914.2
    1559  0.652236      710  2506.2 1040376.2 2054704.2  87.3 46509.8 118903.2
    1637  0.664857      581  2285.0 1024778.0 1040469.8  70.5 40522.1 41155.7
    2412  0.677346      575  2407.1 1034758.8 2023658.7  85.5 41425.7 79891.8
    4030  0.688620      519  2441.2 1032774.8 2039640.1  75.7 40775.3 80745.8
    6132  0.701371      587  2333.3 1052410.1 2054684.8  67.0 35976.3 71566.9
   10373  0.712818      527  2434.0 1033377.8 1220878.6  64.6 32268.4 38844.4
   33343  0.725330      576  2429.4 1043113.0 2029603.2  41.6 24933.9 35757.6
   39327  0.738667      614  2448.2 1033522.9 1083560.3  30.1 13130.5 14310.1
   42062  0.749680      507  2460.2 1030640.3 1036622.8  28.4 11838.3 12122.8
   44531  0.760562      501  2642.2 1034277.0 2041967.8  29.2 11565.2 22946.0
   46195  0.772248      538  2490.1 1037296.5 2042448.1  27.1 11340.5 21851.4
   47823  0.786237      644  2476.6 1031031.7 2030665.6  26.1 10828.5 21239.2
   49007  0.797815      533  2526.1 1031967.2 1064156.9  26.2 10741.0 10962.8
   50221  0.809697      547  2509.7 1033485.7 1059101.0  25.4 10540.4 10861.5
   60084  0.823425      632  2463.9 1025177.0 2054171.9  23.1 10287.7 17723.7
   71156  0.835806      570  2599.4 1026381.3 2029865.7  20.1 8297.0 15193.6
   75795  0.846906      511  2925.0 1029103.9 2032485.7  17.9 6606.9 10744.8
   78307  0.858657      541  2914.8 1031692.0 2042537.4  16.5 6209.4 12334.7
   80903  0.871039      570  3361.9 1038212.6 1067964.5  18.2 6276.1  6555.1
