# Digested data for unloaded_w4 experiment, run at 2026-04-21 05:09:27.266183
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005059      500    17.2     42.5    134.3   1.0    2.5     7.8
      72  0.010118      500    16.5     35.3    227.5   1.0    2.1    13.8
      92  0.015177      500    16.2     34.3     39.5   1.0    2.1     2.4
     119  0.020235      500    16.0     33.9     48.5   1.0    2.1     3.0
     154  0.025294      500    15.7     33.5     36.3   1.0    2.1     2.3
     199  0.030353      500    15.6     32.0     34.2   1.0    2.1     2.2
     222  0.035412      500    15.5     31.8     33.7   1.0    2.1     2.2
     227  0.040471      500    15.4     32.8     42.3   1.0    2.1     2.7
     232  0.045530      500    15.3     32.5     32.9   1.0    2.1     2.2
     237  0.050588      500    15.2     31.1     32.9   1.0    2.0     2.2
     243  0.055647      500    15.1     31.1     32.6   1.0    2.1     2.2
     248  0.060706      500    15.0     32.0    219.5   1.0    2.1    14.7
     254  0.065765      500    15.0     31.6     32.8   1.0    2.1     2.2
     259  0.070824      500    14.9     32.4     38.3   1.0    2.2     2.6
     265  0.075883      500    14.9     31.3     32.8   1.0    2.1     2.2
     271  0.080941      500    14.9     30.9     32.5   1.0    2.1     2.2
     279  0.086000      500    14.9     32.1    237.4   1.0    2.2    15.9
     288  0.091059      500    14.9     32.5     33.0   1.0    2.2     2.2
     297  0.096118      500    14.9     31.3     33.2   1.0    2.1     2.2
     303  0.101177      500    15.0     32.5     41.9   1.0    2.2     2.8
     305  0.106236      500    14.9     31.2     33.0   1.0    2.1     2.2
     308  0.111294      500    14.9     31.3     32.7   1.0    2.1     2.2
     310  0.116353      500    14.9     31.2     32.6   1.0    2.1     2.2
     313  0.121412      500    14.9     32.0     32.8   1.0    2.2     2.2
     315  0.126471      500    14.8     30.9     31.3   1.0    2.1     2.1
     318  0.131530      500    14.9     31.3     34.3   1.0    2.1     2.3
     321  0.136589      500    14.9     30.8     32.6   1.0    2.1     2.2
     323  0.141647      500    14.8     31.1    228.4   1.0    2.1    15.4
     326  0.146706      500    14.9     31.0     33.5   1.0    2.1     2.2
     331  0.151765      500    14.9     32.2     33.0   1.0    2.2     2.2
     335  0.156824      500    14.9     32.0     40.1   1.0    2.2     2.7
     340  0.161883      500    14.9     32.0     52.5   1.0    2.2     3.5
