# Digested data for homa_w4 experiment, run at 2026-04-21 01:23:19.687976
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      72  0.004190      903    95.8    257.9    529.2   5.7   15.2    31.0
      92  0.007276      665    94.4    283.0    436.5   5.7   17.2    26.6
     154  0.011573      926    99.8    310.1   2387.7   6.2   19.3   149.0
     199  0.013953      513    95.7    361.2    530.4   6.0   22.6    33.3
     222  0.017350      732    96.4    296.6    400.5   6.1   18.8    25.4
     227  0.020083      589    94.2    307.5    419.9   6.0   19.6    26.7
     232  0.022909      609    98.2    273.3    409.3   6.3   17.5    26.3
     237  0.025586      577    97.9    339.6    516.7   6.3   22.0    33.5
     243  0.028152      553    93.8    280.0    355.7   6.1   18.2    23.2
     248  0.030816      574   102.0    261.4    445.2   6.7   17.1    29.1
     254  0.033391      555    92.7    383.0    547.5   6.1   25.2    36.1
     259  0.035809      521   103.6    305.4    425.1   6.8   20.2    28.1
     265  0.038491      578    91.2    266.3    471.0   6.0   17.6    31.2
     271  0.040974      535    99.8    359.8    517.0   6.6   23.8    34.2
     279  0.044231      702    98.4    340.6    686.2   6.5   22.6    45.5
     288  0.047614      729    97.3    295.5    723.0   6.4   19.4    47.5
     297  0.051131      758   100.3    292.8    533.3   6.5   19.0    34.7
     303  0.059957     1902    97.8    276.1    560.6   6.4   18.1    36.8
     305  0.068360     1811    97.9    287.3    687.9   6.5   18.9    45.4
     308  0.077019     1866    98.4    311.9    524.8   6.5   20.5    34.5
     310  0.085302     1785    97.0    305.0    600.9   6.4   20.0    39.4
     313  0.093367     1738   100.5    300.5    469.9   6.6   19.7    30.9
     315  0.101742     1805    99.3    301.0    498.9   6.5   19.8    32.7
     318  0.109942     1767    96.8    315.6    565.2   6.4   20.8    37.2
     321  0.119199     1995   100.0    302.5    608.7   6.5   19.8    39.9
     323  0.128517     2008    98.0    320.7    622.6   6.4   21.1    40.9
     326  0.136985     1825    96.8    293.8    420.8   6.3   19.3    27.6
     331  0.143565     1418    97.4    304.6    681.9   6.4   20.0    44.7
     335  0.149811     1346    98.7    297.9    505.1   6.5   19.5    33.1
     340  0.156428     1426   101.3    312.3    515.4   6.7   20.5    33.9
     345  0.163286     1478    97.2    292.6    394.9   6.4   19.3    26.0
     350  0.170196     1489   100.7    328.3    581.5   6.6   21.6    38.3
     355  0.176344     1325    96.6    296.3    534.4   6.3   19.4    35.0
     360  0.182924     1418   101.0    325.8    743.3   6.6   21.4    48.7
     365  0.189290     1372   100.0    267.2    470.1   6.6   17.6    30.9
     371  0.195982     1442    97.4    281.7    464.0   6.4   18.5    30.5
     376  0.202056     1309    96.5    281.8    617.2   6.3   18.5    40.6
     385  0.206260      906    95.8    268.4    681.9   6.3   17.6    44.8
     395  0.210789      976    95.2    361.2    644.4   6.2   23.7    42.2
     405  0.214691      841   101.1    292.9    438.6   6.6   19.2    28.7
     415  0.218691      862    96.2    283.4    573.4   6.3   18.7    37.7
     425  0.222283      774    98.7    349.2    574.2   6.5   23.0    37.8
     430  0.226408      889    95.5    297.8    404.3   6.3   19.6    26.6
     435  0.230524      887    97.9    311.2    650.4   6.4   20.3    42.4
     441  0.234435      843    95.6    283.4    702.3   6.2   18.5    45.8
     446  0.238389      852    99.4    338.6    653.3   6.5   22.2    42.9
     452  0.242653      919    97.0    329.0    602.1   6.4   21.6    39.6
