# Digested data for dctcp_w4 experiment, run at 2026-04-20 23:35:25.768687
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009491      501  9789.1 1038250.8 1063428.5 598.2 63363.4 64606.6
     227  0.020175      564 10681.1 1047717.7 1098816.5 643.8 63433.9 67288.2
     248  0.030613      551 10131.4 1043959.8 1147997.2 608.1 63767.2 66319.9
     271  0.040558      525 10663.9 1048714.4 2071923.4 615.5 60654.4 119833.6
     303  0.059426      996 10450.6 1050314.4 2036278.6 603.4 61430.4 117908.4
     308  0.076381      895 10425.0 1052889.2 2063797.3 622.3 62821.6 123359.1
     313  0.093241      890 10258.6 1066107.1 2050158.2 632.4 66548.8 124781.4
     318  0.110669      920  9890.8 1044108.9 1182238.6 614.8 64972.6 73476.6
     323  0.127586      893 10255.3 1039646.9 2059477.6 636.2 64481.3 127049.8
     331  0.142665      796 10472.0 1057329.6 3059812.0 664.0 67046.9 193904.4
     340  0.155490      677  9685.6 1049646.7 1099133.8 605.2 65643.9 68567.3
     350  0.168050      663  9834.0 1051734.2 3099918.7 619.7 66146.8 195332.0
     360  0.180742      670  9836.1 1047714.8 2034145.6 629.6 67118.2 129398.6
     371  0.194419      722 11068.5 1048801.4 1115930.9 695.2 65963.6 70361.3
     385  0.205198      569 10528.6 1052484.0 1108852.6 651.7 65821.4 69346.6
     415  0.217379      643 10903.8 1052408.3 2062079.2 654.9 63000.7 123471.4
     435  0.229427      636 10478.5 1049968.2 2059909.8 630.5 62985.5 123941.6
     452  0.241513      638 10659.3 1068432.6 1178832.8 654.2 66147.8 71142.6
     468  0.254035      661  9957.0 1054662.4 2047449.0 628.0 66830.8 131668.7
     491  0.281314     1440 10730.3 1041821.8 2064084.7 689.2 66912.1 132568.1
     502  0.301451     1063 10118.5 1060610.3 2032585.0 638.0 66873.3 128157.9
     513  0.321039     1034 10448.7 1050228.6 1147624.8 655.1 65845.1 71951.4
     525  0.341157     1062  9662.5 1045137.6 1073427.6 599.0 64794.6 66548.5
     537  0.360915     1043 10089.7 1046509.3 2055083.2 633.4 65694.2 129007.1
     549  0.381469     1085 10414.3 1046095.2 1131391.1 669.3 67229.8 72711.5
     561  0.400583     1009  9982.6 1050140.6 2045654.1 646.1 67970.3 132404.8
     574  0.420020     1026 10240.0 1067177.1 2058263.4 657.3 68496.6 132109.3
     587  0.439229     1014 10587.4 1047909.7 1247216.2 680.4 67346.4 80155.3
     600  0.458930     1040  9772.0 1038036.2 2034889.2 623.6 66243.5 129858.9
     615  0.470827      628 10640.5 1051126.3 2040483.6 683.8 67553.1 131136.5
     630  0.482629      623  9931.5 1044718.9 2040814.7 632.4 66556.4 129002.2
     646  0.494317      617 10658.1 1048256.1 2052644.0 677.1 66878.3 130431.8
     662  0.506195      627  9728.0 1054302.9 2061919.0 608.7 66421.1 128628.8
