# Digested data for dctcp_w4 experiment, run at 2026-04-21 01:35:47.095429
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     154  0.012285      562 89470.4 209189.5 234331.2 5327.3 12538.3 14014.9
     232  0.023587      517 88845.8 216410.1 233955.9 5392.0 13236.1 14187.7
     254  0.034539      501 89570.9 209918.3 239973.4 5541.3 12941.9 14840.7
     288  0.048289      629 87519.8 202639.5 267596.1 5455.5 12633.4 16683.1
     303  0.060881      576 87504.5 200690.4 249280.5 5434.4 12457.5 15473.6
     308  0.077692      769 86342.9 208787.9 1089584.1 5370.7 13000.5 67508.3
     313  0.095224      802 86447.4 199414.3 263480.4 5362.4 12375.1 16314.6
     318  0.111837      760 86920.0 205222.6 1092960.0 5404.8 12770.5 68012.4
     323  0.130178      839 85272.4 203888.4 227491.3 5282.8 12640.3 14103.6
     331  0.144519      656 87786.6 201216.0 260608.8 5446.0 12505.7 16116.8
     340  0.157044      573 91989.2 209167.0 235341.2 5695.0 12919.5 14536.2
     350  0.170948      636 86020.1 208899.6 234834.7 5319.7 12951.0 14558.9
     360  0.184020      598 88172.3 215954.6 317844.9 5459.0 13380.1 19693.0
     371  0.197027      595 86088.4 196199.6 253567.5 5302.9 12096.2 15633.0
     385  0.207979      501 87469.7 219228.2 288338.3 5429.5 13608.2 17820.7
     425  0.223106      692 86520.7 206615.2 277788.4 5368.9 12714.2 17493.0
     441  0.234780      534 88128.7 229861.6 267793.8 5448.5 14197.7 16499.9
     457  0.246103      518 91724.3 217081.8 270198.0 5667.1 13400.1 16803.4
     474  0.259001      590 87140.9 190743.6 251062.0 5384.3 11752.5 15469.0
     491  0.280971     1005 89723.0 208938.2 223601.8 5526.3 12849.8 13814.2
     502  0.300098      875 89782.2 226321.6 1198292.7 5518.3 13910.4 73650.4
     513  0.319204      874 90660.3 198390.4 227402.9 5575.7 12201.1 13985.4
     525  0.337982      859 87416.5 204150.0 1103124.8 5389.4 12586.3 68010.2
     537  0.356760      859 87546.1 211089.5 261919.1 5400.7 13022.2 16157.9
     549  0.376303      894 86154.5 208180.6 314726.0 5318.2 12850.7 19427.5
     561  0.395715      888 88416.7 197523.9 240640.5 5447.7 12170.3 14826.9
     574  0.414668      867 86698.3 217225.6 301259.2 5348.4 13400.7 18584.8
     587  0.435304      944 89388.6 203280.9 282400.5 5477.2 12455.9 17304.0
     600  0.454257      867 91282.0 211299.5 1096964.4 5566.0 12884.1 66888.1
     615  0.465559      517 93418.1 195449.6 1086463.8 5710.2 11917.7 66409.8
     630  0.476905      519 87183.8 216360.9 245233.0 5274.8 13160.6 14916.9
     646  0.488731      541 85345.0 201055.3 242146.5 5197.6 12281.9 14747.0
     662  0.500689      547 89057.4 220646.3 248849.1 5422.2 13478.7 15201.5
     679  0.512231      528 85839.4 220114.7 244090.8 5214.5 13348.4 14802.4
     702  0.526921      672 92193.9 200013.0 231483.9 5580.7 12107.3 13986.9
