# Digested data for dctcp_w4 experiment, run at 2026-04-21 04:18:32.050528
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002151      661   389.9   4551.5  12190.5  24.2  282.3   756.2
      72  0.004120      605   408.6   5555.4  23199.3  26.3  358.2  1495.8
      92  0.007486     1034   415.9   4003.5  40468.4  27.2  261.8  2646.7
     119  0.009829      720   395.3   5839.3  12352.4  25.9  383.2   810.5
     154  0.011948      651   441.9   3969.6   9897.6  29.2  262.5   654.6
     199  0.014154      678   413.6   3865.6  25318.7  27.3  255.5  1673.4
     222  0.017477     1021   395.8   3854.4  15881.2  26.4  257.1  1059.5
     227  0.020071      797   414.1   5001.4  14665.3  27.8  336.3   986.2
     232  0.022538      758   389.1   5071.5  14650.6  26.1  339.9   981.9
     237  0.024989      753   444.4   4688.9  17440.4  29.8  314.7  1170.5
     243  0.027521      778   377.4   4494.4  27786.0  25.5  303.1  1873.6
     248  0.030333      864   389.4   3757.1  40712.8  26.4  254.4  2756.5
     254  0.032868      779   419.1   5269.4  34085.9  28.7  361.4  2337.9
     259  0.035693      868   415.8   7522.5  21672.1  28.7  519.9  1497.7
     265  0.038411      835   413.5   3262.3  38981.5  28.6  225.8  2697.7
     271  0.041053      812   393.9   3727.2  10424.8  27.2  257.8   720.9
     279  0.044507     1061   388.7   5700.6  38788.7  26.9  394.2  2682.5
     288  0.047865     1032   414.9   3385.9  23888.8  28.7  234.2  1652.1
     297  0.051159     1012   421.1   3739.7  30785.4  29.1  258.3  2126.1
     303  0.060819     2968   408.7   6908.9  54790.8  28.1  475.8  3773.5
     305  0.069489     2664   376.3   6951.1  37328.6  26.0  481.0  2583.3
     308  0.078312     2711   390.7   4124.6  17961.8  26.9  284.1  1237.0
     310  0.086914     2643   402.8   3969.5  20838.6  27.8  274.1  1439.1
     313  0.095613     2673   397.6   5648.7  16994.5  27.5  391.2  1176.9
     315  0.104004     2578   395.9   4437.4  39586.6  27.0  302.5  2698.5
     318  0.112394     2578   390.5   5533.5  24440.0  26.7  378.2  1670.5
     321  0.121152     2691   409.6   5612.2  31731.4  28.1  385.2  2177.9
     323  0.129705     2628   424.1   5658.7  24900.4  29.3  391.6  1723.2
     326  0.138190     2607   392.8   5107.7  61852.5  27.3  355.2  4301.3
     331  0.144761     2019   412.8   5620.4  23167.8  28.6  390.0  1607.8
     335  0.151579     2095   438.0   5876.3  24909.0  30.2  405.3  1717.9
     340  0.158268     2055   387.0   4188.8  44654.3  26.7  289.5  3086.0
     345  0.164751     1992   392.5   5442.1  50668.0  27.2  377.1  3511.3
     350  0.171312     2016   393.6   5785.1  41493.4  27.3  400.6  2873.5
     355  0.178222     2123   396.6   4725.6  14891.4  27.3  325.2  1024.9
     360  0.184802     2022   388.0   9150.0  25678.6  26.7  630.2  1768.5
     365  0.191644     2102   415.8   4971.0  54831.6  28.6  341.4  3765.9
     371  0.198071     1975   418.5   5810.3  71303.3  28.5  395.5  4853.9
     376  0.204984     2124   400.7   4753.9  23998.9  27.2  323.0  1630.4
     385  0.209140     1277   416.0   7100.1  30587.5  28.7  490.7  2113.9
     395  0.213195     1246   426.8   3910.1  37711.6  29.3  268.6  2590.1
     405  0.217254     1247   437.8   5195.9  50490.2  30.2  358.3  3482.1
     415  0.221563     1324   417.2   3972.0  14615.1  28.8  274.3  1009.3
     425  0.225547     1224   382.7   4680.8  20709.8  26.4  323.5  1431.2
     430  0.229384     1179   461.8   8215.5  39870.5  31.9  568.2  2757.3
     435  0.233589     1292   405.2   6751.7  68753.5  27.8  463.7  4722.1
     441  0.237797     1293   431.2   4991.9  23826.3  29.9  345.7  1650.0
     446  0.241797     1229   363.9   6653.1  72497.6  25.3  462.0  5034.6
     452  0.245917     1266   371.9   7461.8  65817.1  25.7  515.7  4548.5
     457  0.249937     1235   388.2   3703.6  49953.8  26.8  255.4  3445.1
     463  0.253995     1247   355.5   5948.0  33059.1  24.6  412.2  2291.0
     468  0.258223     1299   385.2   5408.9  13839.2  26.8  375.9   961.7
     474  0.262317     1258   393.4   6499.9  32977.2  27.0  446.4  2264.9
     480  0.266252     1209   396.7   4724.6  15529.7  27.1  322.3  1059.3
     491  0.285913     6041   406.6   4895.0  21946.9  27.9  336.0  1506.3
     502  0.305294     5955   402.2   5393.0  34114.9  27.6  370.7  2344.7
     513  0.324434     5881   417.5   6257.1  59039.4  28.6  428.9  4046.6
     525  0.344349     6119   403.1   5459.5  22609.0  27.7  375.5  1555.0
     537  0.364202     6100   379.0   5243.1  23669.5  26.1  360.6  1627.9
     549  0.383782     6016   397.4   6236.1  43188.8  27.3  427.7  2962.2
     561  0.403000     5905   398.4   5614.4  43128.8  27.3  385.3  2960.1
     574  0.422316     5935   411.9   5750.0  24114.8  28.2  393.6  1650.6
     587  0.442010     6051   384.9   5405.9  31258.6  26.2  367.5  2125.0
     600  0.461433     5968   387.7   5132.2  54396.3  26.4  349.4  3702.9
     607  0.467321     1809   395.8   5041.7  33579.8  26.9  343.2  2285.9
     615  0.473120     1782   397.4   4539.2  24856.5  27.0  308.0  1686.3
     623  0.478653     1700   426.4   4858.0  37340.4  28.9  329.1  2529.8
     630  0.484365     1755   391.7   7390.3  42780.7  26.5  500.0  2894.5
