# Digested data for unloaded_w4 experiment, run at 2026-04-20 22:36:22.005930
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.005074      500    16.8     34.5    112.1   1.0    2.1     6.7
      72  0.010148      500    16.3     34.0    230.2   1.0    2.1    14.1
      92  0.015221      500    16.1     35.4     50.1   1.0    2.2     3.1
     119  0.020295      500    15.8     33.6     42.4   1.0    2.1     2.7
     154  0.025369      500    15.6     33.1     40.1   1.0    2.1     2.6
     199  0.030443      500    15.5     32.5     46.0   1.0    2.1     3.0
     222  0.035517      500    15.4     32.9     44.6   1.0    2.1     2.9
     227  0.040591      500    15.3     32.0     33.3   1.0    2.1     2.2
     232  0.045664      500    15.1     31.6     48.3   1.0    2.1     3.2
     237  0.050738      500    15.0     32.2     39.4   1.0    2.1     2.6
     243  0.055812      500    14.9     32.1     47.7   1.0    2.2     3.2
     248  0.060886      500    14.9     32.1     49.3   1.0    2.2     3.3
     254  0.065960      500    14.8     31.4     41.0   1.0    2.1     2.8
     259  0.071034      500    14.8     31.0     31.7   1.0    2.1     2.1
     265  0.076107      500    14.8     31.6    222.1   1.0    2.1    15.0
     271  0.081181      500    14.7     31.6     47.0   1.0    2.1     3.2
     279  0.086255      500    14.8     31.6    235.0   1.0    2.1    15.9
     288  0.091329      500    14.8     31.3     36.1   1.0    2.1     2.5
     297  0.096403      500    14.8     31.3     39.5   1.0    2.1     2.7
     303  0.101476      500    14.7     31.6     44.4   1.0    2.1     3.0
     305  0.106550      500    14.7     30.7     48.2   1.0    2.1     3.3
     308  0.111624      500    14.7     31.7     32.7   1.0    2.2     2.2
     310  0.116698      500    14.7     30.7     32.1   1.0    2.1     2.2
     313  0.121772      500    14.7     31.9     39.6   1.0    2.2     2.7
     315  0.126846      500    14.7     31.4     33.5   1.0    2.1     2.3
     318  0.131919      500    14.7     30.9     31.9   1.0    2.1     2.2
     321  0.136993      500    14.8     31.0     35.8   1.0    2.1     2.4
     323  0.142067      500    14.8     31.9     33.5   1.0    2.2     2.3
     326  0.147141      500    14.7     31.7     32.0   1.0    2.2     2.2
     331  0.152215      500    14.8     31.7    224.1   1.0    2.1    15.2
     335  0.157289      500    14.7     31.2     32.3   1.0    2.1     2.2
     340  0.162362      500    14.8     30.9     32.7   1.0    2.1     2.2
     345  0.167436      500    14.8     31.2    230.3   1.0    2.1    15.6
     350  0.172510      500    14.8     31.8     36.3   1.0    2.1     2.5
     355  0.177584      500    14.9     32.8     48.8   1.0    2.2     3.3
     360  0.182658      500    14.8     32.7     44.2   1.0    2.2     3.0
     365  0.187731      500    14.8     33.0     42.8   1.0    2.2     2.9
     371  0.192805      500    14.8     31.4     32.3   1.0    2.1     2.2
     376  0.197879      500    14.8     31.8     38.6   1.0    2.2     2.6
     385  0.202953      500    14.8     31.9     48.1   1.0    2.2     3.3
     395  0.208027      500    14.8     31.3     32.0   1.0    2.1     2.2
     405  0.213101      500    14.8     30.9     31.6   1.0    2.1     2.1
     415  0.218174      500    14.8     31.6     45.9   1.0    2.1     3.1
     425  0.223248      500    14.9     31.9     43.9   1.0    2.1     3.0
     430  0.228322      500    14.8     31.1     44.0   1.0    2.1     3.0
     435  0.233396      500    14.8     31.2    231.2   1.0    2.1    15.6
     441  0.238470      500    15.1     32.0     42.9   1.0    2.1     2.8
     446  0.243544      500    14.9     33.0     44.4   1.0    2.2     3.0
     452  0.248617      500    14.8     31.7    227.1   1.0    2.1    15.3
     457  0.253691      500    14.8     30.6     37.8   1.0    2.1     2.6
     463  0.258765      500    14.8     31.5     33.5   1.0    2.1     2.3
     468  0.263839      500    14.8     31.6     32.1   1.0    2.1     2.2
     474  0.268913      500    14.8     31.3     32.0   1.0    2.1     2.2
     480  0.273987      500    14.8     31.7     35.9   1.0    2.1     2.4
     491  0.279060      500    14.8     31.7     47.3   1.0    2.1     3.2
     502  0.284134      500    14.8     30.9     31.7   1.0    2.1     2.1
     513  0.289208      500    14.9     31.4     32.0   1.0    2.1     2.2
     525  0.294282      500    14.9     31.9     33.1   1.0    2.1     2.2
     537  0.299356      500    14.9     31.6     39.4   1.0    2.1     2.6
     549  0.304429      500    14.9     31.4     32.4   1.0    2.1     2.2
     561  0.309503      500    14.9     31.2     32.2   1.0    2.1     2.2
     574  0.314577      500    14.9     32.6    227.8   1.0    2.2    15.3
     587  0.319651      500    14.9     31.8     34.5   1.0    2.1     2.3
     600  0.324725      500    14.9     44.0    222.8   1.0    2.9    14.9
     607  0.329799      500    14.9     30.9     33.4   1.0    2.1     2.2
     615  0.334872      500    15.1     31.2     33.1   1.0    2.1     2.2
     623  0.339946      500    15.0     37.5     46.8   1.0    2.5     3.1
     630  0.345020      500    15.1     35.0     41.9   1.0    2.3     2.8
     638  0.350094      500    15.1     32.1     46.5   1.0    2.1     3.1
     646  0.355168      500    15.2     31.6     47.4   1.0    2.1     3.1
     654  0.360242      500    15.1     31.9     35.2   1.0    2.1     2.3
     662  0.365315      500    15.1     32.9     46.9   1.0    2.2     3.1
     671  0.370389      500    15.2     32.2     33.4   1.0    2.1     2.2
     679  0.375463      500    15.2     31.6     47.8   1.0    2.1     3.1
     685  0.380537      500    15.2     31.5     32.6   1.0    2.1     2.1
     690  0.385611      500    15.2     31.6     41.5   1.0    2.1     2.7
     696  0.390684      500    15.3     31.4    224.5   1.0    2.1    14.7
     702  0.395758      500    15.2     31.6     32.4   1.0    2.1     2.1
     707  0.400832      500    15.2     32.3     33.3   1.0    2.1     2.2
     713  0.405906      500    15.3     32.8    227.0   1.0    2.1    14.8
     719  0.410980      500    15.3     31.3     33.1   1.0    2.0     2.2
     725  0.416054      500    15.2     31.1     40.2   1.0    2.0     2.6
     731  0.421127      500    15.2     31.7     38.2   1.0    2.1     2.5
     737  0.426201      500    15.3     32.8     35.3   1.0    2.1     2.3
     749  0.431275      500    15.3     31.4     32.9   1.0    2.1     2.2
     762  0.436349      500    15.3     32.2     33.2   1.0    2.1     2.2
     774  0.441423      500    15.3     32.4     38.0   1.0    2.1     2.5
     787  0.446497      500    15.4     37.4     47.3   1.0    2.4     3.1
     800  0.451570      500    15.4     31.4     32.4   1.0    2.0     2.1
     816  0.456644      500    15.4     31.5     32.6   1.0    2.0     2.1
     833  0.461718      500    15.4     30.2     32.0   1.0    2.0     2.1
     850  0.466792      500    15.6     31.9     36.1   1.0    2.1     2.3
     867  0.471866      500    15.5     32.4    223.0   1.0    2.1    14.4
     885  0.476939      500    15.4     32.4     33.0   1.0    2.1     2.1
