# Digested data for dctcp_w4 experiment, run at 2026-04-20 22:36:22.005930
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
     119  0.009646      516  2442.2 1023621.1 1058183.5 151.0 63585.1 66931.3
     227  0.020152      562  2449.3 1029221.8 1037394.2 160.5 67006.6 67981.3
     248  0.030246      540  2373.1 1029632.6 2018656.8 158.7 68777.2 135571.3
     271  0.041014      576  2436.5 1028130.8 2043534.5 165.0 69421.4 137983.4
     297  0.051538      563  2328.3 1024326.8 1168965.6 157.9 69445.9 79037.6
     305  0.068868      927  2379.0 1031461.0 2057652.1 161.5 70024.5 139691.2
     310  0.084832      854  2408.9 1033472.8 2058067.4 163.4 70113.5 139624.7
     315  0.101507      892  2389.8 1036345.9 2038562.3 162.4 70310.1 138489.3
     321  0.118742      922  2384.6 1027917.3 2044283.3 161.9 69784.7 138595.5
     326  0.136464      948  2462.3 1026877.1 1044036.3 167.1 69625.4 70926.4
     335  0.149269      685  2347.4 1044722.0 2057131.5 159.0 70637.1 139561.2
     345  0.162074      685  2398.3 1024483.4 1080468.1 161.9 69324.1 72955.3
     355  0.175440      715  2405.2 1034663.7 2044530.4 161.7 69697.9 138143.9
     365  0.188862      718  2458.0 1027827.4 1185955.8 165.9 69327.0 79862.3
     376  0.202191      713  2340.5 1026744.6 2037734.4 157.7 69468.5 137871.1
     405  0.214192      642  2292.1 1030843.7 2046264.3 154.8 69649.4 138074.5
     430  0.226736      671  2441.4 1041946.3 2093317.4 164.5 70070.4 140774.5
     446  0.238363      622  2454.1 1029092.4 2043257.2 164.2 69328.1 135764.6
     463  0.249841      614  2406.6 1026252.4 2046010.0 162.5 69435.2 138431.0
     480  0.262254      664  2454.8 1033251.9 2056882.5 166.0 69831.4 138978.5
     491  0.281340     1021  2376.9 1024357.0 1083393.1 160.1 68980.3 72955.8
     502  0.301473     1077  2457.3 1028188.5 1114419.8 165.6 69284.9 75095.7
     513  0.321737     1084  2414.8 1027948.5 2017737.7 162.5 69175.5 135783.2
     525  0.340935     1027  2407.8 1034966.4 2044232.8 161.9 69601.0 137473.6
     537  0.360769     1061  2347.9 1029136.9 1056212.0 158.0 69255.5 71077.5
     549  0.380828     1073  2465.7 1030147.3 1094291.9 165.0 68952.3 73245.8
     561  0.401671     1115  2419.2 1026060.1 2015579.0 162.6 68955.7 135455.6
     574  0.421374     1054  2382.3 1026297.4 1119316.4 159.6 68740.6 74971.0
     587  0.440928     1046  2379.3 1033496.3 1112514.3 159.3 69176.5 74465.5
     600  0.460519     1048  2303.2 1029796.1 2046073.2 154.1 68882.7 136861.1
     615  0.471567      591  2391.7 1031276.4 2026128.8 159.7 68981.7 135527.0
     630  0.483120      618  2447.5 1029495.9 2038044.2 162.4 68633.1 135869.6
     646  0.493700      566  2330.7 1033503.5 2017054.3 154.1 68580.2 133051.1
     662  0.505552      634  2341.6 1028990.4 1165969.6 154.8 68009.9 77063.4
     679  0.516712      597  2425.0 1026284.4 2056921.0 159.4 67456.4 135234.8
     696  0.527199      561  2396.4 1027745.8 1143791.9 157.1 67452.8 75249.5
     713  0.537257      538  2405.0 1026759.9 1039955.5 157.7 67328.5 68193.8
     731  0.547893      569  2367.2 1036634.0 2057471.1 155.2 67799.0 134475.2
     749  0.557352      506  2446.1 1033824.8 2057309.6 160.0 67614.4 134817.1
     774  0.567036      518  2319.1 1033103.1 2029314.3 151.4 67479.0 132548.3
     800  0.577336      551  2470.3 1052275.1 2051849.3 160.6 68418.4 133410.2
     867  0.588945      621  2402.0 1023221.2 1036193.9 154.8 66239.6 66912.8
     945  0.599226      550  2373.7 1022695.8 2038421.3 153.4 65980.4 130751.8
    1042  0.610237      589  2492.1 1031674.7 2028044.5 157.7 65667.4 129670.4
    1177  0.621378      596  2359.9 1031181.5 2056833.9 148.4 65193.8 129117.0
    1316  0.631865      561  2412.4 1024796.8 2016212.7 150.5 63701.5 126250.0
    1436  0.641249      502  2370.8 1033067.4 2041707.4 134.0 63412.4 124570.3
    1559  0.651550      551  2422.0 1033893.7 2056986.0  99.0 42337.1 84095.9
    1637  0.663233      625  2489.8 1024786.9 2057209.9 101.9 41891.0 84036.4
    2091  0.673739      562  2371.1 1025383.7 2091586.7  96.6 41966.7 85685.6
    3544  0.684712      587  2462.7 1026013.4 1203519.8  97.7 41588.4 48983.3
    5652  0.695947      601  2318.7 1021092.4 1032030.0  82.7 37056.7 39121.7
    7830  0.708416      667  2344.3 1024927.0 1043990.1  76.3 34351.9 34960.4
   24115  0.718828      557  2370.1 1025402.0 1040685.3  56.2 29127.5 29776.4
   36322  0.729783      586  2449.3 1033436.7 1043830.3  33.5 15282.8 15485.5
   40382  0.742270      668  2513.2 1025149.7 1034230.5  19.1 12430.4 12617.2
   42928  0.753673      610  2548.5 1031295.1 2030800.9  16.7 6949.8 13786.8
   45079  0.764628      586  2583.0 1026766.8 1079701.4  21.6 11261.0 11344.6
   46763  0.777938      712  2573.9 1034244.1 2046198.5  26.8 11036.1 21898.5
   47823  0.788126      545  2520.8 1026758.0 1038692.9  25.0 10858.0 11018.3
   49007  0.798949      579  2492.8 1028758.8 1041399.2  25.9 10828.8 10911.9
   50221  0.809343      556  2675.5 1030371.4 2037462.8  27.6 10649.7 21219.1
   55381  0.820541      599  2667.6 1026018.8 1037009.1  26.6 10427.1 10558.0
   66528  0.829944      503  2524.4 1031960.1 2044557.9  18.3 9016.9 12347.1
   73814  0.841216      603  2872.9 1025146.4 1062555.6  16.7 6026.0  6288.8
   77041  0.853086      635  3026.7 1029041.6 2046432.4  15.6 5389.1 10667.4
   79595  0.864676      620  3086.1 1029921.3 2046200.3  15.6 5258.6 10685.7
   81565  0.874378      519  4487.3 1029472.6 1039453.5  22.6 5193.9  5255.6
   93306  0.884641      549  4997.1 1031002.2 2046145.6  27.7 6141.7 11517.2
  109826  0.896437      631  4990.2 1040228.9 2061297.8  25.0 5426.7 10829.4
  129272  0.908027      620  5471.0 1037373.5 2041604.8  21.3 4577.2  8953.2
  156563  0.919430      610  5903.7 1037018.1 2039502.4  16.3 2959.1  5836.4
  189618  0.930403      587  6176.7 1042733.6 2064977.6  14.7 2567.0  4933.5
  223195  0.942199      631  7968.1 1042334.2 2051402.8  16.6 2345.2  4239.8
  268113  0.952350      543  8015.6 2033804.4 2066464.8  14.9 3935.7  4002.8
  426666  0.963435      593 10481.6 2053961.4 3091064.8  14.7 3541.8  3771.9
  940700  0.973586      543 17752.8 2065003.5 2088875.8  13.4 1342.5  2034.0
 1000000  1.000000     1413 26377.7 2071589.4 3083386.9  13.5 1062.1  1580.9
