# Digested data for dctcp_w4 experiment, run at 2026-04-21 05:53:05.974791
# Averaged across 5 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002263     3706   255.6  13393.5 128444.9  16.1  842.4  8078.3
      72  0.004473     3618   255.4  12529.8 119560.2  16.6  812.6  7753.6
      92  0.007410     4809   250.7  12773.3 139684.6  16.5  838.7  9171.7
     119  0.009775     3872   246.6  12272.8 118925.7  16.2  808.0  7829.2
     154  0.011979     3609   254.8  12659.6 167150.4  17.1  847.4 11188.1
     199  0.014207     3649   261.2  15145.1 162616.0  17.4 1011.0 10855.5
     222  0.017559     5488   249.7   8872.6  51887.5  16.7  593.1  3468.4
     227  0.020171     4277   250.2  11203.0  94673.3  16.9  754.9  6379.6
     232  0.022844     4376   254.8  13382.2 148343.6  17.4  913.5 10125.8
     237  0.025455     4276   253.5  11357.4 148020.8  17.3  776.8 10124.5
     243  0.028037     4228   251.8  16256.2 112445.2  17.1 1107.4  7659.8
     248  0.030619     4227   250.2  12700.1 140255.4  17.3  877.1  9686.1
     254  0.033231     4277   247.8  17013.6 129339.6  17.0 1167.7  8877.1
     259  0.035812     4227   260.3  14842.2 151426.0  18.0 1027.1 10479.3
     265  0.038380     4204   251.2  16200.1 143682.7  17.4 1123.4  9964.1
     271  0.041014     4314   248.5  12188.0 301112.1  17.3  847.6 20939.6
     279  0.044390     5527   245.5   9637.5  69754.8  17.0  669.3  4844.1
     288  0.047693     5408   256.0  14406.3  82357.7  17.9 1004.6  5743.2
     297  0.051101     5580   251.6  13894.8  93608.4  17.5  967.6  6518.7
     303  0.060687    15697   252.3  13469.2 116560.3  17.5  936.0  8100.1
     305  0.069249    14019   253.4  10759.1  77177.1  17.6  748.7  5370.7
     308  0.077743    13908   252.0  13503.6 115658.7  17.6  943.0  8076.7
     310  0.086344    14083   252.8   9756.2 128946.3  17.6  677.5  8954.6
     313  0.094954    14099   257.2  11875.1 136939.3  17.7  817.3  9424.6
     315  0.103653    14243   250.1  10819.0 136391.4  17.4  751.8  9478.2
     318  0.112313    14180   254.2  12216.4 130865.0  17.7  850.1  9106.8
     321  0.120892    14047   252.8  11399.2 141544.6  17.6  792.2  9836.3
     323  0.129536    14154   251.2  13953.5 114274.4  17.5  971.0  7952.3
     326  0.138111    14041   253.0  12739.4 107057.3  17.7  890.2  7481.3
     331  0.144639    10689   250.4  12293.4  82381.2  17.4  854.3  5724.9
     335  0.151097    10574   255.7  12059.0 116313.8  17.8  840.9  8111.1
     340  0.157667    10758   251.4  12729.9 101859.6  17.6  889.6  7118.1
     345  0.164077    10496   251.2  11481.7 114005.4  17.6  803.5  7978.0
     350  0.170502    10519   253.7  13381.0  94221.1  17.7  933.8  6575.1
     355  0.176855    10404   254.7  13254.4  90031.6  17.7  921.7  6260.9
     360  0.183276    10513   249.9  14482.8 137340.3  17.4 1008.6  9564.1
     365  0.189672    10472   253.2  12993.4  97839.1  17.5  898.0  6761.5
     371  0.196128    10572   252.0  12590.1  80493.3  17.6  881.0  5632.8
     376  0.202608    10610   249.6  12284.5 129063.6  17.4  857.3  9006.5
     385  0.206758     6795   254.9  13427.1 188442.5  17.8  939.0 13177.8
     395  0.210812     6638   251.3  14833.3 167193.3  17.6 1036.6 11683.7
     405  0.214835     6587   247.2  10043.5 131234.3  17.2  700.4  9151.6
     415  0.218868     6605   250.5  12101.1 116681.2  17.4  840.9  8108.5
     425  0.222978     6729   260.2  16111.2 116522.9  18.1 1122.0  8114.4
     430  0.227014     6608   254.0  12559.0 136114.4  17.7  875.2  9485.3
     435  0.231106     6700   253.8  13256.8 100183.2  17.7  923.2  6976.5
     441  0.235209     6719   256.3  12665.6  91767.1  17.8  877.7  6359.5
     446  0.239217     6563   254.0  13998.6 105484.1  17.6  970.1  7310.1
     452  0.243250     6604   253.0  13488.7  77777.5  17.4  929.6  5360.3
     457  0.247344     6702   251.7  12177.7  98558.6  17.4  841.0  6806.5
     463  0.251375     6601   251.5  14413.2 124040.9  17.3  993.3  8548.6
     468  0.255465     6697   252.7  10037.5 100718.9  17.5  693.2  6955.7
     474  0.259639     6835   253.5  14357.8  97005.9  17.6  997.1  6736.5
     480  0.263750     6731   250.3  11783.8  88399.9  17.3  813.8  6105.0
     491  0.283207    31859   252.6  12665.2  90057.6  17.4  872.3  6202.3
     502  0.302542    31659   253.9  11973.9  96840.7  17.6  827.5  6692.5
     513  0.321935    31754   253.0  12009.7 109726.7  17.5  830.0  7583.0
     525  0.341563    32139   251.1  13201.4 145597.5  17.3  908.6 10020.5
     537  0.361089    31972   252.0  12359.9  99196.6  17.4  851.8  6836.4
