# Digested data for dctcp_w4 experiment, run at 2026-04-21 04:25:22.043276
# Averaged across 1 repeated sample(s)
# length  cum_frac  samples     p50      p99     p999   s50    s99    s999
      60  0.002183      911   481.5  44640.1  98882.1  28.8 2674.7  5924.6
      72  0.004373      914   459.0  50167.1 243684.8  28.2 3087.2 14996.0
      92  0.007449     1284   507.2  58397.2 123318.0  31.7 3652.1  7712.2
     119  0.009694      937   510.7  51043.4 175846.6  32.2 3214.3 11073.5
     154  0.011922      930   525.1  56503.5 158493.3  33.5 3603.5 10108.0
     199  0.013954      848   465.5  60389.6 150366.0  29.7 3856.3  9601.9
     222  0.017433     1452   529.0  52636.4 159789.3  34.2 3402.5 10329.0
     227  0.020033     1085   520.6  59998.4 113909.5  33.9 3911.2  7425.7
     232  0.022654     1094   485.2  61712.9 120402.1  31.7 4036.2  7874.6
     237  0.025368     1133   510.9  50999.9 173364.2  33.4 3331.2 11323.6
     243  0.027963     1083   573.4  55436.3 110880.9  37.7 3647.1  7294.8
     248  0.030501     1059   508.1  62087.1 220757.1  33.4 4082.0 14513.9
     254  0.033131     1098   498.9  75863.3 111216.4  33.1 5027.4  7370.2
     259  0.035698     1071   479.0  39537.5 110000.1  31.9 2634.1  7328.5
     265  0.038254     1067   556.6  69203.9 145454.8  37.1 4616.7  9703.5
     271  0.040767     1049   534.9  67150.0 121362.1  35.8 4491.6  8117.9
     279  0.044016     1356   498.8  52501.9 112224.2  33.3 3502.5  7486.6
     288  0.047217     1336   527.3  47577.4 143185.4  35.2 3180.3  9571.2
     297  0.050435     1343   530.4  75529.0 133918.7  35.3 5028.6  8916.0
     303  0.059918     3958   489.7  50836.4 133524.8  32.7 3393.6  8913.5
     305  0.068589     3619   506.6  68245.2 172045.0  33.7 4543.6 11454.4
     308  0.076987     3505   495.1  42390.8 118412.6  33.0 2826.1  7894.2
     310  0.085435     3526   494.0  74058.2 126516.0  33.0 4940.5  8440.0
     313  0.094001     3575   494.0  67119.1 153082.5  33.0 4483.6 10226.0
     315  0.102375     3495   508.4  64249.6 128536.0  33.9 4289.0  8580.5
     318  0.111108     3645   518.5  56875.6 144243.0  34.5 3789.2  9609.8
     321  0.119868     3656   512.1  65868.9 130795.1  34.0 4379.6  8696.5
     323  0.128347     3539   466.4  60897.4 119562.1  31.0 4051.7  7954.9
     326  0.137181     3687   498.7  56486.0 152292.8  33.2 3760.7 10139.3
     331  0.143720     2729   534.4  67119.3 130959.7  35.5 4462.7  8707.4
     335  0.150007     2624   507.1  52663.2 146647.1  33.8 3510.9  9776.5
     340  0.156423     2678   480.0  76480.1 228513.4  31.9 5085.1 15193.7
     345  0.162734     2634   517.2  62927.6 163551.9  34.4 4184.0 10874.5
     350  0.169033     2629   508.6  65013.1 190933.4  33.9 4337.1 12737.4
     355  0.175303     2617   476.2  45539.0 187379.0  31.7 3029.9 12467.0
     360  0.181830     2724   515.3  67860.2 233003.8  34.1 4494.1 15430.7
     365  0.188390     2738   533.9  63151.4 180003.1  35.4 4185.0 11928.6
     371  0.194898     2716   505.3  54631.4 123613.9  33.6 3630.0  8213.5
     376  0.201719     2847   483.0  58899.3 128700.4  32.1 3918.8  8562.9
     385  0.205718     1669   465.9  46098.3 204926.5  31.0 3065.0 13625.4
     395  0.209750     1683   494.2  60262.3 135993.9  32.9 4012.1  9054.2
     405  0.213775     1680   505.3  44497.4 152306.6  33.6 2958.6 10126.8
     415  0.217760     1663   536.9  70779.1 191286.7  35.8 4718.6 12752.4
     425  0.221581     1595   500.8  67699.8 154498.0  33.4 4516.3 10306.7
     430  0.225602     1678   524.3  76119.9 170758.6  34.9 5071.3 11376.3
     435  0.229747     1730   494.3  71721.5 145423.9  32.9 4771.9  9675.6
     441  0.233858     1716   457.0  62927.7 173130.6  30.4 4186.8 11519.0
     446  0.238047     1748   494.6  55457.5 123652.1  32.9 3684.9  8216.1
     452  0.242218     1741   486.3  58229.0 184909.7  32.3 3871.6 12294.5
     457  0.246437     1761   521.0  71466.8 155495.1  34.7 4758.1 10352.5
     463  0.250621     1746   512.9  70040.2 197601.7  34.1 4656.9 13138.4
     468  0.254861     1770   482.8  62514.5 145472.9  31.7 4110.1  9564.3
     474  0.258863     1670   494.6  50461.4 109400.5  32.8 3346.2  7254.7
     480  0.262782     1636   488.1  66688.0 204187.1  32.4 4422.3 13540.3
     491  0.282362     8172   489.6  57624.2 147344.8  32.5 3828.9  9790.4
     502  0.302110     8242   508.9  67004.1 149864.9  33.5 4414.0  9872.5
     513  0.322028     8313   509.9  55318.8 133065.5  33.5 3639.4  8754.3
     525  0.341509     8131   493.3  66035.0 153533.8  32.5 4353.0 10120.9
     537  0.361403     8303   493.2  55496.4 139966.8  32.7 3682.6  9287.8
     549  0.381079     8212   503.2  55971.3 128639.9  33.0 3675.1  8446.5
     561  0.400656     8171   491.7  71099.2 179563.5  32.4 4680.7 11821.2
     574  0.420109     8119   505.3  55841.7 138259.6  33.3 3678.6  9108.0
     587  0.439023     7894   527.0  60158.2 153563.0  34.5 3937.1 10049.9
     600  0.458363     8072   482.3  63969.3 137866.7  31.7 4211.3  9076.1
     607  0.464314     2484   476.0  46206.8 150010.4  31.3 3041.9  9875.6
